form	lemma	POS	morph
,	,	PONfbl	MORPH=empty
uns	un	DETndf	MORPH=empty
anfes	enfant	NOMcom	MORPH=empty
chevalchier	chevauchier	VERinf	MORPH=empty
le	il	PROper	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
tex	tel	ADJind	MORPH=empty
est	estre1	VERcjg	MORPH=empty
com	come1	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
pucele	pucele	NOMcom	MORPH=empty
estuet	estovoir1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MORPH=empty
onbrages	ombrage1	ADJqua	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
restis	restif	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
mort	mordre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
fiert	ferir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MORPH=empty
ragis	ragif	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Qui	qui	PROrel	MORPH=empty
meillor	meillor	ADJqua	MORPH=empty
quiert	querre	VERcjg	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
set	savoir	VERcjg	MORPH=empty
qu'	que2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
vialt	voloir	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
le	il	PROper	MORPH=empty
chevalche	chevauchier	VERcjg	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
dialt	doloir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
einz	ainz	ADVgen	MORPH=empty
va	aler	VERcjg	MORPH=empty
plus	plus	ADVgen	MORPH=empty
a	a3	PRE	MORPH=empty
eise	aise	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
soef	söef	ADJqua	MORPH=empty
que	que1	CONsub	MORPH=empty
s'	se	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
an	en1	PRE	MORPH=empty
une	un	DETndf	MORPH=empty
nef	nef2	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
dist	dire	VERcjg	MORPH=empty
Erec	Erec	NOMpro	MORPH=empty
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Ma	mon1	DETpos	MORPH=empty
dolce	douz	ADJqua	MORPH=empty
amie	ami	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ice	ice2	DETdem	MORPH=empty
don	don	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
refus	refuser	VERcjg	MORPH=empty
je	je	PROper	MORPH=empty
mie	mie	ADVneg	MORPH=empty
s'	se	CONsub	MORPH=empty
ele	il	PROper	MORPH=empty
le	il	PROper	MORPH=empty
prant	prendre	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
einçois	ainçois	ADVgen	MORPH=empty
me	je	PROper	MORPH=empty
plest	plaire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
voel	voloir	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
qu'	que4	CONsub	MORPH=empty
ele	il	PROper	MORPH=empty
le	il	PROper	MORPH=empty
lest	laissier	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Tot	tot	ADVgen	MORPH=empty
maintenant	maintenant	ADVgen	MORPH=empty
la	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
.i.	un	DETndf	MORPH=empty
suen	suen	ADJpos	MORPH=empty
privé	privé1	ADJqua	MORPH=empty
sergent	serjant	NOMcom	MORPH=empty
apele	apeler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
li	il	PROper	MORPH=empty
dist	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Biax	bel1	ADJqua	MORPH=empty
amis	ami	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
alez	aler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
mon	mon1	DETpos	MORPH=empty
palefroi	palefroi	NOMcom	MORPH=empty
veir	vair1	ADJqua	MORPH=empty
anselez	enseler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
l'	il	PROper	MORPH=empty
amenez	amener	VERcjg	MORPH=empty
isnelemant	isnelement	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Et	et	CONcoo	MORPH=empty
cil	cel	PROdem	MORPH=empty
fet	faire	VERcjg	MORPH=empty
son	son4	DETpos	MORPH=empty
comandemant	comandement	NOMcom	MORPH=empty
:	:	PONfbl	MORPH=empty
le	le	DETdef	MORPH=empty
cheval	cheval	NOMcom	MORPH=empty
ansele	enseler	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
anfrainne	enfrener	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
del	de+le	PRE.DETdef	MORPH=empty
bel	bel1	ADJqua	MORPH=empty
aparellier	apareillier1	VERinf	MORPH=empty
se	soi1	PROper	MORPH=empty
painne	pener	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
puis	puis	ADVgen	MORPH=empty
monte	monter	VERcjg	MORPH=empty
el	en1+le	PRE.DETdef	MORPH=empty
palefroi	palefroi	NOMcom	MORPH=empty
crenu	crenu	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Ez	ez	ADVgen	MORPH=empty
vos	vos	PROper	MORPH=empty
le	le	DETdef	MORPH=empty
palefroi	palefroi	NOMcom	MORPH=empty
venu	venir	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
Erec	Erec	NOMpro	MORPH=empty
le	le	DETdef	MORPH=empty
palefroi	palefroi	NOMcom	MORPH=empty
vit	vëoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
le	il	PROper	MORPH=empty
loa	löer1	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
petit	petit	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
mout	mout	ADVgen	MORPH=empty
le	il	PROper	MORPH=empty
vit	vëoir	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
bel	bel1	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
gent	gent2	ADJqua	MORPH=empty
;	;	PONfbl	MORPH=empty
puis	puis	ADVgen	MORPH=empty
comanda	comander	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
un	un	DETndf	MORPH=empty
sergent	serjant	NOMcom	MORPH=empty
qu'	que4	CONsub	MORPH=empty
an	en1	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
estable	estable2	NOMcom	MORPH=empty
lez	lez	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
destrier	destrier1	NOMcom	MORPH=empty
alast	aler	VERcjg	MORPH=empty
le	le	DETdef	MORPH=empty
palefroi	palefroi	NOMcom	MORPH=empty
lier	liier3	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Atant	atant	ADVgen	MORPH=empty
se	soi1	PROper	MORPH=empty
departirent	departir	VERcjg	MORPH=empty
tuit	tot	PROind	MORPH=empty
,	,	PONfbl	MORPH=empty
grant	grant	ADJqua	MORPH=empty
joie	joie	NOMcom	MORPH=empty
orent	avoir	VERcjg	MORPH=empty
fet	faire	VERppe	MORPH=empty
cele	cel	DETdem	MORPH=empty
nuit	nuit	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
cuens	conte1	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
vet	aler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Erec	Erec	NOMpro	MORPH=empty
chiés	chiés	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
vavasor	vavassor	NOMcom	MORPH=empty
let	laiier2	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
le	il	PROper	MORPH=empty
convoiera	convoiier	VERcjg	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
matin	matin2	NOMcom	MORPH=empty
quant	cant1	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
ira	aler	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Cele	cel	DETdem	MORPH=empty
nuit	nuit	NOMcom	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
tote	tot	ADVgen	MORPH=empty
dormie	dormir	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Au	a3+le	PRE.DETdef	MORPH=empty
main	main1	NOMcom	MORPH=empty
quant	cant1	CONsub	MORPH=empty
l'	le	DETdef	MORPH=empty
aube	aube3	NOMcom	MORPH=empty
est	estre1	VERcjg	MORPH=empty
esclarcie	esclarcir	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Erec	Erec	NOMpro	MORPH=empty
s'	soi1	PROper	MORPH=empty
atorne	atorner	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
aler	aler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
ses	son4	DETpos	MORPH=empty
chevax	cheval	NOMcom	MORPH=empty
comande	comander	VERcjg	MORPH=empty
anseler	enseler	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
s'	son4	DETpos	MORPH=empty
amie	ami	NOMcom	MORPH=empty
la	le	DETdef	MORPH=empty
bele	bel1	ADJqua	MORPH=empty
esvoille	esveillier	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
cele	cel	PROdem	MORPH=empty
s'	soi1	PROper	MORPH=empty
atorne	atorner	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
aparoille	apareillier1	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
vavasors	vavassor	NOMcom	MORPH=empty
lieve	lever	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
sa	son4	DETpos	MORPH=empty
fame	feme	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
remaint	remanoir	VERcjg	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
dame	dame	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
s'	soi1	PROper	MORPH=empty
atort	atorner	VERcjg	MORPH=empty
por	por2	PRE	MORPH=empty
convoier	convoiier	VERinf	MORPH=empty
la	le	DETdef	MORPH=empty
pucele	pucele	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
le	le	DETdef	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Tuit	tot	PROind	MORPH=empty
sont	estre1	VERcjg	MORPH=empty
monté	monter	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
li	le	DETdef	MORPH=empty
cuens	conte1	NOMcom	MORPH=empty
monte	monter	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Erec	Erec	NOMpro	MORPH=empty
chevalche	chevauchier	VERcjg	MORPH=empty
lez	lez	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
conte	conte1	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
delez	dalez	PRE	MORPH=empty
sa	son4	DETpos	MORPH=empty
bele	bel1	ADJqua	MORPH=empty
amie	ami	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
l'	le	DETdef	MORPH=empty
esprevier	esprevier	NOMcom	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
oblia	oblïer	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
:	:	PONfbl	MORPH=empty
a	a3	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
esprevier	esprevier	NOMcom	MORPH=empty
se	soi1	PROper	MORPH=empty
deporte	deporter	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
nule	nul	DETind	MORPH=empty
autre	autre	ADJind	MORPH=empty
richesce	richece	NOMcom	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
an	en2	PROadv	MORPH=empty
porte	porter	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Grant	grant	ADJqua	MORPH=empty
joie	joie	NOMcom	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
fet	faire	VERppe	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
convoier	convoiier	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
avoec	avuec	PRE	MORPH=empty
Erec	Erec	NOMpro	MORPH=empty
volt	voloir	VERcjg	MORPH=empty
anvoier	envoiier	VERinf	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
dessevrer	dessevrer	VERinf	MORPH=empty
une	un	DETndf	MORPH=empty
partie	partie	NOMcom	MORPH=empty
li	le	DETdef	MORPH=empty
frans	franc1	ADJqua	MORPH=empty
cuens	conte1	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
sa	son4	DETpos	MORPH=empty
conpaignie	compagnie	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
qu'	que4	CONsub	MORPH=empty
annor	onor	NOMcom	MORPH=empty
li	il	PROper	MORPH=empty
feïssient	faire	VERcjg	MORPH=empty
se	se	CONsub	MORPH=empty
avoec	avuec	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
alessient	aler	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
dist	dire	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
nul	nul	PROind	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
an	en2	PROadv	MORPH=empty
manroit	mener	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
conpaignie	compagnie	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
queroit	querre	VERcjg	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
s'	son4	DETpos	MORPH=empty
amie	ami	NOMcom	MORPH=empty
solemant	solement2	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Puis	puis	ADVgen	MORPH=empty
lor	il	PROper	MORPH=empty
dist	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
A	a3	PRE	MORPH=empty
Deu	Dieu	NOMpro	MORPH=empty
vos	vos	PROper	MORPH=empty
comant	comander	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Convoiez	convoiier	VERcjg	MORPH=empty
les	il	PROper	MORPH=empty
orent	avoir	VERcjg	MORPH=empty
grant	grant	ADJqua	MORPH=empty
piece	piece	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
li	le	DETdef	MORPH=empty
cuens	conte1	NOMcom	MORPH=empty
beise	baisier	VERcjg	MORPH=empty
Erec	Erec	NOMpro	MORPH=empty
et	et	CONcoo	MORPH=empty
sa	son4	DETpos	MORPH=empty
niece	niece	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
les	il	PROper	MORPH=empty
comande	comander	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
Deu	Dieu	NOMpro	MORPH=empty
le	le	DETdef	MORPH=empty
pi	piu	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
peres	pere1	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
mere	mere	NOMcom	MORPH=empty
ausi	aussi	ADVgen	MORPH=empty
la	il	PROper	MORPH=empty
beisent	baisier	VERcjg	MORPH=empty
sovant	sovent	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
menu	menu	ADJqua	MORPH=empty
;	;	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
plorer	plorer	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	MORPH=empty
sont	estre1	VERcjg	MORPH=empty
tenu	tenir1	VERppe	MORPH=empty
:	:	PONfbl	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
departir	departir	VERinf	MORPH=empty
plore	plorer	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
mere	mere	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
plore	plorer	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
pucele	pucele	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
li	le	DETdef	MORPH=empty
pere	pere1	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Tex	tel	ADJind	MORPH=empty
est	estre1	VERcjg	MORPH=empty
amors	amor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
tex	tel	ADJind	MORPH=empty
est	estre1	VERcjg	MORPH=empty
nature	nature	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
tex	tel	ADJind	MORPH=empty
est	estre1	VERcjg	MORPH=empty
pitiez	pitié	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
norreture	norreture	NOMcom	MORPH=empty
:	:	PONfbl	MORPH=empty
plorer	plorer	VERinf	MORPH=empty
les	il	PROper	MORPH=empty
feisoit	faire	VERcjg	MORPH=empty
granz	grant	ADJqua	MORPH=empty
pitiez	pitié	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
dolçors	douçor	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
l'	le	DETdef	MORPH=empty
amistiez	amistié	NOMcom	MORPH=empty
qu'	que2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
avoient	avoir	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
lor	lor2	DETpos	MORPH=empty
anfant	enfant	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
savoient	savoir	VERcjg	MORPH=empty
neporquant	neporcant	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
lor	lor2	DETpos	MORPH=empty
fille	fille	NOMcom	MORPH=empty
an	en1	PRE	MORPH=empty
tel	tel	DETind	MORPH=empty
leu	lieu	NOMcom	MORPH=empty
aloit	aler	VERcjg	MORPH=empty
don	dont	PROrel	MORPH=empty
granz	grant	ADJqua	MORPH=empty
enors	onor	NOMcom	MORPH=empty
lor	il	PROper	MORPH=empty
avandroit	avenant	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
D'	de	PRE	MORPH=empty
amor	amor	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
pitié	pitié	NOMcom	MORPH=empty
ploroient	plorer	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
lor	lor2	DETpos	MORPH=empty
fille	fille	NOMcom	MORPH=empty
departoient	departir	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
ploroient	plorer	VERcjg	MORPH=empty
por	por2	PRE	MORPH=empty
altre	autre	DETind	MORPH=empty
chose	chose	NOMcom	MORPH=empty
:	:	PONfbl	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
savoient	savoir	VERcjg	MORPH=empty
qu'	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
parclose	parclose	NOMcom	MORPH=empty
an	en2	PROadv	MORPH=empty
seroient	estre1	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
enoré	onorer	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Au	a3+le	PRE.DETdef	MORPH=empty
departir	departir	VERinf	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
mout	mout	ADVgen	MORPH=empty
ploré	plorer	VERppe	MORPH=empty
;	;	PONfbl	MORPH=empty
plorant	plorer	VERppa	MORPH=empty
a	a3	PRE	MORPH=empty
Deu	Dieu	NOMpro	MORPH=empty
s'	soi1	PROper	MORPH=empty
antrecomandent	entrecomander	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
or	or4	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
vont	aler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONsub	MORPH=empty
plus	plus	ADVgen	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
atandent	atendre	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Erec	Erec	NOMpro	MORPH=empty
de	de	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
oste	oste	NOMcom	MORPH=empty
depart	departir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
mervoilles	merveille	NOMcom	MORPH=empty
li	il	PROper	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
tart	tart	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
cort	cort1	NOMcom	MORPH=empty
le	le	DETdef	MORPH=empty
roi	roi2	NOMcom	MORPH=empty
venist	venir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
s'	son4	DETpos	MORPH=empty
avanture	aventure	NOMcom	MORPH=empty
s'	soi1	PROper	MORPH=empty
esjoïst	esjöir	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
mout	mout	ADVgen	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
liez	lié1	ADJqua	MORPH=empty
de	de	PRE	MORPH=empty
s'	son4	DETpos	MORPH=empty
avanture	aventure	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que4	CONsub	MORPH=empty
amie	ami	NOMcom	MORPH=empty
a	avoir	VERcjg	MORPH=empty
bele	bel1	ADJqua	MORPH=empty
a	a3	PRE	MORPH=empty
desmesure	desmesure	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
saige	sage	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
cortoise	cortois	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
debonaire	debonaire	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
l'	il	PROper	MORPH=empty
esgarder	esgarder	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
preu	pro	NOMcom	MORPH=empty
faire	faire	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
quant	cant2	ADVsub	MORPH=empty
plus	plus	ADVgen	MORPH=empty
l'	il	PROper	MORPH=empty
esgarde	esgarder	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
li	il	PROper	MORPH=empty
plest	plaire	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
müer	müer	VERinf	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
la	il	PROper	MORPH=empty
best	baisier	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Volantiers	volentiers	ADVgen	MORPH=empty
pres	près	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
li	il	PROper	MORPH=empty
se	soi1	PROper	MORPH=empty
tret	traire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
an	en1	PRE	MORPH=empty
li	il	PROper	MORPH=empty
esgarder	esgarder	VERinf	MORPH=empty
se	soi1	PROper	MORPH=empty
refet	refaire1	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
mout	mout	ADVgen	MORPH=empty
remire	remirer	VERcjg	MORPH=empty
son	son4	DETpos	MORPH=empty
chief	chief1	NOMcom	MORPH=empty
le	le	DETdef	MORPH=empty
blont	blont	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
ses	son4	DETpos	MORPH=empty
ialz	ueil	NOMcom	MORPH=empty
rianz	rire	VERppa	MORPH=empty
et	et	CONcoo	MORPH=empty
son	son4	DETpos	MORPH=empty
cler	cler	ADJqua	MORPH=empty
front	front	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
le	le	DETdef	MORPH=empty
nes	nés	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
face	face	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
boche	boche	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
don	dont	PROrel	MORPH=empty
granz	grant	ADJqua	MORPH=empty
dolçors	douçor	NOMcom	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
cuer	cuer2	NOMcom	MORPH=empty
li	il	PROper	MORPH=empty
toche	tochier	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Tot	tot	PROind	MORPH=empty
remire	remirer	VERcjg	MORPH=empty
jusqu'	jusque	PRE	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
hanche	hanche	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
le	le	DETdef	MORPH=empty
manton	menton	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
gorge	gorge	NOMcom	MORPH=empty
blanche	blanc	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
flans	flanc	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
costez	costé	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
braz	braz	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
mains	main2	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
remire	remirer	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
mains	moins	ADVgen	MORPH=empty
la	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
le	le	DETdef	MORPH=empty
vasal	vassal	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
boen	bon	ADJqua	MORPH=empty
voel	vuel	NOMcom	MORPH=empty
