form	lemma	POS	morph
de	de	PRE	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
pitié	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r
Se	se	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
fain	fein	NOMcom	NOMB.=s|GENRE=m|CAS=r
trouvasse	trover	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
marchié	marchié	NOMcom	NOMB.=s|GENRE=m|CAS=r
Volentiers	volentiers	ADVgen	DEGRE=-
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
fin	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
eslegié	esligier	VERppe	NOMB.=s|GENRE=m|CAS=r
En	en1	PRE	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=m|CAS=r
leu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
plus	plus	ADVgen	DEGRE=-
lié	lié1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
Car	car	CONcoo	MORPH=empty
an	en1	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
leu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
somes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
or	or4	ADVgen	DEGRE=-
herbergié	herbergier	VERppe	NOMB.=p|GENRE=m|CAS=n
Ou	où	PROrel	NOMB.=x|GENRE=x|CAS=x
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
serons	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
aiessié	aisier	VERppe	NOMB.=p|GENRE=m|CAS=n
XC	90	PROcar	NOMB.=p|GENRE=m|CAS=n
[	[	PONfbl	MORPH=empty
Su	Su.	NOMpro	MORPH=empty
;	;	PONfbl	MORPH=empty
Bra	Bra.	NOMpro	MORPH=empty
]	]	PONfbl	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r
jut	jesir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Naymes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
dedesoz	desoz	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
arbruissel	arbroisel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
gaires	gaire	ADVgen	DEGRE=-
ne	ne2	CONcoo	MORPH=empty
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
revel	revel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Ne	ne2	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
trove	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
bordel	borde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Entre	entre2	PRE	MORPH=empty
.	.	PONfrt	MORPH=empty
ii	2	DETcar	NOMB.=p|GENRE=x|CAS=r
.	.	PONfrt	MORPH=empty
roches	roche3	NOMcom	NOMB.=p|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
herbergié	herbergier	VERppe	NOMB.=s|GENRE=m|CAS=r
Morel	Morel	NOMpro	NOMB.=s|GENRE=m|CAS=r
Vente	venter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
gresille	gresillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
bel	bel1	ADVgen	DEGRE=-
Devers	devers	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
vent	vent	NOMcom	NOMB.=s|GENRE=m|CAS=r
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
an	en1	PRE	MORPH=empty
chantel	chantel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Or	or4	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
besoing	besoing	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mantel	mantel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Ha	ha	INJ	MORPH=empty
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
formas	former	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
Daniel	Daniel	NOMpro	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
comduisistes	conduire	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
pueple	pueple	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
Ysrael	Israël	NOMpro	NOMB.=s|GENRE=m|CAS=r
Parmi	parmi	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
sanz	sans	PRE	MORPH=empty
nef	nef2	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
sanz	sans	PRE	MORPH=empty
batel	batel2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Oez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
apel	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
trenbla	trembler1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
froide	froit1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
pel	pel2	NOMcom	NOMB.=s|GENRE=f|CAS=r
Et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
n'	ne1	ADVneg	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
dent	dent2	NOMcom	NOMB.=s|GENRE=f|CAS=r
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
ne	ne1	ADVneg	MORPH=empty
feist	faire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
martel	martel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Icele	icel	DETdem	NOMB.=s|GENRE=f|CAS=r
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Naymes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
trespassa	trespasser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Onques	onque	ADVgen	DEGRE=-
frans	franc1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
tele	tel	PROind	NOMB.=s|GENRE=f|CAS=r
n'	ne1	ADVneg	MORPH=empty
eschapa	eschaper	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Ja	ja	ADVgen	DEGRE=-
an	en1	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
mais	mais1	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
oubliera	oblïer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
L'	le	DETdef	NOMB.=s|GENRE=f|CAS=n
orse	orse	NOMcom	NOMB.=s|GENRE=f|CAS=n
repaire	repairier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ajorna	ajorner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Naymes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
forment	forment2	ADVgen	DEGRE=p
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
redouta	redoter1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
escu	escu	NOMcom	NOMB.=s|GENRE=m|CAS=r
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
col	col	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
gita	jeter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Traite	traire	VERppe	NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
contremont	contremont	ADVgen	DEGRE=-
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
A	a3	PRE	MORPH=empty
tant	tant	ADVgen	DEGRE=-
ez	ez	ADVgen	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
orse	orse	NOMcom	NOMB.=s|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
poi	poi	ADVgen	DEGRE=-
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
redouta	redoter1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Sor	sor2	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
ii	2	DETcar	NOMB.=p|GENRE=x|CAS=r
.	.	PONfrt	MORPH=empty
piez	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r
contremont	contremont	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fiert	ferir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
forment	forment2	ADVgen	DEGRE=p
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
douta	doter2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r
destre	destre	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
oreille	oreille	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
pié	pié	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
coupa	coper	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Recovrer	recovrer	VERinf	MORPH=empty
volt	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mes	mais1	CONcoo	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
recula	reculer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
donc	donc	ADVgen	DEGRE=-
oist	öir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
noise	noise	NOMcom	NOMB.=s|GENRE=f|CAS=r
qu'	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
el	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
mena	mener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Que	que4	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
monteigne	montaigne	NOMcom	NOMB.=s|GENRE=f|CAS=n
trestote	trestot	DETind	NOMB.=s|GENRE=f|CAS=n
an	en2	PROadv	MORPH=empty
resona	resoner1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Liepart	liepart	NOMcom	NOMB.=p|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
cuerent	corir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
bestes	beste	NOMcom	NOMB.=p|GENRE=f|CAS=n
qu'	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Molt	mout	PROind	NOMB.=p|GENRE=m|CAS=n
an	en2	PROadv	MORPH=empty
i	i2	PROadv	MORPH=empty
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
heriça	hericier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Morel	Morel	NOMpro	NOMB.=s|GENRE=m|CAS=r
asaillent	assalir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
deça	deça	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
dela	dela	ADVgen	DEGRE=-
Qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
dou	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
mengier	mangier	VERinf	MORPH=empty
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
covoita	covoitier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
desfent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
amené	amener	VERppe	NOMB.=s|GENRE=m|CAS=r
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
iii	3	PROcar	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
an	en2	PROadv	MORPH=empty
ocist	ocire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
quarz	cart	PROord	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Naymes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
monte	monter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
quant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
soulauz	soleil	NOMcom	NOMB.=s|GENRE=m|CAS=n
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Naymes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
dessent	descendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dou	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
tertre	tertre	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
Aspremont	Aspremont	NOMpro	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Qualabre	Calabre	NOMpro	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
aval	aval	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
amont	amont	ADVgen	DEGRE=-
Et	et	CONcoo	MORPH=empty
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
an	en1	PRE	MORPH=empty
mer	mer	NOMcom	NOMB.=s|GENRE=f|CAS=r
tant	tant	DETind	NOMB.=s|GENRE=f|CAS=r
nef	nef2	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
tant	tant	DETind	NOMB.=s|GENRE=m|CAS=r
dromont	dromont	NOMcom	NOMB.=s|GENRE=m|CAS=r
Arivez	ariver1	VERppe	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Agoulanz	Agoulant	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Hyaumont	Eaumont	NOMpro	NOMB.=s|GENRE=m|CAS=n
Amenee	amener	VERppe	NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r
cui	cui	PROrel	NOMB.=s|GENRE=f|CAS=i
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r
dont	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
porprenent	porprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
aval	aval	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
amont	amont	ADVgen	DEGRE=-
Deça	deça	PRE	MORPH=empty
Calabre	Calabre	NOMpro	NOMB.=s|GENRE=f|CAS=r
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
Sarrazin	Sarrasin	NOMpro	NOMB.=p|GENRE=m|CAS=n
tant	tant	ADVgen	DEGRE=-
Et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
atendre	atendre	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fort	fort	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Boidant	Boïdant	NOMpro	NOMB.=s|GENRE=m|CAS=r
Ez	et	OUT	MORPH=empty
Moradas	Moradas	NOMpro	NOMB.=s|GENRE=m|CAS=r
devers	devers	PRE	MORPH=empty
Jerusalant	Jérusalem	NOMpro	NOMB.=s|GENRE=x|CAS=r
Mais	mais1	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
vitaille	vitaille	NOMcom	NOMB.=s|GENRE=f|CAS=n
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
achierissant	achierir	VERppa	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
i	un	DETndf	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
petit	petit	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
pain	pain	NOMcom	NOMB.=s|GENRE=m|CAS=r
vent	vendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n
an	on	PROind	NOMB.=s|GENRE=n|CAS=n
.	.	PONfrt	MORPH=empty
i	un	DETndf	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
marc	marc1	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
argent	argent	NOMcom	NOMB.=s|GENRE=m|CAS=r
Muerent	morir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=n
bestes	beste	NOMcom	NOMB.=p|GENRE=f|CAS=n
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
palefroi	palefroi	NOMcom	NOMB.=p|GENRE=m|CAS=n
anblant	ambler	VERppa	NOMB.=p|GENRE=m|CAS=n
Molt	mout	ADVgen	DEGRE=-
par	par2	ADVgen	MORPH=empty
am	en2	PROadv	MORPH=empty
poise	peser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Hymont	Eaumont	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
Agoulant	Agoulant	NOMpro	NOMB.=s|GENRE=m|CAS=r
Lors	lors	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Naymes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
congié	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r
demandé	demander	VERppe	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
Charlemaigne	Charlemagne	NOMpro	NOMB.=s|GENRE=m|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
Deu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
conmandé	comander	VERppe	NOMB.=s|GENRE=m|CAS=r
Part	partir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
i	un	DETndf	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
espie	espie3	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=x|CAS=r
ost	ost	NOMcom	NOMB.=s|GENRE=x|CAS=r
tot	tot	ADVgen	DEGRE=-
an	en1	PRE	MORPH=empty
anblé	embler	VERppe	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
pais	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
passé	passer1	VERppe	NOMB.=s|GENRE=m|CAS=r
Que	que3	PROint	NOMB.=s|GENRE=n|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
diroie	dire	VERcjg	MODE=con|PERS.=1|NOMB.=s
tant	tant	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
gloz	gloton	NOMcom	NOMB.=s|GENRE=m|CAS=n
alé	aler	VERppe	NOMB.=s|GENRE=m|CAS=r
Qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
Risse	Reggio	NOMpro	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
Rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Agolant	Agoulant	NOMpro	NOMB.=s|GENRE=m|CAS=n
voit	estre1	OUT	MORPH=empty
de	de	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r
