form	lemma	POS	morph
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
ains	ainz	ADVgen	DEGRE=-
II	deus	DETcar	NOMB.=p|GENRE=m|CAS=r
mois	mois	NOMcom	NOMB.=p|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
a	a3	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
certes	certes	ADVgen	DEGRE=-
le	il	PROper	NOMB.=s|GENRE=f|CAS=r
voles	voloir	NOMcom	PERS.=2|NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
Pentecoste	pentecoste	NOMpro	NOMB.=s|GENRE=f|CAS=r
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
adobes	adober	ADJqua	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Asses	assez	ADVgen	CAS=n|DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
cis	cel	DETdem	NOMB.=s|GENRE=m|CAS=n
termines	termine	NOMcom	NOMB.=s|GENRE=f|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Mains	moins	ADVgen	NOMB.=s|GENRE=f|CAS=n
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
LX	soissante	DETcar	NOMB.=p|GENRE=m|CAS=r
jors	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
Durmars	duremant	NOMpro	NOMB.=s|GENRE=m|CAS=n
ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=n
mos	mot	NOMcom	NOMB.=p|GENRE=m|CAS=r
entendi	entendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Dedens	dedenz	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
esjoi	esjöir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Tos	tot	DETind	NOMB.=s|GENRE=m|CAS=r
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
valles	vaslet	NOMcom	NOMB.=p|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
remandes	remander	VERppe	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Derechief	derechief	ADVgen	GENRE=m|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
remes	remanoir	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n
seront	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
avuech	avuec	PRE	NOMB.=s|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
D'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
bien	bien1	ADVgen	DEGRE=p
certains	certain	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
Que	que2	PROrel	MORPH=empty
Durmars	duremant	NOMpro	NOMB.=s|GENRE=m|CAS=n
vuet	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
querre	querre	VERinf	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
envoisies	envoisier	ADJqua	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
jolis	jolif	ADJqua	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Larges	large	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
frans	franc1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
debonaire	debonaire	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
biaz	bien1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
que	que4	CONsub	MORPH=empty
nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
retraire	retraire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Bel	bel1	ADVgen	NOMB.=s|DEGRE=p
set	savoir	VERcjg	TEMPS=pst|NOMB.=s|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
tenir	tenir1	VERinf	MORPH=empty
Et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
doner	doner	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
joir	jöir	VERinf	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
$	$	PONfbl	MORPH=empty
Moult	mout	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
grans	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
planiere	plenier2	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
Gens	gent1	NOMcom	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
mainte	maint	DETind	NOMB.=p|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
bachelers	bacheler	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
barons	baron	NOMcom	NOMB.=p|GENRE=m|CAS=r
I	i2	PROadv	NOMB.=s|GENRE=m|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
molt	mout	ADVgen	DEGRE=-
grande	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
foisons	foison	NOMcom	NOMB.=p|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
La	là	ADVgen	DEGRE=-
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mainte	maint	DETind	NOMB.=s|GENRE=f|CAS=r
robe	robe	NOMcom	NOMB.=s|GENRE=f|CAS=n
envoisie	envoisier	ADJqua	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Mainte	maint	ADJind	NOMB.=s|GENRE=f|CAS=r
d'	de	PRE	MORPH=empty
orfroi	orfrois	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
mainte	maint	DETind	NOMB.=p|GENRE=f|CAS=r
trechie	trenchier1	VERppe	NOMB.=s|GENRE=f|CAS=r
Mainte	maint	DETind	NOMB.=p|GENRE=f|CAS=r
vaire	vair1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
mainte	maint	ADJind	NOMB.=p|GENRE=f|CAS=r
d'	de	PRE	MORPH=empty
ermine	ermine	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
sembla	sembler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
frarine	frarin	ADJqua	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Mil	mil1	DETcar	NOMB.=s|GENRE=m|CAS=n
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	DEGRE=-
Bien	bien1	ADVgen	DEGRE=p
acesnies	aceindre	VERppe	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
bien	bien1	ADVgen	DEGRE=p
vestus	vestir	VERppe	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
mil	mil1	PROcar	NOMB.=p|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
dames	dame	NOMcom	NOMB.=p|GENRE=f|CAS=r
que	que4	CONsub	CAS=r
pucelles	pucele	NOMcom	NOMB.=p|GENRE=f|CAS=r
Vestues	vestir	VERppe	NOMB.=p|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
robes	robe	NOMcom	NOMB.=p|GENRE=f|CAS=r
novelles	novele	NOMcom	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
Ains	ainz	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
Durmars	duremant	NOMpro	NOMB.=s|GENRE=m|CAS=n
fuist	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
adobes	adober	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
S'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
porpenses	porpenser	VERppe	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
Qu'	que4	CONsub	GENRE=f|CAS=r
ordenes	ordre	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
chevalerie	chevalerie	NOMcom	NOMB.=s|GENRE=f|CAS=r
Doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
saignorie	seignorie	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
A	a3	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
eveske	evesque	NOMcom	NOMB.=s|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
confessa	confesser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Sains	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n
esperis	esperit	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
consilla	conseillier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
celle	cel	DETdem	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
molt	mout	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=p
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
contes	conte2	NOMcom	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
tesmoinge	tesmoignier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Que	que4	CONsub	MORPH=empty
lors	lors	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
novels	novel	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Lui	il	PROper	NOMB.=s|GENRE=m|CAS=n
centisme	centisme	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
jovencels	jovencel	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Ale	il	PRE.DETdef	NOMB.=s|GENRE=f|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
messe	messe	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
presse	presse	NOMcom	NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grans	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
espesse	espès	ADJqua	NOMB.=s|GENRE=f|CAS=n
Des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
messe	messe	NOMcom	NOMB.=s|GENRE=f|CAS=n
oirent	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
Durmart	durmant	NOMpro	NOMB.=p|GENRE=m|CAS=n
regardent	regarder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
remirent	remirer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
Et	et	CONcoo	MORPH=empty
trestot	trestot	DETind	NOMB.=p|GENRE=m|CAS=n
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esgardoient	esgarder	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
uns	un	PROind	NOMB.=s|GENRE=m|CAS=n
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
altres	autre	PROind	NOMB.=p|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
disoient	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
onques	onque	ADVgen	DEGRE=-
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
crestiente	crestïenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
N'	ne1	ADVneg	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
si	si	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
bialte	biauté	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Chauces	chauce	NOMcom	NOMB.=p|GENRE=f|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
noir	noir	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
samis	samit	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
D'	de	PRE	MORPH=empty
uns	un	DETndf	NOMB.=s|GENRE=m|CAS=r
draps	drap	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
soie	soie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
vestis	vestir	VERppe	NOMB.=s|GENRE=m|CAS=n
Batue	batre	VERppe	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
forre	fuerre2	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
ermine	ermine	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
penne	pene	NOMcom	NOMB.=s|GENRE=f|CAS=r
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
fresche	frois1	ADJqua	NOMB.=s|GENRE=f|CAS=n
et	et	CONcoo	MORPH=empty
clere	cler	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
fine	fin2	ADJqua	NOMB.=s|GENRE=f|CAS=n
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
coliers	color	NOMcom	NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sebelins	sabelin	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
Fermai	fermëoir	NOMcom	NOMB.=s|GENRE=m|CAS=n
ot	avoir	VERcjg	NOMB.=s
d'	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
clers	cler	NOMcom	NOMB.=s|GENRE=m|CAS=r
rubins	rubi	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
chainture	ceinture	NOMcom	NOMB.=s|GENRE=f|CAS=r
si	si	ADVgen	DEGRE=-
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
soie	soie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Chascuns	chascun	DETind	NOMB.=s|GENRE=m|CAS=n
membres	membre	NOMcom	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
reflamboie	reflamboiier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
d'	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
fermes	fermer	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
Molt	mout	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Durmars	duremant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
bien	bien1	ADVgen	DEGRE=p
acesmes	acesmer	VERppe	NOMB.=s|GENRE=m|CAS=n
Et	et	CONcoo	MORPH=empty
molt	mout	ADVgen	DEGRE=-
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
dames	dame	NOMcom	NOMB.=p|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
cuers	cuer2	NOMcom	NOMB.=p|GENRE=m|CAS=r
ligiers	legier2	ADJqua	NOMB.=p|GENRE=m|CAS=r
De	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
esgarder	esgarder	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
veoir	vëoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Chascune	chascun	PROind	NOMB.=s|GENRE=f|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vossist	voloir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
avoir	avoir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
$	$	PONfbl	MORPH=empty
Atant	atant	ADVgen	DEGRE=-
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mesire	messeignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Durmars	duremant	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
cent	cent	DETcar	NOMB.=p|GENRE=m|CAS=r
pars	part1	NOMcom	NOMB.=p|GENRE=f|CAS=r
Encontre	encontre1	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
tost	tost1	ADVgen	DEGRE=-
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
leverent	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
cum	come1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
diurent	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
onorerent	onorer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
molt	mout	ADVgen	DEGRE=-
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
respons	respons	NOMcom	NOMB.=s|GENRE=m|CAS=r
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
out	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
trove	trover	VERppe	NOMB.=s
Tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
parle	parler	VERcjg	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Mais	mais1	CONcoo	MORPH=empty
dire	dire	VERinf	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
covient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avant	avant	ADVgen	DEGRE=-
Mesire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Durmars	duremant	NOMpro	NOMB.=s|GENRE=m|CAS=n
maintenant	maintenant	ADVgen	DEGRE=-
Voiant	vëoir	VERppa	NOMB.=x|GENRE=x|CAS=x
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
barons	baron	NOMcom	NOMB.=p|GENRE=m|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
abaudone	abandoner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Si	si	ADVgen	DEGRE=-
pres	près	ADVgen	DEGRE=-
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
araisone	araisnier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
\"	\"	PONfbl	MORPH=empty
,	,	PONfbl	MORPH=empty
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
\"	\"	PONfbl	MORPH=empty
sens	sans	PRE	NOMB.=s|GENRE=m|CAS=r
demorer	demorer	VERinf	MORPH=empty
Me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
faites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
mais	mais1	DETpos	DEGRE=-
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
doner	doner	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Es	estre1	VERcjg	MORPH=empty
si	si	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
faites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
sens	sans	PRE	MORPH=empty
targier	targier2	VERinf	MORPH=empty
Vostre	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
millor	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=s
