form	lemma	POS	morph
.	.	PONfrt	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
droiz	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
que	que4	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
failles	falir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
Ne	ne2	CONcoo	MORPH=empty
que	que4	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
encontre	encontre1	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
ailles	aler	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
Quant	cant1	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
apel	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
faz	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
suer	süer	VERinf	MORPH=empty
ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
pel	pel2	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Veus	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
oïr	öir	VERinf	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
geu	jeu	NOMcom	NOMB.=s|GENRE=m|CAS=r
novel	novel	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
?	?	PONfrt	MORPH=empty
Un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
clerc	clerc	NOMcom	NOMB.=s|GENRE=m|CAS=r
avons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
De	de	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
gaaing	gäaing	NOMcom	NOMB.=s|GENRE=m|CAS=r
com	come1	CONsub	MORPH=empty
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
savons	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
:	:	PONfbl	MORPH=empty
Soventes	sovent	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
foiz	foiz	NOMcom	NOMB.=p|GENRE=f|CAS=r
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
grevons	grever	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
Por	por2	PRE	MORPH=empty
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=x|CAS=r
afere	afaire2	NOMcom	NOMB.=s|GENRE=x|CAS=r
.	.	PONfrt	MORPH=empty
Que	que3	PROint	NOMB.=s|GENRE=n|CAS=r
loez	löer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
du	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
clerc	clerc	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
fere	faire	VERinf	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voudra	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ja	ja	ADVgen	DEGRE=-
vers	vers2	PRE	MORPH=empty
ça	ça	ADVgen	DEGRE=-
trere	traire	VERinf	MORPH=empty
?	?	PONfrt	MORPH=empty
LI	le	DETdef	NOMB.=s|GENRE=m|CAS=n
DEABLES	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Comment	coment1	ADVint	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
non	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
?	?	PONfrt	MORPH=empty
SALATINS	Salatin	NOMpro	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Theophiles	Théophile	NOMpro	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
droit	droit	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
non	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Molt	mout	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
esté	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
renon	renom	NOMcom	NOMB.=s|GENRE=m|CAS=r
En	en1	PRE	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
LI	le	DETdef	NOMB.=s|GENRE=m|CAS=n
DEABLES	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
J'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
jors	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
eü	avoir	VERppe	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
guerre	guerre	NOMcom	NOMB.=s|GENRE=f|CAS=r
C'	que4	CONsub	MORPH=empty
onques	onque	ADVgen	DEGRE=-
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
poi	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
conquerre	conquerre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Puis	puis	ADVgen	DEGRE=-
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
offerre	ofrir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Viengne	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
val	val1	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Sanz	sans	PRE	MORPH=empty
compaignie	compagnie	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
sanz	sans	PRE	MORPH=empty
cheval	cheval	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
gueres	gaire	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
travail	travail	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
C'	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
prés	près	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
ci	ci	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
Molt	mout	ADVgen	DEGRE=-
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
de	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
Sathan	Satan	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
autre	autre	PROind	NOMB.=p|GENRE=m|CAS=n
nerci	nercir	VERppe	NOMB.=p|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
Més	mais1	CONcoo	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
apiaut	apeler	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
Jhesu	Jhesu	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fil	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
sainte	saint	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
Marie	Marie	NOMpro	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ferïons	faire	VERcjg	MODE=con|PERS.=1|NOMB.=p
point	point	ADVneg	MORPH=empty
d'	de	PRE	MORPH=empty
aïe	äie	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
ci	ci	ADVgen	DEGRE=-
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
vois	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
soiez	estre1	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vers	vers2	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
plus	plus	ADVgen	DEGRE=c
cortois	cortois	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
:	:	PONfbl	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
traveillier	travaillier	VERinf	MORPH=empty
més	mais1	ADVgen	DEGRE=-
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
mois	mois	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
,	,	PONfbl	MORPH=empty
Salatin	Salatin	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
ebrieu	ebrieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
latin	latin	NOMcom	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
revient	revenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Theophiles	Théophile	NOMpro	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
Salatin	Salatin	NOMpro	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
venuz	venir	VERppe	NOMB.=s|GENRE=m|CAS=n
trop	trop	ADVgen	DEGRE=-
matin	matin2	ADVgen	DEGRE=-
?	?	PONfrt	MORPH=empty
As	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
?	?	PONfrt	MORPH=empty
SALATINS	Salatin	NOMpro	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
basti	bastir	VERppe	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=p
ton	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
plet	plait	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Quanques	cantque	PROrel	NOMB.=s|GENRE=n|CAS=r
tes	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mesfet	mesfaire	VERppe	NOMB.=s|GENRE=m|CAS=r
T'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
amendera	amender	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	DEGRE=c
forment	forment2	ADVgen	DEGRE=p
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
onorera	onorer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
Et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	DEGRE=c
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
fera	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
C'	que1	CONsub	MORPH=empty
onques	onque	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
fus	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
.	.	PONfrt	MORPH=empty
Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
or	or4	ADVgen	DEGRE=-
pas	pas	ADVneg	MORPH=empty
si	si	ADVgen	DEGRE=-
du	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
refus	refus	NOMcom	NOMB.=s|GENRE=m|CAS=r
Com	come1	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
seras	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
encor	encore	ADVgen	DEGRE=-
du	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
plus	plus	ADVgen	DEGRE=c
.	.	PONfrt	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
esmaier	esmaiier	VERinf	MORPH=empty
:	:	PONfbl	MORPH=empty
Va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
la	là	ADVgen	DEGRE=-
aval	aval	ADVgen	DEGRE=-
sanz	sans	PRE	MORPH=empty
delaier	delaiier1	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
i	i2	PROadv	MORPH=empty
covient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
proier	priier	VERinf	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
reclamer	reclamer	VERinf	MORPH=empty
Se	se	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
veus	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
besoingne	besoigne	NOMcom	NOMB.=s|GENRE=f|CAS=r
amer	amer1	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
trop	trop	ADVgen	DEGRE=-
trové	trover	VERppe	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
amer	amer2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
Qu'	que4	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
failli	falir	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Mauvesement	mauvaisement	ADVgen	DEGRE=p
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
or	or4	ADVgen	DEGRE=-
sailli	salir2	VERppe	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
eüst	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
ore	or4	ADVgen	DEGRE=-
mal	mal1	ADVgen	DEGRE=p
bailli	baillir	VERppe	NOMB.=s|GENRE=m|CAS=r
Se	se	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
aidaisse	aidier	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
Va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
atendent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
;	;	PONfbl	MORPH=empty
passe	passer1	VERcjg	MODE=imp|PERS.=2|NOMB.=s
Grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
aleüre	alëure	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
reclamer	reclamer	VERinf	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
aies	avoir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
cure	cure	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
THEOPHILES	Théophile	NOMpro	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
vois	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
.	.	PONfrt	MORPH=empty
Diex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
i	i2	PROadv	MORPH=empty
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nuire	nuire	VERinf	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r
aidier	aidier	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
plaidier	plaidier2	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Ici	ici	ADVgen	DEGRE=-
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Theophiles	Théophile	NOMpro	NOMB.=s|GENRE=m|CAS=n
au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
deable	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trop	trop	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
paor	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Deables	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Venez	venir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
avant	avant	ADVgen	DEGRE=p
,	,	PONfbl	MORPH=empty
passez	passer1	VERcjg	MODE=imp|PERS.=2|NOMB.=p
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
pas	pas	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Gardez	garder	VERcjg	MODE=imp|PERS.=2|NOMB.=p
que	que4	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
resamblez	resembler	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
pas	pas	ADVneg	MORPH=empty
Vilain	vilain	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
va	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
offerande	ofrende	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Que	que3	PROint	NOMB.=s|GENRE=n|CAS=r
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ne	ne2	CONcoo	MORPH=empty
que	que3	PROint	NOMB.=s|GENRE=n|CAS=r
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
?	?	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
molt	mout	ADVgen	DEGRE=-
fiers	fier	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
!	!	PONfrt	MORPH=empty
THEOPHILES	Théophile	NOMpro	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Voire	voire	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
chanceliers	chancelier1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Si	si	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
cuide	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chacier	chacier	VERinf	MORPH=empty
pain	pain	NOMcom	NOMB.=s|GENRE=m|CAS=r
querre	querre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
vieng	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
proier	priier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
requerre	requerre	VERinf	MORPH=empty
Que	que4	CONsub	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
aidiez	aidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=p
a	a3	PRE	MORPH=empty
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
besoing	besoing	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
LI	le	DETdef	NOMB.=s|GENRE=m|CAS=n
DEABLES	dïable	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Requiers	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
?	?	PONfrt	MORPH=empty
THEOPHILES	Théophile	NOMpro	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Oïl	öil	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
LI	le	DETdef	NOMB.=s|GENRE=m|CAS=n
DEABLES	dïable	NOMpro	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
joing	joindre	VERcjg	MODE=imp|PERS.=2|NOMB.=s
Tes	ton4	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r
