form	lemma	POS	morph
mains	moins	ADVgen	
à	a3	PRE	
l'	le	DETdef
umain	umain	ADJqua	
lignage	lignage	NOMcom	
que	que4	CONsub	
se	se	CONsub	
il	il	PROper	
sauvassent	sauver	VERcjg	
le	le	DETdef	
païs	päis	NOMcom	
et	et	CONcoo	
les	le	DETdef	
peres	pere	NOMcom	
par	par	PRE	
batailles	bataille	NOMcom	
et	et	CONcoo	
par	par	PRE	
plaies	plaie1	NOMcom	
;	;	PONfbl	
et	et	CONcoo	
nos	nos1	PROper	
ne	ne1	ADVneg	
creons	croire	VERcjg	
pas	pas	ADVneg	
que	que4	CONsub	
cil	cel	PROdem	
seul	sol1	ADJqua	
defendent	defendre	VERcjg	
nostre	nostre	DETpos	
empire	empire	NOMcom	
qui	qui	PROrel	
se	se	CONsub	
combatent	combatre	VERcjg	
o	o4	PRE	
gleves	glaive	NOMcom	
et	et	CONcoo	
o	o4	PRE	
escuz	escu	NOMcom	
et	et	CONcoo	
o	o4	PRE	
haubers	hauberc	NOMcom	
,	,	PONfbl	
mes	mais1	CONcoo	
li	le	DETdef	
avocat	avocat	NOMcom	
autresi	autresi	ADVgen	
bien	bien1	ADVgen	
;	;	PONfbl	
li	le	DETdef	
patron	patron	NOMcom	
des	de+le	PRE.DETdef	
causes	cause	NOMcom	
s'	soi1	PROper	
entravaillent	entravaillier	VERcjg	
bien	bien1	ADVgen	
,	,	PONfbl	
qui	qui	PROrel	
se	soi1	PROper	
fient	fier	VERcjg	
en	en1	PRE	
la	le	DETdef	
garnison	garnison	NOMcom	
de	de	PRE	
leur	lor2	DETpos	
glorieuse	glorïos	ADJqua	
voiz	voiz	NOMcom	
et	et	CONcoo	
defendent	defendre	VERcjg	
l'	le	DETdef
esperance	esperance	NOMcom	
et	et	CONcoo	
la	le	DETdef	
vie	vie1	NOMcom	
et	et	CONcoo	
les	le	DETdef	
oirs	oir	NOMcom	
as	a3+le	PRE.DETdef	
laboreeurs	laborëor	NOMcom	
.	.	PONfrt	
Li	le	DETdef	
empereres	emperëor	NOMcom	
Leons	Leon	NOMpro	
dit	dire	VERcjg	
à	a3	PRE	
Dioscore	Dioscore	NOMpro	
le	le	DETdef	
prevost	prevost	NOMcom	
.	.	PONfrt	
[	OUT	OUT	
pr	OUT	OUT	
.	OUT	OUT	
]	OUT	OUT	
Aprés	après	PRE	
les	le	DETdef	
deus	deus	DETcar	
patrons	patron	NOMcom	
des	de+le	PRE.DETdef	
choses	chose	NOMcom	
qui	qui	PROrel	
apartienent	apartenir	VERcjg	
à	a3	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
qui	qui	PROrel	
par	par	PRE	
les	le	DETdef	
establissemenz	establissement	NOMcom	
qui	qui	PROrel	
sont	estre1	VERcjg	
mis	metre2	VERppe	
devant	devant	PRE	
cest	cest	PROdem	
sont	estre1	VERcjg	
garni	garnir	VERppe	
des	de+le	PRE.DETdef	
benefices	benefice	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
,	,	PONfbl	
nos	nos1	PROper	
jujons	jugier	VERcjg	
que	que4	CONsub	
li	le	DETdef	
.	.	PONfrt	
lxiiii	soissante+catre	ADJcar	
.	.	PONfrt	
avocaz	avocat	NOMcom	
qui	qui	PROrel	
sont	estre1	VERcjg	
en	en1	PRE	
ta	ton4	DETpos	
prevosté	prevosté	NOMcom	
aient	avoir	VERcjg	
des	des2	PRE	
le	le	DETdef	
premier	premier	PROord	
jusqu'	jusque	PRE	
al	a3+le	PRE.DETdef	
derrenier	derrier(e)	ADVgen	
icels	icel	DETdem	
meismes	mëisme	ADJind	
benefices	benefice	NOMcom	
;	;	PONfbl	
de	de	PRE	
quoi	coi2	PROrel	
li	le	DETdef	
patron	patron	NOMcom	
de	de	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
et	et	CONcoo	
leur	lor2	DETpos	
fil	fil2	NOMcom	
sont	estre1	VERcjg	
ennoré	onorer	VERppe	
;	;	PONfbl	
et	et	CONcoo	
si	si	ADVgen	
ajoistons	ajoster	VERcjg	
à	a3	PRE	
ces	ce2	DETdem	
choses	chose	NOMcom	
que	que4	CONsub	
se	se	CONsub	
li	le	DETdef	
patrons	patron	NOMcom	
de	de	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
muert	morir	VERcjg	
en	en1	PRE	
cel	cel	DETdem	
office	ofice	NOMcom	
,	,	PONfbl	
il	il	PROimp	
et	avoir	VERcjg	
franche	franc1	ADJqua	
poesté	pöesté	NOMcom	
de	de	PRE	
donner	doner	VERinf	
ou	o3	CONcoo	
par	par	PRE	
testament	testament	NOMcom	
ou	o3	CONcoo	
sanz	sans	PRE	
testament	testament	NOMcom	
à	a3	PRE	
ses	son4	DETpos	
oirs	oir	NOMcom	
,	,	PONfbl	
qui	qui	PROrel	
que	que4	CONsub	
il	il	PROper	
soient	estre1	VERcjg	
,	,	PONfbl	
ou	o3	CONcoo	
privé	privé1	ADJqua	
ou	o3	CONcoo	
estrange	estrange	ADJqua	
,	,	PONfbl	
totes	tot	DETind	
les	le	DETdef	
choses	chose	NOMcom	
que	que4	PROrel	
il	il	PROper	
a	avoir	VERcjg	
conquises	conquerre	VERppe	
puis	puis	ADVgen	
que	que4	CONsub	
il	il	PROper	
commença	comencier	VERcjg	
cel	cel	DETdem	
office	ofice	NOMcom	
.	.	PONfrt	
Li	le	DETdef	
empereres	emperëor	NOMcom	
Zenons	Zenon	NOMpro	
dit	dire	VERcjg	
à	a3	PRE	
Justin	Justin	NOMpro	
le	le	DETdef	
prevost	prevost	NOMcom	
.	.	PONfrt	
A	a3	PRE	
la	le	DETdef	
samblance	semblance	NOMcom	
des	de+le	PRE.DETdef	
.	.	PONfrt	
lxiiii	soissante+catre	ADJcar	
.	.	PONfrt	
avocaz	avocat	NOMcom	
de	de	PRE	
la	le	DETdef	
cort	cort1	NOMcom	
de	de	PRE	
la	le	DETdef	
grant	grant	ADJqua	
prevosté	prevosté	NOMcom	
,	,	PONfbl	
li	le	DETdef	
.	.	PONfrt	
xv	quinze	PROcar	
.	.	PONfrt	
qui	qui	PROrel	
ont	avoir	VERcjg	
les	le	DETdef	
premiers	premier	ADJord	
degrez	degré	NOMcom	
en	en1	PRE	
ta	ton4	DETpos	
cort	cort1	NOMcom	
aprés	après	PRE	
le	le	DETdef	
patron	patron	NOMcom	
de	de	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
aient	avoir	VERcjg	
icels	icel	DETdem	
meismes	mëisme	ADJind	
privileges	privilege	NOMcom	
et	et	CONcoo	
icels	icel	DETdem	
benefices	benefice	NOMcom	
que	que4	PROrel	
li	le	DETdef	
patron	patron	NOMcom	
de	de	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
ont	avoir	VERcjg	
et	et	CONcoo	
lor	lor2	DETpos	
fil	fil2	NOMcom	
.	.	PONfrt	
Cil	cel	DETdem	
meismes	mëisme	ADJind	
empereres	emperëor	NOMcom	
dit	dire	VERcjg	
Apolin	Apolin	NOMpro	
prevost	prevost	NOMcom	
d'	de	PRE	
Illire	Illyre	NOMpro	
.	.	PONfrt	
[	OUT	OUT	
pr	OUT	OUT	
.	OUT	OUT	
]	OUT	OUT	
Nos	nos1	PROper	
commandons	comander	VERcjg	
que	que4	CONsub	
l'	le	DETdef
avocation	avocacion	NOMcom	
de	de	PRE	
ta	ton4	DETpos	
cort	cort1	NOMcom	
soit	estre1	VERcjg	
comprise	comprendre	VERppe	
par	par	PRE	
.	.	PONfrt	
c	cent	DETcar	
.	.	PONfrt	
l	il	DETdef	
.	.	PONfrt	
avocaz	avocat	NOMcom	
,	,	PONfbl	
si	si	ADVgen	
comme	come1	CONsub	
il	il	PROimp	
a	avoir	VERcjg	
esté	estre1	VERppe	
establi	establir	VERppe	
devant	devant	PRE	
ce	ce1	PROdem	
;	;	PONfbl	
et	et	CONcoo	
que	que4	CONsub	
cil	cel	DETdem	
nombres	nombre	NOMcom	
soit	estre1	VERcjg	
acompliz	acomplir	VERppe	
par	par	PRE	
l'	le	DETdef
eslection	eleccïon	NOMcom	
de	de	PRE	
ton	ton4	DETpos	
siege	siege	NOMcom	
totes	tot	DETind	
les	le	DETdef	
foiz	foiz	NOMcom	
que	que2	PROrel	
il	il	PROper	
sera	estre1	VERcjg	
amenuisiez	amenuisier	VERppe	
ou	o3	CONcoo	
par	par	PRE	
mort	mort	NOMcom	
ou	o3	CONcoo	
par	par	PRE	
autre	autre	DETind	
cas	cas1	NOMcom	
,	,	PONfbl	
en	en1	PRE	
tel	tel	DETind	
maniere	maniere	NOMcom	
que	que4	CONsub	
d'	de	PRE	
or	or4	ADVgen	
e	et	CONcoo	
jusqu'	jusque	PRE	
à	a3	PRE	
deus	deus	DETcar	
anz	an	NOMcom	
soient	estre1	VERcjg	
esleu	eslire	VERppe	
à	a3	PRE	
acomplir	acomplir	VERinf	
le	le	DETdef	
devant	devant	ADVgen	
dit	dire	VERcjg	
nombre	nombre	NOMcom	
sanz	sans	PRE	
fere	faire	VERinf	
nule	nul	DETind	
enqueste	enqueste	NOMcom	
de	de	PRE	
quel	quel1	DETrel	
condition	condicïon	NOMcom	
il	il	PROper	
sont	estre1	VERcjg	
,	,	PONfbl	
sauve	sauf	PRE	
l'	le	DETdef
auction	accion	NOMcom	
as	a3+le	PRE.DETdef	
serjanz	serjant	NOMcom	
,	,	PONfbl	
se	se	CONsub	
il	il	PROper	
en	en2	PROadv	
ont	avoir	VERcjg	
nule	nul	PROind	
contre	contre	PRE	
els	il	PROper	
de	de	PRE	
quoi	coi2	PROrel	
il	il	PROimp	
est	estre1	VERcjg	
certaine	certain	ADJqua	
chose	chose	NOMcom	
que	que4	CONsub	
ele	il	PROper	
faut	falir	VERcjg	
quant	cant1	CONsub	
cil	cel	PROdem	
contre	contre	PRE	
qui	qui	PROrel	
ele	il	PROper	
estoit	estre1	VERcjg	
a	avoir	VERcjg	
acompli	acomplir	VERppe	
l'	le	DETdef
office	ofice	NOMcom	
del	de+le	PRE.DETdef	
patronnage	patronage	NOMcom	
de	de	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
.	.	PONfrt	
Et	et	CONcoo	
quant	cant1	CONsub	
li	le	DETdef	
dui	deus	DETcar	
an	an	NOMcom	
seront	estre1	VERcjg	
passé	passer1	VERppe	
,	,	PONfbl	
cil	cel	PROdem	
qui	qui	PROrel	
voldront	voloir	VERcjg	
estre	estre1	VERinf	
assemblé	assembler	VERppe	
o	o4	PRE	
les	le	DETdef	
avocaz	avocat	NOMcom	
de	de	PRE	
ta	ton4	DETpos	
cort	cort1	NOMcom	
,	,	PONfbl	
il	il	PROper	
n'	ne1	ADVneg	
i	i2	PROadv	
soient	estre1	VERcjg	
pas	pas	ADVneg	
receu	recevoir	VERppe	
se	se	CONsub	
il	il	PROimp	
n'	ne1	ADVneg	
est	estre1	VERcjg	
esclerié	esclairier	VERppe	
par	par	PRE	
escrit	escrit	NOMcom	
que	que4	CONsub	
il	il	PROper	
ne	ne1	ADVneg	
soient	estre1	VERcjg	
pas	pas	ADVneg	
de	de	PRE	
vil	vil1	ADJqua	
condicion	condicïon	NOMcom	
.	.	PONfrt	
E	et	CONcoo	
nos	nos1	PROper	
establissons	establir	VERcjg	
que	que4	CONsub	
tuit	tot	DETind	
li	le	DETdef	
privilege	privilege	NOMcom	
qui	qui	PROrel	
ont	avoir	VERcjg	
esté	estre1	VERppe	
otroié	otroiier	VERppe	
as	a3+le	PRE.DETdef	
avocaz	avocat	NOMcom	
de	de	PRE	
la	le	DETdef	
grant	grant	ADJqua	
prevosté	prevosté	NOMcom	
d'	de	PRE	
Orient	orïent	NOMpro	
par	par	PRE	
les	le	DETdef	
princes	prince	NOMcom	
qui	qui	PROrel	
ont	avoir	VERcjg	
esté	estre1	VERppe	
ça	ça	ADVgen	
en	en1	PRE	
arrieres	ariere	ADVgen	
,	,	PONfbl	
ou	o3	CONcoo	
par	par	PRE	
l'	le	DETdef
empereeur	emperëor	NOMcom	
Leon	Leon	NOMpro	
qui	qui	PROrel	
fu	estre1	VERcjg	
de	de	PRE	
haute	haut	ADJqua	
memoire	memoire	NOMcom	
ou	o3	CONcoo	
par	par	PRE	
nos	nostre	DETpos	
establissemenz	establissement	NOMcom	
,	,	PONfbl	
vaillent	valoir	VERcjg	
toz	tot	DETind	
jorz	jor	NOMcom	
sanz	sans	PRE	
nule	nul	DETind	
discorde	descorde	NOMcom	
as	a3+le	PRE.DETdef	
avocat	avocat	NOMcom	
de	de	PRE	
ton	ton4	DETpos	
glorieus	glorïos	ADJqua	
siege	siege	NOMcom	
.	.	PONfrt	
Li	le	DETdef	
empereres	emperëor	NOMcom	
Anastaises	Anastase	NOMpro	
dit	dire	VERcjg	
à	a3	PRE	
Eusebe	Eusebius	NOMpro	
le	le	DETdef	
mestre	maistre	NOMcom	
des	de+le	PRE.DETdef	
offices	ofice	NOMcom	
.	.	PONfrt	
[	OUT	OUT	
pr	OUT	OUT	
.	OUT	PONfrt	
]	OUT	OUT	
Nos	nos1	PROper	
avons	avoir	VERcjg	
receu	recevoir	VERppe	
la	le	DETdef	
requeste	requeste	NOMcom	
al	a3+le	PRE.DETdef	
visconte	visconte	NOMcom	
d'	de	PRE	
Ase	Asie	NOMpro	
par	par	PRE	
quoi	coi2	PROrel	
il	il	PROper	
senefia	senefiier	VERcjg	
à	a3	PRE	
noz	nostre	DETpos	
orilles	oreille	NOMcom	
que	que4	CONsub	
li	le	DETdef	
avocat	avocat	NOMcom	
de	de	PRE	
sa	son4	DETpos	
cort	cort1	NOMcom	
avoient	avoir	VERcjg	
requis	requerre	VERppe	
par	par	PRE	
commune	comun	ADJqua	
requeste	requeste	NOMcom	
que	que4	CONsub	
il	il	PROper	
aient	avoir	VERcjg	
par	par	PRE	
nostre	nostre	DETpos	
franchise	franchise	NOMcom	
aucune	aucun	DETind	
dignité	dignité	NOMcom	
aprés	après	PRE	
ce	ce1	PROdem	
que	que2	PROrel	
il	il	PROper	
auront	avoir	VERcjg	
lessié	laissier	VERppe	
l'	le	DETdef
office	ofice	NOMcom	
d'	de	PRE	
avocatie	avocacie	NOMcom	
.	.	PONfrt	
Nos	nos1	PROper	
commandons	comander	VERcjg	
donc	donc	ADVgen	
que	que4	CONsub	
quant	cant1	CONsub	
il	il	PROper	
auront	avoir	VERcjg	
acompli	acomplir	VERppe	
le	le	DETdef	
devant	devant	ADVgen	
dit	dire	VERcjg	
office	ofice	NOMcom	
chascuns	chascun	PROind	
de	de	PRE	
cels	cel	PROdem	
qui	qui	PROrel	
orendroit	orendroit	ADVgen	
sont	estre1	VERcjg	
en	en1	PRE	
leur	lor2	DETpos	
compaignie	compagnie	NOMcom	
,	,	PONfbl	
ou	o3	CONcoo	
qui	qui	PROrel	
aprés	après	PRE	
ce	ce1	PROdem	
i	i2	PROadv	
seront	estre1	VERcjg	
solonc	selonc	PRE	
le	le	DETdef	
tens	tens	NOMcom	
,	,	PONfbl	
ait	avoir	VERcjg	
cele	cel	DETdem	
meisme	mëisme	ADJind	
dignité	dignité	NOMcom	
que	que2	PROrel	
li	le	DETdef	
quens	conte1	NOMcom	
de	de	PRE	
la	le	DETdef	
premiere	premier	ADJord	
ordre	ordre	NOMcom	
a	avoir	VERcjg	
,	,	PONfbl	
si	si	ADVgen	
que	que4	CONsub	
il	il	PROper	
reçoivent	recevoir	VERcjg	
el	en1+le	PRE.DETdef	
tens	tens	NOMcom	
de	de	PRE	
leur	lor2	DETpos	
repos	repos	NOMcom	
le	le	DETdef	
fruit	fruit	NOMcom	
des	de+le	PRE.DETdef	
travalz	travail	NOMcom	
que	que2	PROrel	
il	il	PROper	
ont	avoir	VERcjg	
soffert	sofrir	VERppe	
et	et	CONcoo	
que	que4	CONsub	
por	por2	PRE	
la	le	DETdef	
foi	foi	NOMcom	
et	et	CONcoo	
por	por2	PRE	
le	le	DETdef	
loiauté	lëauté	NOMcom	
que	que2	PROrel	
il	il	PROper	
ont	avoir	VERcjg	
gardee	garder	VERppe	
envers	envers2	PRE	
cels	cel	PROdem	
que	que2	PROrel	
il	il	PROper	
ont	avoir	VERcjg	
defenduz	defendre	VERppe	
soient	estre1	VERcjg	
il	il	PROper	
departi	departir	VERcjg	
de	de	PRE	
la	le	DETdef	
multitude	multitude	NOMcom	
des	de+le	PRE.DETdef	
hommes	ome	NOMcom	
par	par	PRE	
droit	droit	NOMcom	
de	de	PRE	
basse	bas	ADJqua	
condicion	condicïon	NOMcom	
et	et	CONcoo	
assemblé	assembler	VERppe	
par	par	PRE	
droit	droit	NOMcom	
as	a3+le	PRE.DETdef	
nobles	noble1	ADJqua	
hommes	ome	NOMcom	
.	.	PONfrt	
Cil	cel	DETdem	
meismes	mëisme	ADJind	
empereres	emperëor	NOMcom	
dit	dire	VERcjg	
à	a3	PRE	
Thomas	Thomas	NOMpro	
prevost	prevost	NOMcom	
d'	de	PRE	
Illire	Illyre	NOMpro	
.	.	PONfrt	
Nos	nos1	PROper	
commandons	comander	VERcjg	
que	que4	CONsub	
li	le	DETdef	
avocat	avocat	NOMcom	
de	de	PRE	
ton	ton4	DETpos	
haut	haut	ADJqua	
siege	siege	NOMcom	
qui	qui	PROrel	
seulonc	selonc	PRE	
le	le	DETdef	
tens	tens	NOMcom	
sont	estre1	VERcjg	
levé	lever	VERppe	
al	a3+le	PRE.DETdef	
degré	degré	NOMcom	
et	et	CONcoo	
à	a3	PRE	
l'	le	DETdef
office	ofice	NOMcom	
del	de+le	PRE.DETdef	
patronnage	patronage	NOMcom	
de	de	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
,	,	PONfbl	
et	et	CONcoo	
leur	lor2	DETpos	
enfanz	enfant	NOMcom	
qui	qui	PROrel	
ja	ja	ADVgen	
sont	estre1	VERcjg	
né	naistre	VERppe	
,	,	PONfbl	
au	a3+le	PRE.DETdef	
qui	qui	PROrel	
aprés	après	PRE	
ce	ce1	PROdem	
nestront	naistre	VERcjg	
,	,	PONfbl	
soient	estre1	VERcjg	
gardé	garder	VERppe	
quité	quiter	VERppe	
et	et	CONcoo	
franc	franc1	ADJqua	
del	de+le	PRE.DETdef	
lien	liien	NOMcom	
de	de	PRE	
tote	tot	DETind	
condicion	condicïon	NOMcom	
basse	bas	ADJqua	
;	;	PONfbl	
quer	car	CONcoo	
ce	ce1	PROdem	
a	avoir	VERcjg	
esté	estre1	VERppe	
de	de	PRE	
pieça	pieç'a	ADVgen	
otroié	otroiier	VERppe	
es	en1+le	PRE.DETdef	
sainz	saint	ADJqua	
establissemenz	establissement	NOMcom	
à	a3	PRE	
la	le	DETdef	
noble	noble1	ADJqua	
prevosté	prevosté	NOMcom	
d'	de	PRE	
Orient	orïent	NOMpro	
et	et	CONcoo	
à	a3	PRE	
cele	cel	PROdem	
d'	de	PRE	
Urbicaire	Urbicaire	NOMpro	
et	et	CONcoo	
il	il	PROimp	
n'	ne1	ADVneg	
est	estre1	VERcjg	
pas	pas	ADVneg	
dote	dote	NOMcom	
que	que4	CONsub	
cez	ce2	DETdem	
.	.	PONfrt	
ii	deus	DETcar	
.	.	PONfrt	
poostez	pöesté	NOMcom	
tant	tant	ADVgen	
seulement	solement	ADVgen	
ne	ne1	ADVneg	
sont	estre1	VERcjg	
pas	pas	ADVneg	
ivels	ivel	ADJqua	
mes	mais1	CONcoo	
la	le	DETdef	
tenue	tenüe	NOMcom	
est	estre1	VERcjg	
leur	il	PROper	
pareil	pareil	ADJqua	
.	.	PONfrt	
Cil	cel	DETdem	
meismes	mëisme	ADJind	
empereres	emperëor	NOMcom	
dit	dire	VERcjg	
à	a3	PRE	
Costentin	Constantin	NOMpro	
le	le	DETdef	
prevost	prevost	NOMcom	
.	.	PONfrt	
[	OUT	OUT	
pr	OUT	OUT	
.	OUT	OUT	
]	OUT	OUT	
Nos	nos1	PROper	
commandons	comander	VERcjg	
que	que4	CONsub	
li	le	DETdef	
primaz	primat	NOMcom	
des	de+le	PRE.DETdef	
avocaz	avocat	NOMcom	
de	de	PRE	
la	le	DETdef	
cort	cort1	NOMcom	
al	a3+le	PRE.DETdef	
noble	noble1	ADJqua	
conte	conte1	NOMcom	
d'	de	PRE	
Orient	orïent	NOMpro	
ait	avoir	VERcjg	
par	par	PRE	
deus	deus	DETcar	
anz	an	NOMcom	
l'	le	DETdef
office	ofice	NOMcom	
de	de	PRE	
patron	patron	NOMcom	
de	de	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
et	et	CONcoo	
reçoive	recevoir	VERcjg	
par	par	PRE	
cez	ce2	DETdem	
deus	deus	ADJcar	
anz	an	NOMcom	
les	le	DETdef	
conforz	confort	NOMcom	
qui	qui	PROrel	
li	il	PROper	
seront	estre1	VERcjg	
establi	establir	VERppe	
par	par	PRE	
commun	comun	ADJqua	
assentement	assentement1	NOMcom	
;	;	PONfbl	
e	et	CONcoo	
quant	cant1	CONsub	
li	le	DETdef	
dui	deus	ADJcar	
an	an	NOMcom	
seront	estre1	VERcjg	
passé	passer1	VERppe	
,	,	PONfbl	
il	il	PROper	
lest	laissier	VERcjg	
l'	le	DETdef
office	ofice	NOMcom	
d'	de	PRE	
avocatie	avocacie	NOMcom	
;	;	PONfbl	
e	et	CONcoo	
la	le	DETdef	
compaignie	compagnie	NOMcom	
des	de+le	PRE.DETdef	
devan	devant	ADVgen	
diz	dire	PRE.DETcom	
avocaz	avocat	NOMcom	
soit	estre1	VERcjg	
governee	governer	VERppe	
si	si	ADVgen	
que	que4	CONsub	
il	il	PROper	
ne	ne1	ADVneg	
soient	estre1	VERcjg	
que	que4	CONsub	
.	.	PONfrt	
xl	carante	PROcar	
.	.	PONfrt	
;	;	PONfbl	
en	en1	PRE	
tel	tel	DETind	
maniere	maniere	NOMcom	
que	que4	CONsub	
se	se	CONsub	
il	il	PROimp	
en	en2	PROadv	
i	i2	PROadv	
a	avoir	VERcjg	
ja	ja	ADVgen	
plus	plus	ADVgen	
,	,	PONfbl	
cil	cel	PROdem	
qui	qui	PROrel	
plus	plus	ADVgen	
i	i2	PROadv	
sont	estre1	VERcjg	
ne	ne1	ADVneg	
soient	estre1	VERcjg	
pas	pas	ADVneg	
geté	jeter	VERppe	
de	de	PRE	
l'	le	DETdef
office	ofice	NOMcom	
des	de+le	PRE.DETdef	
avocaz	avocat	NOMcom	
mes	mais1	CONcoo	
nus	nul	PROind	
autres	autre	PROind	
n'	ne1	ADVneg	
i	i2	PROadv	
soit	estre1	VERcjg	
ajostez	ajoster	VERppe	
que	que4	CONsub	
la	le	DETdef	
compaignie	compagnie	NOMcom	
des	de+le	PRE.DETdef	
avocaz	avocat	NOMcom	
ne	ne1	ADVneg	
passe	passer1	VERcjg	
le	le	DETdef	
nombre	nombre	NOMcom	
de	de	PRE	
.	.	PONfrt	
xl	carante	PROcar	
.	.	PONfrt	
E	et	CONcoo	
si	si	ADVgen	
commandons	comander	VERcjg	
que	que4	CONsub	
cil	cel	PROdem	
qui	qui	PROrel	
auront	avoir	VERcjg	
acompli	acomplir	VERppe	
l'	le	DETdef
office	ofice	NOMcom	
del	de+le	PRE.DETdef	
patronnage	patronage	NOMcom	
de	de	PRE	
la	le	DETdef	
borse	borse	NOMcom	
l'	le	DETdef
empereeur	emperëor	NOMcom	
,	,	PONfbl	
si	si	ADVgen	
com	come1	CONsub	
il	il	PROimp	
est	estre1	VERcjg	
establi	establir	VERppe	
,	,	PONfbl	
ne	ne1	ADVneg	
soient	estre1	VERcjg	
pas	pas	ADVneg	
destorné	destorner	VERppe	
que	que4	CONsub	
chascun	chascun	PROind	
ne	ne1	ADVneg	
puisse	pöoir	VERcjg	
fere	faire	VERinf	
office	ofice	NOMcom	
d'	de	PRE	
avocat	avocat	NOMcom	
por	por2	PRE	
soi	soi1	PROper	
et	et	CONcoo	
por	por2	PRE	
autre	autre	PROind	
,	,	PONfbl	
et	et	CONcoo	
por	por2	PRE	
sa	son4	DETpos	
fame	feme	NOMcom	
et	et	CONcoo	
por	por2	PRE	
le	le	DETdef	
pere	pere	NOMcom	
sa	son4	DETpos	
fame	feme	NOMcom	
et	et	CONcoo	
por	por2	PRE	
sa	son4	DETpos	
mere	mere	NOMcom	
et	et	CONcoo	
por	por2	PRE	
son	son4	DETpos	
gendre	gendre1	NOMcom	
et	et	CONcoo	
por	por2	PRE	
sa	son4	DETpos	
bruz	bru	NOMcom	
et	et	CONcoo	
por	por2	PRE	
ses	son4	DETpos	
enfanz	enfant	NOMcom	
et	et	CONcoo	
por	por2	PRE	
ses	son4	DETpos	
sers	serf	NOMcom	
et	et	CONcoo	
por	por2	PRE	
ses	son4	DETpos	
coutiveeurs	coutivëor	NOMcom	
qui	qui	PROrel	
apartienent	apartenir	VERcjg	
à	a3	PRE	
lui	il	PROper	
;	;	PONfbl	
ne	ne2	CONcoo	
leur	lor2	DETpos	
mesons	maison	NOMcom	
ne	ne1	ADVneg	
soient	estre1	VERcjg	
grevees	grever	VERppe	
de	de	PRE	
nul	nul	DETind	
servise	servise	NOMcom	
se	se	CONsub	
il	il	PROper	
vuelent	voloir	VERcjg	
avoir	avoir	VERinf	
tuit	tot	DETind	
cest	cest	DETdem	
avantage	avantage	NOMcom	
en	en1	PRE	
une	un	DETndf	
meson	maison	NOMcom	
tant	tant	ADVgen	
seulement	solement	ADVgen	
.	.	PONfrt	
En	en1	PRE	
seur	sor2	PRE	
que	que4	CONsub	
tot	tot	ADVgen	
,	,	PONfbl	
nos	nos1	PROper	
commandons	comander	VERcjg	
que	que4	CONsub	
por	por2	PRE	
les	le	DETdef	
semonses	semonse	NOMcom	
soit	estre1	VERcjg	
gardee	garder	VERppe	
la	le	DETdef	
mesure	mesure	NOMcom	
que	que2	PROrel	
nos	nos1	PROper	
avons	avoir	VERcjg	
envoiee	envoiier	VERppe	
por	por2	PRE	
els	il	PROper	
et	et	CONcoo	
por	por2	PRE	
leur	lor2	DETpos	
coutiveeurs	coutivëor	NOMcom	
et	et	CONcoo	
por	por2	PRE	
leur	lor2	DETpos	
sers	serf	NOMcom	
,	,	PONfbl	
si	si	ADVgen	
que	que4	CONsub	
congiez	congié	NOMcom	
ne	ne1	ADVneg	
soit	estre1	VERcjg	
donnez	doner	VERppe	
à	a3	PRE	
nul	nul	PROind	
de	de	PRE	
trespasser	trespasser	VERinf	
cele	cel	DETdem	
mesure	mesure	NOMcom	
encontre	encontre1	PRE	
els	il	PROper	
.	.	PONfrt	
Ne	ne2	CONcoo	
nos	nos1	PROper	
ne	ne1	ADVneg	
volons	voloir	VERcjg	
pas	pas	ADVneg	
que	que4	CONsub	
de	de	PRE	
ci	ci	ADVgen	
en	en1	PRE	
avant	avant	ADVgen	
soit	estre1	VERcjg	
aucuns	aucun	PROind	
acompaigniez	acompagnier	VERppe	
al	a3+le	PRE.DETdef	
devant	devant	ADVgen	
dit	dire	VERcjg	
nombre	nombre	NOMcom	
des	de+le	PRE.DETdef	
avocaz	avocat	NOMcom	
devant	devant	ADVgen	
que	que4	CONsub	
l'	le	DETdef
en	en3	PROind	
sache	savoir	VERcjg	
que	que4	CONsub	
il	il	PROper	
ait	avoir	VERcjg	
esté	estre1	VERppe	
endoctrinez	endoctriner	VERppe	
es	en1+le	PRE.DETdef	
lois	loi3	NOMcom	
partant	presenter	VERppa	
de	de	PRE	
tens	tens	NOMcom	
comme	come1	ADVsub	
il	il	PROimp	
est	estre1	VERcjg	
establi	establir	VERppe	
