form	lemma	POS	morph
sanz	sans	PRE	MORPH=empty
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
diferance	diference	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
establisons	establir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
par	par	PRE	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
loi	loi3	NOMcom	NOMB.=s|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
vaudra	valoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r
tens	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Ci	ci	ADVgen	DEGRE=-
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
divers	divers	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
juges	juge	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Ci	ci	ADVgen	DEGRE=-
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=n
autre	autre	ADJind	NOMB.=s|GENRE=m|CAS=n
titre	title	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
divers	divers	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
juges	juge	NOMcom	NOMB.=p|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tele	tel	DETind	NOMB.=s|GENRE=f|CAS=n
diferance	diference	NOMcom	NOMB.=s|GENRE=f|CAS=n
entre	entre2	PRE	MORPH=empty
cist	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
titre	title	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r
desus	desus	ADVgen	DEGRE=p
,	,	PONfbl	MORPH=empty
que	que4	CONcoo	MORPH=empty
celi	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
encore	encore	ADVgen	DEGRE=-
en	en1	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ofice	ofice	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
avocacion	avocacion	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
cest	cest	PROdem	NOMB.=s|GENRE=m|CAS=n
parole	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lessié	laissier	VERppe	NOMB.=s|GENRE=m|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
ofice	ofice	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Anestaise	Anastaise	NOMpro	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
receusmes	recevoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
peticion	peticïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
baron	baron	NOMcom	NOMB.=s|GENRE=m|CAS=r
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
noz	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=f|CAS=r
privees	privé1	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
choses	chose	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
proconsul	proconsul	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
Aise	Asie	NOMpro	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Si	si	ADVgen	DEGRE=-
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
doné	doner	VERppe	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
entendre	entendre	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
demandé	demander	VERppe	NOMB.=s|GENRE=m|CAS=r
comunement	comunement2	ADVgen	DEGRE=p
que	que4	CONsub	MORPH=empty
,	,	PONfbl	MORPH=empty
puis	puis	ADVgen	DEGRE=-
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
lesserent	laissier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
osfice	ofice	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
avocacion	avocacion	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
aient	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
aucune	aucun	DETind	NOMB.=s|GENRE=f|CAS=r
dignité	dignité	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
comandons	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
que	que4	CONsub	MORPH=empty
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
d'	de	PRE	MORPH=empty
eus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
puis	puis	ADVgen	DEGRE=-
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
avront	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
lessié	laissier	VERppe	NOMB.=s|GENRE=m|CAS=r
leur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
osfice	ofice	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
dés	des2	PRE	MORPH=empty
ore	or4	ADVgen	DEGRE=-
en	en1	PRE	MORPH=empty
avant	avant	ADVgen	DEGRE=p
seront	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
escrit	escrire	VERppe	NOMB.=p|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
brief	brief	NOMcom	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
qu'	que4	RED	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
aient	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dignité	dignité	NOMcom	NOMB.=s|GENRE=f|CAS=r
du	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
cler	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ordre	ordre	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
aient	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
tens	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
repos	repos	NOMcom	NOMB.=s|GENRE=m|CAS=r
fruit	fruit	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
leur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
travaill	travail	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
porce	por2+ce1	PRE.PROdem	MORPH=empty+NOMB.=s|GENRE=n|CAS=r
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
loiaument	lëaument	ADVgen	DEGRE=p
aiderent	aidier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
à	a3	PRE	MORPH=empty
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
qi	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
leur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
aide	äie	NOMcom	NOMB.=s|GENRE=f|CAS=r
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
doivent	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
estre	estre1	VERinf	MORPH=empty
departi	departir	VERppe	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
multitude	multitude	NOMcom	NOMB.=s|GENRE=f|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
autres	autre	ADJind	NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
doivent	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
estre	estre1	VERinf	MORPH=empty
nonbré	nombrer	VERppe	NOMB.=p|GENRE=m|CAS=n
as	a3+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
clers	cler	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Cist	cest	DETdem	NOMB.=s|GENRE=m|CAS=n
meimes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
apelé	apeler	VERppe	NOMB.=p|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
leur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tens	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
doivent	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
estre	estre1	VERinf	MORPH=empty
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=n
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
tresor	tresor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
leur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
fuis	fil2	NOMcom	NOMB.=p|GENRE=m|CAS=n
qu'	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ou	o3	CONcoo	MORPH=empty
qu'	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
avront	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
voulons	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
que	que4	CONsub	MORPH=empty
soient	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
quite	quite	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
de	de	PRE	MORPH=empty
toute	tot	DETind	NOMB.=s|GENRE=f|CAS=r
condicion	condicïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
servitude	servitude	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=n
leur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
patremoine	patremoine	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
pieç'	piece	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
avons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
ostroié	otroiier	VERppe	NOMB.=s|GENRE=m|CAS=r
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
meismes	mëisme	ADJind	NOMB.=s|GENRE=n|CAS=r
as	a3+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
prefeture	prefecture	NOMcom	NOMB.=s|GENRE=f|CAS=r
pretoriane	pretorien	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
prefeture	prefecture	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=n
poestez	pöesté	NOMcom	NOMB.=p|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
celes	cel	PROdem	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
teue	tuen	ADJpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r
seront	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
sereurs	seror	NOMcom	NOMB.=p|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
ofice	ofice	NOMcom	NOMB.=s|GENRE=m|CAS=n
d'	de	PRE	MORPH=empty
avocacie	avocacie	NOMcom	NOMB.=s|GENRE=f|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
à	a3	PRE	MORPH=empty
loer	löer1	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
mout	mout	ADVgen	DEGRE=-
necessaire	necessaire	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
à	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	MORPH=empty
guerredoné	guerredoner	VERppe	NOMB.=s|GENRE=m|CAS=n
largement	largement	ADVgen	DEGRE=p
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
princes	prince	NOMcom	NOMB.=p|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
pour	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
si	si	ADVgen	DEGRE=-
comandons	comander	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
que	que4	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
clers	cler	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
barons	baron	NOMcom	NOMB.=p|GENRE=m|CAS=n
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
avocaz	avocat	NOMcom	NOMB.=p|GENRE=m|CAS=n
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
tresor	tresor	NOMcom	NOMB.=s|GENRE=m|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
empereor	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
cort	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r
saient	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
escrit	escrire	VERppe	NOMB.=p|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
notre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
mein	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r
entre	entre2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
hauz	haut	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
contes	conte1	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
consistoire	consistoire	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
celui	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=f|CAS=r
calandes	chalende	NOMcom	NOMB.=p|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
genvier	jenvier	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
seulement	solement2	ADVgen	DEGRE=-
en	en1	PRE	MORPH=empty
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
an	an	NOMcom	NOMB.=s|GENRE=m|CAS=r
qu'	que2	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
seront	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
osfice	ofice	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
puis	puis	ADVgen	DEGRE=-
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
lesseront	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
osfice	ofice	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
fuis	fil2	NOMcom	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
soient	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
franc	franc1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
neïf	näif	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
seront	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
ajosté	ajoster	VERppe	NOMB.=p|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
conpangnie	compagnie	NOMcom	NOMB.=s|GENRE=f|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
tribuns	tribun	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
recevront	recevoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
costumees	costumer	VERppe	NOMB.=p|GENRE=f|CAS=r
noz	nostre	ADJpos	PERS.=1|NOMB.=p|GENRE=f|CAS=r
epistres	epistre	NOMcom	NOMB.=p|GENRE=f|CAS=r
sanz	sans	PRE	MORPH=empty
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
paiement	paiement	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
aucun	aucun	PROind	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
amonesté	amonester	VERppe	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
teue	tuen	ADJpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
semonse	semonse	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fere	faire	VERinf	MORPH=empty
reconoisance	reconoissance	NOMcom	NOMB.=s|GENRE=f|CAS=r
sur	sor2	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dete	dete	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
en	on	PROind	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
demande	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ou	o3	CONcoo	MORPH=empty
seur	sor2	PRE	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
covient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
comandé	comander	VERppe	NOMB.=s|GENRE=n|CAS=n
