form	lemma	POS	morph
once	once2	NOMcom	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
pain	pain	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
succre	çucre	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
liures	liëure	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=n
electuaire	electuaire	NOMcom	NOMB.=s|GENRE=m|CAS=n
auec	avuec	PRE	MORPH=empty
eau	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
scabieuse	scabïose	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
eau	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=r
rose	rose	ADJqua.NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
vn	un	PROadv	MORPH=empty
peu	poi	ADVgen	NOMB.=s|GENRE=m|CAS=r
camphrée	canfre	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
I'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
prenois	prendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
comme	come1	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
theriaque	trïacle	NOMcom	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
fus	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
preserué	preserver	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
aidant	aidier	VERppa	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
duquel	quel1	PROimp	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
nom	nom	NOMcom	NOMB.=s|GENRE=m|CAS=n
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
bénit	benëir	VERppe	NOMB.=s|GENRE=m|CAS=n
aux	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
siecles	siecle	NOMcom	NOMB.=p|GENRE=m|CAS=r
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
siecles	siecle	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Amen	amen	INJ	MORPH=empty
.	.	PONfrt	MORPH=empty
