form	lemma	POS	morph
//.	//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
Guiate	Guyatte	NOMpro	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
Chestoillon	Châtillon	NOMpro	NOMB.=s|GENRE=x|CAS=r
aust	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
doné	doner	VERppe	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
englise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Ballevaux	Bellevaux	NOMpro	NOMB.=s|GENRE=x|CAS=r
en	en1	PRE	MORPH=empty
pure	pur	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
perpetual	perpetüel	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
et	et	CONcoo	MORPH=empty
permeignable	parmanable	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
amosne	aumosne	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
quatre	catre	DETcar	NOMB.=p|GENRE=x|CAS=r
bichaz	bichet	NOMcom	NOMB.=p|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
-	-	PONfbl	MORPH=empty
mesure	mesure	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Besançon	Besançon	NOMpro	NOMB.=s|GENRE=x|CAS=r
de	de	PRE	MORPH=empty
bley	blé	NOMcom	NOMB.=s|GENRE=m|CAS=r
sus	sus	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Miellat	Miellat	NOMpro	NOMB.=s|GENRE=x|CAS=r
,	,	PONfbl	MORPH=empty
chascum	chascun	DETind	NOMB.=s|GENRE=m|CAS=r
ant	an	NOMcom	NOMB.=s|GENRE=m|CAS=r
ou	o4	PRE	MORPH=empty
sexante	soissante	DETcar	NOMB.=p|GENRE=x|CAS=r
livres	livre3	NOMcom	NOMB.=p|GENRE=f|CAS=r
assignees	assignier	VERppe	NOMB.=p|GENRE=f|CAS=r
sus	sus	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mariaige	marïage	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
per	par	PRE	MORPH=empty
aaije	ëage	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
per	par	PRE	MORPH=empty
franche	franc1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
puissance	poissance	NOMcom	NOMB.=s|GENRE=f|CAS=r
suer	fuer1	OUT	MORPH=empty
d'	de	PRE	MORPH=empty
avoerie	avöerie	NOMcom	NOMB.=s|GENRE=f|CAS=r
establiz	establir	VERppe	NOMB.=s|GENRE=f|CAS=n
per	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
consoil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
especiamant	especïaument	ADVgen	DEGRE=-
par	par	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
seignour	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
Huguon	Hugues	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
Rochale	Rochelle	NOMpro	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
oncle	oncle	NOMcom	NOMB.=s|GENRE=m|CAS=r
,//.	,//.	PONfbl	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
loé	löer1	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
outroiei	otroiier	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
quictoi	quiter	VERppe	NOMB.=s|GENRE=m|CAS=r
permeignablemant	parmenablement	ADVgen	DEGRE=-
à	a3	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
englise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Ballevaux	Bellevaux	NOMpro	NOMB.=s|GENRE=x|CAS=r
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
seignorie	seignorie	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
pooie	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
davoie	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
avoir	avoir	VERinf	MORPH=empty
ou	en1+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
ou	en1+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
batour	batëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
ou	en1+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
foullour	folëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Miellat	Miellat	NOMpro	NOMB.=s|GENRE=x|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
alluey	aluè	NOMcom	NOMB.=s|GENRE=m|CAS=r
es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
quex	quel1	PROrel	NOMB.=p|GENRE=m|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
does	deus	ADJcar	NOMB.=p|GENRE=f|CAS=r
parz	part1	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
Perrins	Perrin	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
fiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Mesclat	Mesclat	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Miellat	Miellat	NOMpro	NOMB.=s|GENRE=x|CAS=r
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
hons	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
tierz	tierz	PROord	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
remaint	remanoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
lour	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
doin	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
fouz	for	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
siege	siege	NOMcom	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
diz	dire	VERppe	NOMB.=p|GENRE=m|CAS=r
molins	molin	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
batour	batëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
foullour	folëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
decourz	decors	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
leal	ivel	NOMcom	NOMB.=s|GENRE=m|CAS=r
desus	desus	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
desouz	desoz	ADVgen	DEGRE=-
en	en1	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
meniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
né	ne2	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
mien	mien	PROpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
né	ne2	CONcoo	MORPH=empty
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
par	par	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
né	ne2	CONcoo	MORPH=empty
muy	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
hoir	oir	NOMcom	NOMB.=p|GENRE=m|CAS=n
né	ne2	CONcoo	MORPH=empty
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
par	par	PRE	MORPH=empty
lour	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
né	ne1	ADVneg	MORPH=empty
poons	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
né	ne2+ne1	CONcoo	MORPH=empty
davons	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
faire	faire	VERinf	MORPH=empty
fermer	fermer	VERinf	MORPH=empty
né	ne2	CONcoo	MORPH=empty
maintenir	maintenir	VERinf	MORPH=empty
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
né	ne2	CONcoo	MORPH=empty
batour	batëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
né	ne2	CONcoo	MORPH=empty
foullour	folëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
dés	des2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
appalle	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Cinquanpoit	Cinquanpoit	NOMpro	NOMB.=s|GENRE=x|CAS=r
jusque	jusque	PRE	MORPH=empty
à	a3	PRE	MORPH=empty
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
appale	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Minx	Minx	NOMpro	NOMB.=s|GENRE=x|CAS=r
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
entre	entre2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Minx	Minx	NOMpro	NOMB.=s|GENRE=x|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=n
mollin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
doné	doner	VERppe	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
englise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Ballevax	Bellevaux	NOMpro	NOMB.=s|GENRE=x|CAS=r
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
chaor	chëoir	VERinf	MORPH=empty
sans	sans	PRE	MORPH=empty
reedifier	redefiier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
doing	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
doné	doner	VERppe	NOMB.=s|GENRE=m|CAS=r
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
chessal	chasel	NOMcom	NOMB.=s|GENRE=m|CAS=r
suffisant	sofire	VERppa	NOMB.=s|GENRE=m|CAS=r
arrez	ariere	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
por	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
mugnier	mounier	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
-	-	PONfbl	MORPH=empty
sarai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
englise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Ballevax	Bellevaux	NOMpro	NOMB.=s|GENRE=x|CAS=r
.//.	.//.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
woil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
outroi	otroiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
diz	dire	VERppe	NOMB.=s|GENRE=m|CAS=n
mugniers	mounier	NOMcom	NOMB.=s|GENRE=m|CAS=n
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ray	roi1	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
usaige	usage	NOMcom	NOMB.=s|GENRE=m|CAS=r
es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=f|CAS=r
patures	pasture1	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
bois	bois	NOMcom	NOMB.=p|GENRE=m|CAS=r
ainsi	ainsi	ADVgen	DEGRE=-
come	come1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
uns	un	PROind	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
ces	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
vile	vile	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Miellat	Miellat	NOMpro	NOMB.=s|GENRE=x|CAS=r
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
por	por2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
diz	dire	VERppe	NOMB.=p|GENRE=m|CAS=r
molins	molin	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
batour	batëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
foullour	folëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
maison	maison	NOMcom	NOMB.=s|GENRE=f|CAS=r
faire	faire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
refaore	refaire1	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
maintenir	maintenir	VERinf	MORPH=empty
en	en1	PRE	MORPH=empty
eal	igal	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
et	et	CONcoo	MORPH=empty
defors	defors	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
doin	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
doné	doner	VERppe	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
-	-	PONfbl	MORPH=empty
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
englise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Ballevax	Bellevaux	NOMpro	NOMB.=s|GENRE=x|CAS=r
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
hus	us	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
droiz	droit	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
bois	bois	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
perrierres	perriere1	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
chemins	chemin	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
aduiz	esduit	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
totes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
autres	autre	DETind	NOMB.=p|GENRE=f|CAS=r
choses	chose	NOMcom	NOMB.=p|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=p|GENRE=f|CAS=n
es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
diz	dire	VERppe	NOMB.=p|GENRE=m|CAS=r
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
batour	batëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
follour	folëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
maison	maison	NOMcom	NOMB.=s|GENRE=f|CAS=r
faire	faire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
maintenir	maintenir	VERinf	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
necessaires	necessaire	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
//.	//.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
promis	prometre	VERppe	NOMB.=s|GENRE=m|CAS=r
por	por2	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
miens	mien	PROpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
hoirs	oir	NOMcom	NOMB.=p|GENRE=m|CAS=r
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
né	ne2	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
poons	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
né	ne2+ne1	CONcoo	MORPH=empty
davons	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
bannir	banir	VERinf	MORPH=empty
né	ne2	CONcoo	MORPH=empty
destorber	destorber	VERinf	MORPH=empty
que	que1	CONsub	MORPH=empty
nuitre	nuire	VERinf	MORPH=empty
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
muillent	moillier2	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
ou	o3	CONcoo	MORPH=empty
batent	batre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
diz	dire	VERppe	NOMB.=p|GENRE=m|CAS=r
molin	molin	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
batour	batëor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
con	come1	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=n
englise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
Ballevaux	Bellevaux	NOMpro	NOMB.=s|GENRE=x|CAS=r
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fondacion	fondacïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
usaiges	usage	NOMcom	NOMB.=p|GENRE=m|CAS=r
es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=f|CAS=r
pastures	pasture1	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
bois	bois	NOMcom	NOMB.=p|GENRE=m|CAS=r
per	par	PRE	MORPH=empty
toute	tot	DETind	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
Roche	Roche	NOMpro	NOMB.=s|GENRE=f|CAS=r
ainsi	ainsi	ADVgen	DEGRE=-
come	come1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contenuz	contenir	VERppe	NOMB.=s|GENRE=m|CAS=n
es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=f|CAS=r
letres	letre	NOMcom	NOMB.=p|GENRE=f|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
seignours	seignor	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
Robe	Robe	NOMpro	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
queles	quel1	PROrel	NOMB.=p|GENRE=f|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
vaües	vëoir	VERppe	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
oïes	öir	VERppe	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
totes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
choses	chose	NOMcom	NOMB.=p|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
tien	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que2	PROrel	NOMB.=p|GENRE=f|CAS=n
