form	lemma	POS	morph
roi	roi2	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
fet	faire	VERcjg	MORPH=empty
les	le	DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
g'	je	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
irai	aler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
cui	cui	PROrel	MORPH=empty
qu'	que2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
poist	peser	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
La	le	DETdef	MORPH=empty
mere	mere	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
con	come1	CONsub	MORPH=empty
il	il	PROimp	MORPH=empty
li	il	PROper	MORPH=empty
loist	loisir1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
le	il	PROper	MORPH=empty
retient	retenir	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
le	il	PROper	MORPH=empty
sejorne	sejorner	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
li	il	PROper	MORPH=empty
aparoille	apareillier1	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
atorne	atorner	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
chenevaz	chanevaz	NOMcom	MORPH=empty
grosse	gros	ADJqua	MORPH=empty
chemise	chemise	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
braies	braie	NOMcom	MORPH=empty
feites	faire	VERppe	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
guise	guise	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
Gales	Gales	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
ou	où	PROrel	MORPH=empty
l'	le	DETdef	MORPH=empty
an	on	PROind	MORPH=empty
fet	faire	VERcjg	MORPH=empty
ansanble	ensemble	ADVgen	MORPH=empty
braies	braie	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
chauces	chauce	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	MORPH=empty
me	je	PROper	MORPH=empty
sanble	sembler	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
cote	cote2	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
chaperon	chaperon	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
cuir	cuir	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
cerf	cerf	NOMcom	MORPH=empty
clos	clore	VERppe	MORPH=empty
anviron	environ	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Ensi	ainsi	ADVgen	MORPH=empty
la	le	DETdef	MORPH=empty
mere	mere	NOMcom	MORPH=empty
l'	il	PROper	MORPH=empty
atorna	atorner	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Trois	trois	DETcar	MORPH=empty
jorz	jor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
einz	ainc	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
demora	demorer	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
mestier	mestier	NOMcom	MORPH=empty
losange	losenge2	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
mere	mere	NOMcom	MORPH=empty
duel	duel	NOMcom	MORPH=empty
estrange	estrange	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
sel	si+il	ADVgen.PROper	MORPH=empty
beise	baisier	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
acole	acoler	VERcjg	MORPH=empty
an	en1	PRE	MORPH=empty
plorant	plorer	VERppa	MORPH=empty
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
Or	or4	ADVgen	MORPH=empty
ai	avoir	VERcjg	MORPH=empty
ge	je	PROper	MORPH=empty
duel	duel	NOMcom	MORPH=empty
mout	mout	ADVgen	MORPH=empty
grant	grant	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
biax	bel1	ADJqua	MORPH=empty
filz	fil2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
quant	cant1	CONsub	MORPH=empty
aler	aler	VERinf	MORPH=empty
vos	vos	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
voi	vëoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Vos	vos	PROper	MORPH=empty
irez	aler	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
cort	cort1	NOMcom	MORPH=empty
le	le	DETdef	MORPH=empty
roi	roi2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
li	il	PROper	MORPH=empty
direz	dire	VERcjg	MORPH=empty
qu'	que4	CONsub	MORPH=empty
armes	arme	NOMcom	MORPH=empty
vos	vos	PROper	MORPH=empty
doint	doner	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
contredit	contredit	NOMcom	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
avra	avoir	VERcjg	MORPH=empty
point	point	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que4	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
les	il	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
donra	doner	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
le	il	PROper	MORPH=empty
sai	savoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
vandra	venir	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
essai	essai	NOMcom	MORPH=empty
d'	de	PRE	MORPH=empty
armes	arme	NOMcom	MORPH=empty
porter	porter	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
comant	coment1	ADVint	MORPH=empty
iert	estre1	VERcjg	MORPH=empty
donques	donc	ADVgen	MORPH=empty
?	?	PONfrt	MORPH=empty
Ce	ce1	PROdem	MORPH=empty
que	que2	PROrel	MORPH=empty
vos	vos	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
feïstes	faire	VERcjg	MORPH=empty
onques	onque	ADVgen	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
autrui	autrui	PROind	MORPH=empty
nel	ne1+il	ADVneg.PROper	MORPH=empty
veïstes	vëoir	VERcjg	MORPH=empty
faire	faire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
comant	coment1	ADVint	MORPH=empty
an	en2	PROadv	MORPH=empty
savroiz	savoir	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
chief	chief1	NOMcom	MORPH=empty
traire	traire	VERinf	MORPH=empty
?	?	PONfrt	MORPH=empty
Malveisemant	mauvaisement	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
voire	voir	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	MORPH=empty
dot	doter2	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Mal	mal1	ADJqua	MORPH=empty
seroiz	estre1	VERcjg	MORPH=empty
afeitiez	afaitier	VERppe	MORPH=empty
del	de+le	PRE.DETdef	MORPH=empty
tot	tot	PROind	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MORPH=empty
mervoille	merveille	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	MORPH=empty
m'	je	PROper	MORPH=empty
est	estre1	VERcjg	MORPH=empty
vis	vis2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
s'	se	CONsub	MORPH=empty
an	on	PROind	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
set	savoir	VERcjg	MORPH=empty
ce	ce1	PROdem	MORPH=empty
qu'	que2	PROrel	MORPH=empty
an	on	PROind	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MORPH=empty
apris	aprendre	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
mervoille	merveille	NOMcom	MORPH=empty
est	estre1	VERcjg	MORPH=empty
quant	cant1	CONsub	MORPH=empty
an	on	PROind	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
aprant	aprendre	VERcjg	MORPH=empty
ce	ce1	PROdem	MORPH=empty
que	que2	PROrel	MORPH=empty
l'	le	DETdef	MORPH=empty
an	on	PROind	MORPH=empty
voit	vëoir	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
ot	öir	VERcjg	MORPH=empty
sovant	sovent	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Biaus	bel1	ADJqua	MORPH=empty
filz	fil2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
.i.	un	DETndf	MORPH=empty
san	sen2	NOMcom	MORPH=empty
vos	vos	PROper	MORPH=empty
vuel	voloir	VERcjg	MORPH=empty
aprandre	aprendre	VERinf	MORPH=empty
ou	où	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
fet	faire	VERcjg	MORPH=empty
mout	mout	ADVgen	MORPH=empty
bon	bon	ADJqua	MORPH=empty
antandre	entendre	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
s'	se	CONsub	MORPH=empty
il	il	PROimp	MORPH=empty
vos	vos	PROper	MORPH=empty
plest	plaire	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
retenir	retenir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
granz	grant	ADJqua	MORPH=empty
biens	bien2	NOMcom	MORPH=empty
vos	vos	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
porra	pöoir	VERcjg	MORPH=empty
venir	venir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Chevaliers	chevalier	NOMcom	MORPH=empty
seroiz	estre1	VERcjg	MORPH=empty
jusqu'	jusque	PRE	MORPH=empty
a	a3	PRE	MORPH=empty
po	poi	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
filz	fil2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
Deu	Dieu	NOMpro	MORPH=empty
plest	plaire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
je	je	PROper	MORPH=empty
le	il	PROper	MORPH=empty
lo	löer1	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Se	se	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
trovez	trover	VERcjg	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
pres	près	ADVgen	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
loing	loing	ADVgen	MORPH=empty
dame	dame	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
d'	de	PRE	MORPH=empty
aïe	äie	NOMcom	MORPH=empty
ait	avoir	VERcjg	MORPH=empty
besoing	besoing	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
pucele	pucele	NOMcom	MORPH=empty
desconselliee	desconseillier	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	MORPH=empty
vostre	vostre	ADJpos	MORPH=empty
aïe	äie	NOMcom	MORPH=empty
aparelliee	apareillier1	VERppe	MORPH=empty
lor	il	PROper	MORPH=empty
soit	estre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
s'	se	CONsub	MORPH=empty
eles	il	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
requierent	requerre	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONcoo	MORPH=empty
totes	tot	DETind	MORPH=empty
enors	onor	NOMcom	MORPH=empty
i	i2	PROadv	MORPH=empty
afierent	aferir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Qui	qui	PROrel	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
dames	dame	NOMcom	MORPH=empty
enor	onor	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
porte	porter	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	MORPH=empty
soe	suen	ADJpos	MORPH=empty
enors	onor	NOMcom	MORPH=empty
doit	devoir	VERcjg	MORPH=empty
estre	estre1	VERinf	MORPH=empty
morte	morir	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Dames	dame	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
puceles	pucele	NOMcom	MORPH=empty
servez	servir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
seroiz	estre1	VERcjg	MORPH=empty
par	par	PRE	MORPH=empty
tot	tot	ADVgen	MORPH=empty
enorez	onorer	VERppe	MORPH=empty
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
aucune	aucun	PROind	MORPH=empty
an	en2	PROadv	MORPH=empty
proiez	priier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
gardez	garder	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	MORPH=empty
enuiez	enoiier	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
fetes	faire	VERcjg	MORPH=empty
rien	rien	PROind	MORPH=empty
qui	qui	PROrel	MORPH=empty
li	il	PROper	MORPH=empty
despleise	desplaire	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
pucele	pucele	NOMcom	MORPH=empty
a	avoir	VERcjg	MORPH=empty
mout	mout	ADVgen	MORPH=empty
qui	qui	PROrel	MORPH=empty
la	il	PROper	MORPH=empty
beise	baisier	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
s'	se	CONsub	MORPH=empty
ele	il	PROper	MORPH=empty
le	le	DETdef	MORPH=empty
beisier	baisier	VERinf	MORPH=empty
vos	vos	PROper	MORPH=empty
consant	consentir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
le	le	DETdef	MORPH=empty
soreplus	sorplus	NOMcom	MORPH=empty
vos	vos	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
desfant	defendre	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
lessier	laissier	VERinf	MORPH=empty
le	il	PROper	MORPH=empty
volez	voloir	VERcjg	MORPH=empty
por	por2	PRE	MORPH=empty
moi	je	PROper	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
s'	se	CONsub	MORPH=empty
ele	il	PROper	MORPH=empty
a	avoir	VERcjg	MORPH=empty
enel	anel1	NOMcom	MORPH=empty
an	en1	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
doi	doi	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ou	o3	CONcoo	MORPH=empty
s'	se	CONsub	MORPH=empty
a	avoir	VERcjg	MORPH=empty
ceinture	ceinture	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
aumosniere	aumosniere	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
amor	amor	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
proiere	priiere	NOMcom	MORPH=empty
le	il	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
done	doner	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
bon	bon	ADJqua	MORPH=empty
m'	je	PROper	MORPH=empty
iert	estre1	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
bel	bel1	ADJqua	MORPH=empty
que	que4	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
portoiz	porter	VERcjg	MORPH=empty
son	son4	DETpos	MORPH=empty
anel	anel1	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
anel	anel1	NOMcom	MORPH=empty
prandre	prendre	VERinf	MORPH=empty
vos	vos	PROper	MORPH=empty
doin	doner	VERcjg	MORPH=empty
gié	je	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
aumosniere	aumosniere	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
congié	congié	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Biax	bel1	ADJqua	MORPH=empty
filz	fil2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ancor	encore	ADVgen	MORPH=empty
vos	vos	PROper	MORPH=empty
vuel	voloir	VERcjg	MORPH=empty
dire	dire	VERinf	MORPH=empty
el	el1	PROind	MORPH=empty
:	:	PONfbl	MORPH=empty
ja	ja	ADVgen	MORPH=empty
an	en1	PRE	MORPH=empty
chemin	chemin	NOMcom	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
an	en1	PRE	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
aiez	avoir	VERcjg	MORPH=empty
longuemant	longement2	ADVgen	MORPH=empty
conpaignon	compagnon	NOMcom	MORPH=empty
que	que4	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
demandiez	demander	VERcjg	MORPH=empty
son	son4	DETpos	MORPH=empty
non	nom	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
le	le	DETdef	MORPH=empty
non	nom	NOMcom	MORPH=empty
sachiez	savoir	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
parsome	parsome	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
non	nom	NOMcom	MORPH=empty
conuist	conoistre	VERcjg	MORPH=empty
an	on	PROind	MORPH=empty
l'	le	DETdef	MORPH=empty
ome	ome	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Biax	bel1	ADJqua	MORPH=empty
filz	fil2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
prodomes	pro	NOMcom	MORPH=empty
parlez	parler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
avoec	avuec	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
prodomes	pro	NOMcom	MORPH=empty
alez	aler	VERppe	MORPH=empty
;	;	PONfbl	MORPH=empty
prodome	pro	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
forvoient	forvoiier	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
ces	ce2	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
tienent	tenir1	VERcjg	MORPH=empty
lor	lor2	DETpos	MORPH=empty
conpaignie	compagnie	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Sor	sor2	PRE	MORPH=empty
tote	tot	DETind	MORPH=empty
rien	rien	NOMcom	MORPH=empty
vos	vos	PROper	MORPH=empty
vuel	voloir	VERcjg	MORPH=empty
proier	priier	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
an	en1	PRE	MORPH=empty
yglise	eglise	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
an	en1	PRE	MORPH=empty
mostier	mostier	NOMcom	MORPH=empty
alez	aler	VERcjg	MORPH=empty
proier	priier	VERinf	MORPH=empty
Nostre	nostre	DETpos	MORPH=empty
Seignor	seignor	NOMcom	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
doint	doner	VERcjg	MORPH=empty
joie	joie	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
enor	onor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
vos	vos	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
doint	doner	VERcjg	MORPH=empty
contenir	contenir	VERinf	MORPH=empty
qu'	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
bone	bon	ADJqua	MORPH=empty
fin	fin1	NOMcom	MORPH=empty
puissiez	pöoir	VERcjg	MORPH=empty
venir	venir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Mere	mere	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que3	PROint	MORPH=empty
est	estre1	VERcjg	MORPH=empty
iglise	eglise	NOMcom	MORPH=empty
?	?	PONfrt	MORPH=empty
Uns	un	DETndf	MORPH=empty
leus	lieu	NOMcom	MORPH=empty
ou	où	PROrel	MORPH=empty
an	on	PROind	MORPH=empty
fet	faire	VERcjg	MORPH=empty
le	le	DETdef	MORPH=empty
servise	servise	NOMcom	MORPH=empty
celui	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
ciel	ciel	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
terre	terre	NOMcom	MORPH=empty
fist	faire	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
homes	ome	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
bestes	beste	NOMcom	MORPH=empty
i	i2	PROadv	MORPH=empty
mist	metre2	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
mostiers	mostier	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que3	PROint	MORPH=empty
est	estre1	VERcjg	MORPH=empty
?	?	PONfrt	MORPH=empty
Ice	ice1	PROdem	MORPH=empty
meïsme	mëisme	ADJind	MORPH=empty
:	:	PONfbl	MORPH=empty
une	un	DETndf	MORPH=empty
meison	maison	NOMcom	MORPH=empty
bele	bel1	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
saintisme	saintisme	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
plain	plein	ADJqua	MORPH=empty
de	de	PRE	MORPH=empty
cors	cors1	NOMcom	MORPH=empty
sainz	saint	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
tresors	tresor	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
S'	si	ADVgen	MORPH=empty
i	i2	PROadv	MORPH=empty
sacrefie	sacrefiier	VERcjg	MORPH=empty
l'	le	DETdef	MORPH=empty
an	on	PROind	MORPH=empty
le	le	DETdef	MORPH=empty
cors	cors1	NOMcom	MORPH=empty
Jesu	Jhesu	NOMpro	MORPH=empty
Crist	Crist	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	MORPH=empty
prophete	profete	NOMcom	MORPH=empty
sainte	saint	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONcoo	MORPH=empty
Giu	Jüif	NOMpro	MORPH=empty
firent	faire	VERcjg	MORPH=empty
honte	honte	NOMcom	MORPH=empty
mainte	maint	ADJind	MORPH=empty
.	.	PONfrt	MORPH=empty
Traïz	träir	VERppe	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
jugiez	jugier	VERppe	MORPH=empty
a	a3	PRE	MORPH=empty
tort	tort2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
sofri	sofrir	VERcjg	MORPH=empty
angoisse	angoisse	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
mort	mort	NOMcom	MORPH=empty
por	por2	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
homes	ome	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
fames	feme	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que4	CONcoo	MORPH=empty
an	en1	PRE	MORPH=empty
anfer	enfer	NOMcom	MORPH=empty
aloient	aler	VERcjg	MORPH=empty
les	le	DETdef	MORPH=empty
ames	ame	NOMcom	MORPH=empty
qant	cant1	CONsub	MORPH=empty
eles	il	PROper	MORPH=empty
partoient	partir	VERcjg	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
cors	cors1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
les	il	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
gita	jeter	VERcjg	MORPH=empty
puis	puis	ADVgen	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Cil	cel	PROdem	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
estaiche	estache	NOMcom	MORPH=empty
liez	liier3	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
batuz	batre	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
puis	puis	ADVgen	MORPH=empty
crocefiez	crucefiier	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
porta	porter	VERcjg	MORPH=empty
corone	corone	NOMcom	MORPH=empty
d'	de	PRE	MORPH=empty
espines	espine	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Por	por2	PRE	MORPH=empty
oïr	öir	VERinf	MORPH=empty
messes	messe	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
matines	matines	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
cel	cel	DETdem	MORPH=empty
seignor	seignor	NOMcom	MORPH=empty
aorer	aorer2	VERinf	MORPH=empty
vos	vos	PROper	MORPH=empty
lo	löer1	VERcjg	MORPH=empty
gié	je	PROper	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
mostier	mostier	NOMcom	MORPH=empty
aler	aler	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Donc	donc	ADVgen	MORPH=empty
irai	aler	VERcjg	MORPH=empty
ge	je	PROper	MORPH=empty
mout	mout	ADVgen	MORPH=empty
volantiers	volentiers	ADVgen	MORPH=empty
es	en1+le	PRE.DETdef	MORPH=empty
iglises	eglise	NOMcom	MORPH=empty
