form	lemma	POS	morph
qui	qui	PROrel	MORPH=empty
se	soi1	PROper	MORPH=empty
desfant	defendre	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Dites	dire	VERcjg	MORPH=empty
se	se	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
rien	rien	PROind	MORPH=empty
i	i2	PROadv	MORPH=empty
mesprant	mesprendre	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Nenil	nenil	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
esgarde	esgarder	VERcjg	MORPH=empty
droit	droit	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
je	je	PROper	MORPH=empty
cuit	cuidier1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
rien	rien	PROind	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
me	je	PROper	MORPH=empty
vaudroit	valoir	VERcjg	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
fet	faire	VERppe	MORPH=empty
ocirre	ocire	VERinf	MORPH=empty
vos	vos	PROper	MORPH=empty
avroie	avoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ce	ce1	PROdem	MORPH=empty
mout	mout	ADVgen	MORPH=empty
volentiers	volentiers	ADVgen	MORPH=empty
savroie	savoir	VERcjg	MORPH=empty
Don	dont	PROrel	MORPH=empty
cele	cel	DETdem	MORPH=empty
force	force2	NOMcom	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
venir	venir	VERinf	MORPH=empty
Qui	qui	PROrel	MORPH=empty
vos	vos	PROper	MORPH=empty
comande	comander	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
consentir	consentir	VERinf	MORPH=empty
A	a3	PRE	MORPH=empty
mon	mon1	DETpos	MORPH=empty
voloir	voloir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
sanz	sans	PRE	MORPH=empty
contredit	contredit	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
Toz	tot	DETind	MORPH=empty
torz	tort2	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
toz	tot	DETind	MORPH=empty
mesfez	mesfait	NOMcom	MORPH=empty
vos	vos	PROper	MORPH=empty
quit	quiter	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
seez	sëoir	VERcjg	MORPH=empty
vos	vos	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
me	je	PROper	MORPH=empty
contez	conter	VERcjg	MORPH=empty
Comant	coment1	ADVsub	MORPH=empty
vos	vos	PROper	MORPH=empty
iestes	estre1	VERcjg	MORPH=empty
si	si	ADVgen	MORPH=empty
dontez	donter	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Dame	dame	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	MORPH=empty
force	force2	NOMcom	MORPH=empty
vient	venir	VERcjg	MORPH=empty
De	de	PRE	MORPH=empty
mon	mon1	DETpos	MORPH=empty
cuer	cuer2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
a	a3	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
se	soi1	PROper	MORPH=empty
tient	tenir1	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
An	en1	PRE	MORPH=empty
ce	ce2	DETdem	MORPH=empty
voloir	voloir	VERinf	MORPH=empty
m'	je	PROper	MORPH=empty
a	avoir	VERcjg	MORPH=empty
mes	mon1	DETpos	MORPH=empty
cuers	cuer2	NOMcom	MORPH=empty
mis	metre2	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
qui	qui	PROint	MORPH=empty
le	le	DETdef	MORPH=empty
cuer	cuer2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
biax	bel1	ADJqua	MORPH=empty
dolz	douz	ADJqua	MORPH=empty
amis	ami	NOMcom	MORPH=empty
?	?	PONfrt	MORPH=empty
Dame	dame	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
mi	mon1	DETpos	MORPH=empty
oel	ueil	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
les	le	DETdef	MORPH=empty
ialz	ueil	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROint	MORPH=empty
?	?	PONfrt	MORPH=empty
La	le	DETdef	MORPH=empty
granz	grant	ADJqua	MORPH=empty
biautez	biauté	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
an	en1	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
vi	vëoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
biautez	biauté	NOMcom	MORPH=empty
qu'	que3	PROint	MORPH=empty
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MORPH=empty
forfet	forfaire	VERppe	MORPH=empty
?	?	PONfrt	MORPH=empty
Dame	dame	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
amer	amer1	VERinf	MORPH=empty
me	je	PROper	MORPH=empty
fet	faire	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Amer	amer1	VERinf	MORPH=empty
?	?	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
cui	cui	PROint	MORPH=empty
?	?	PONfrt	MORPH=empty
Vos	vos	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
dame	dame	NOMcom	MORPH=empty
chiere	chier	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Moi	je	PROper	MORPH=empty
?	?	PONfrt	MORPH=empty
Voire	voir	ADVgen	MORPH=empty
voir	voir	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
An	en1	PRE	MORPH=empty
quel	quel1	DETint	MORPH=empty
meniere	maniere	NOMcom	MORPH=empty
?	?	PONfrt	MORPH=empty
An	en1	PRE	MORPH=empty
tel	tel	PROind	MORPH=empty
que	que4	CONsub	MORPH=empty
graindre	grant	ADJqua	MORPH=empty
estre	estre1	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
En	en1	PRE	MORPH=empty
tel	tel	DETind	MORPH=empty
que	que4	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	MORPH=empty
muet	movoir	VERcjg	MORPH=empty
Mes	mon1	DETpos	MORPH=empty
cuers	cuer2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
n'	ne2	CONcoo	MORPH=empty
onques	onque	ADVgen	MORPH=empty
aillors	aillors	ADVgen	MORPH=empty
nel	ne1+il	ADVneg.PROper	MORPH=empty
truis	trover	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
An	en1	PRE	MORPH=empty
tel	tel	DETind	MORPH=empty
qu'	que4	CONsub	MORPH=empty
aillors	aillors	ADVgen	MORPH=empty
pansser	penser	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
puis	pöoir	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
En	en1	PRE	MORPH=empty
tel	tel	DETind	MORPH=empty
que	que4	CONsub	MORPH=empty
toz	tot	ADVgen	MORPH=empty
a	a3	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
m'	je	PROper	MORPH=empty
otroi	otroiier	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
An	en1	PRE	MORPH=empty
tel	tel	DETind	MORPH=empty
que	que4	CONsub	MORPH=empty
plus	plus	ADVgen	MORPH=empty
vos	vos	PROper	MORPH=empty
aim	amer1	VERcjg	MORPH=empty
que	que1	CONsub	MORPH=empty
moi	je	PROper	MORPH=empty
;	;	PONfbl	MORPH=empty
En	en1	PRE	MORPH=empty
tel	tel	DETind	MORPH=empty
,	,	PONfbl	MORPH=empty
s'	se	CONsub	MORPH=empty
il	il	PROimp	MORPH=empty
vos	vos	PROper	MORPH=empty
plest	plaire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
a	a3	PRE	MORPH=empty
delivre	delivre1	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONsub	MORPH=empty
por	por2	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
vuel	voloir	VERcjg	MORPH=empty
morir	morir	VERinf	MORPH=empty
ou	o3	CONcoo	MORPH=empty
vivre	vivre1	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
oseriez	oser	VERcjg	MORPH=empty
vos	vos	PROper	MORPH=empty
enprandre	emprendre	VERinf	MORPH=empty
Por	por2	PRE	MORPH=empty
moi	je	PROper	MORPH=empty
ma	mon1	DETpos	MORPH=empty
fontainne	fontaine	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
desfandre	defendre	VERinf	MORPH=empty
?	?	PONfrt	MORPH=empty
Oïl	öil	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
voir	voir	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
dame	dame	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
vers	vers2	PRE	MORPH=empty
toz	tot	DETind	MORPH=empty
homes	ome	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Sachiez	savoir	VERcjg	MORPH=empty
donc	donc	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
acordé	acorder	VERppe	MORPH=empty
somes	estre1	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Ensi	ainsi	ADVgen	MORPH=empty
sont	estre1	VERcjg	MORPH=empty
acordé	acorder	VERppe	MORPH=empty
briemant	briément	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
dame	dame	NOMcom	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
son	son4	DETpos	MORPH=empty
parlemant	parlement	NOMcom	MORPH=empty
Devant	devant	ADVgen	MORPH=empty
tenu	tenir1	VERppe	MORPH=empty
a	a3	PRE	MORPH=empty
ses	son4	DETpos	MORPH=empty
barons	baron	NOMcom	MORPH=empty
Et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
De	de	PRE	MORPH=empty
ci	ci	ADVgen	MORPH=empty
nos	nos1	PROper	MORPH=empty
en	en2	PROadv	MORPH=empty
irons	aler	VERcjg	MORPH=empty
An	en1	PRE	MORPH=empty
cele	cel	DETdem	MORPH=empty
sale	sale1	NOMcom	MORPH=empty
ou	où	PROrel	MORPH=empty
ces	ce2	DETdem	MORPH=empty
genz	gent1	NOMcom	MORPH=empty
sont	estre1	VERcjg	MORPH=empty
Qui	qui	PROrel	MORPH=empty
loé	löer1	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
conseillié	conseillier1	VERppe	MORPH=empty
m'	je	PROper	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONcoo	MORPH=empty
mari	mari	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
prendre	prendre	VERinf	MORPH=empty
m'	je	PROper	MORPH=empty
otroient	otroiier	VERcjg	MORPH=empty
Por	por2	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
besoing	besoing	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
voient	vëoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Ci	ci	ADVgen	MORPH=empty
meïsmes	mëisme	ADJind	MORPH=empty
a	a3	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
me	je	PROper	MORPH=empty
doing	doner	VERcjg	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
ge	je	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
irai	aler	VERcjg	MORPH=empty
ja	ja	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
loing	loing	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
seignor	seignor	NOMcom	MORPH=empty
refuser	refuser	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
doi	devoir	VERcjg	MORPH=empty
Boen	bon	ADJqua	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
fil	fil2	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
roi	roi2	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Or	or4	ADVgen	MORPH=empty
a	avoir	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
fet	faire	VERppe	MORPH=empty
Quanqu'	cantque	PROrel	MORPH=empty
ele	il	PROper	MORPH=empty
voloit	voloir	VERcjg	MORPH=empty
antreset	entresait	ADVgen	MORPH=empty
;	;	PONfbl	MORPH=empty
Messire	seignor	NOMcom	MORPH=empty
Yvains	Yvain	NOMpro	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
ire	ire	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Ce	ce1	PROdem	MORPH=empty
vos	vos	PROper	MORPH=empty
puis	pöoir	VERcjg	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
conter	conter	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
dire	dire	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
dame	dame	NOMcom	MORPH=empty
avoec	avuec	PRE	MORPH=empty
li	il	PROper	MORPH=empty
l'	il	PROper	MORPH=empty
en	en2	PROadv	MORPH=empty
mainne	mener	VERcjg	MORPH=empty
En	en1	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
sale	sale1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
plainne	plein	ADJqua	MORPH=empty
De	de	PRE	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
sergenz	serjant	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
messire	seignor	NOMcom	MORPH=empty
Yvains	Yvain	NOMpro	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
si	si	ADVgen	MORPH=empty
genz	gent2	ADJqua	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
mervoilles	merveille	NOMcom	MORPH=empty
tuit	tot	PROind	MORPH=empty
l'	il	PROper	MORPH=empty
esgarderent	esgarder	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
encontre	encontre1	PRE	MORPH=empty
ax	il	PROper	MORPH=empty
tuit	tot	PROind	MORPH=empty
se	soi1	PROper	MORPH=empty
leverent	lever	VERcjg	MORPH=empty
Et	et	CONcoo	MORPH=empty
tuit	tot	PROind	MORPH=empty
saluent	salüer	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
anclinent	encliner	VERcjg	MORPH=empty
Monseignor	seignor	NOMcom	MORPH=empty
Yvain	Yvain	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
devinent	deviner	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
C'	ce1	PROdem	MORPH=empty
est	estre1	VERcjg	MORPH=empty
cil	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
ma	mon1	DETpos	MORPH=empty
dame	dame	NOMcom	MORPH=empty
prendra	prendre	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Dahez	dehé	NOMcom	MORPH=empty
ait	avoir	VERcjg	MORPH=empty
qui	qui	PROrel	MORPH=empty
li	il	PROper	MORPH=empty
desfandra	defendre	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
mervoilles	merveille	NOMcom	MORPH=empty
sanble	sembler	VERcjg	MORPH=empty
prodome	pro	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Certes	certes	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
l'	le	DETdef	MORPH=empty
empererriz	empererriz	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
Rome	Rome	NOMpro	MORPH=empty
Seroit	estre1	VERcjg	MORPH=empty
an	en1	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
mariee	marïer	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
l'	il	PROper	MORPH=empty
eüst	avoir	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
ja	ja	ADVgen	MORPH=empty
afiee	afïer	VERppe	MORPH=empty
Et	et	CONcoo	MORPH=empty
ele	il	PROper	MORPH=empty
lui	il	PROper	MORPH=empty
de	de	PRE	MORPH=empty
nue	nu1	ADJqua	MORPH=empty
main	main2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
l'	il	PROper	MORPH=empty
espousast	esposer2	VERcjg	MORPH=empty
hui	ui	ADVgen	MORPH=empty
ou	o3	CONcoo	MORPH=empty
demain	demain	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Ensi	ainsi	ADVgen	MORPH=empty
parloient	parler	VERcjg	MORPH=empty
tuit	tot	PROind	MORPH=empty
d'	de	PRE	MORPH=empty
un	un	DETndf	MORPH=empty
ranc	renc	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Au	a3+le	PRE.DETdef	MORPH=empty
chief	chief1	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
sale	sale1	NOMcom	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
un	un	DETndf	MORPH=empty
banc	banc	NOMcom	MORPH=empty
Ou	où	PROrel	MORPH=empty
la	le	DETdef	MORPH=empty
dame	dame	NOMcom	MORPH=empty
s'	soi1	PROper	MORPH=empty
ala	aler	VERcjg	MORPH=empty
seoir	sëoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
La	là	ADVgen	MORPH=empty
ou	où	PROrel	MORPH=empty
tuit	tot	PROind	MORPH=empty
la	il	PROper	MORPH=empty
porent	pöoir	VERcjg	MORPH=empty
veoir	vëoir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
messire	seignor	NOMcom	MORPH=empty
Yvains	Yvain	NOMpro	MORPH=empty
sanblant	semblant	NOMcom	MORPH=empty
fist	faire	VERcjg	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
ses	son4	DETpos	MORPH=empty
piez	pié	NOMcom	MORPH=empty
seoir	sëoir	VERinf	MORPH=empty
se	soi1	PROper	MORPH=empty
volsist	voloir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
ele	il	PROper	MORPH=empty
l'	il	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
leva	lever	VERcjg	MORPH=empty
amont	amont	ADVgen	MORPH=empty
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
parole	parole	NOMcom	MORPH=empty
semont	semondre	VERcjg	MORPH=empty
Son	son4	DETpos	MORPH=empty
seneschal	seneschal	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
la	il	PROper	MORPH=empty
die	dire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
qu'	que4	CONsub	MORPH=empty
ele	il	PROper	MORPH=empty
soit	estre1	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
toz	tot	PROind	MORPH=empty
oïe	öir	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
comança	comencier	VERcjg	MORPH=empty
li	le	DETdef	MORPH=empty
seneschax	seneschal	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
estolz	estout	ADJqua	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
bax	baup	ADJqua	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
Seignor	seignor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
guerre	guerre	NOMcom	MORPH=empty
nos	nos1	PROper	MORPH=empty
sourt	sordre	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MORPH=empty
jorz	jor	NOMcom	MORPH=empty
que	que4	CONsub	MORPH=empty
li	le	DETdef	MORPH=empty
rois	roi2	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
s'	soi1	PROper	MORPH=empty
atourt	atorner	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
quanqu'	cantque	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
se	soi1	PROper	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
atorner	atorner	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Por	por2	PRE	MORPH=empty
venir	venir	VERinf	MORPH=empty
noz	nostre	DETpos	MORPH=empty
terres	terre	NOMcom	MORPH=empty
gaster	gaster	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Ençois	ainçois	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
la	le	DETdef	MORPH=empty
quinzainne	quinzaine	NOMcom	MORPH=empty
past	passer1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Sera	estre1	VERcjg	MORPH=empty
trestote	trestot	ADVgen	MORPH=empty
alee	aler	VERppe	MORPH=empty
a	a3	PRE	MORPH=empty
gast	gast2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Se	se	CONsub	MORPH=empty
boen	bon	ADJqua	MORPH=empty
mainteneor	maintenëor	NOMcom	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
ma	mon1	DETpos	MORPH=empty
dame	dame	NOMcom	MORPH=empty
se	soi1	PROper	MORPH=empty
maria	marïer	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
ancor	encore	ADVgen	MORPH=empty
.vi.	6	DETcar	MORPH=empty
anz	an	NOMcom	MORPH=empty
parclos	parclore	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
le	il	PROper	MORPH=empty
fist	faire	VERcjg	MORPH=empty
ele	il	PROper	MORPH=empty
par	par	PRE	MORPH=empty
voz	vostre	DETpos	MORPH=empty
los	los1	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Morz	morir	VERppe	MORPH=empty
est	estre1	VERcjg	MORPH=empty
ses	son4	DETpos	MORPH=empty
sires	seignor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	MORPH=empty
li	il	PROper	MORPH=empty
poise	peser	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MORPH=empty
or	or4	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
terre	terre	NOMcom	MORPH=empty
c'	que4	CONsub	MORPH=empty
une	un	DETcar	MORPH=empty
toise	toise	NOMcom	MORPH=empty
Cil	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
tot	tot	DETind	MORPH=empty
cest	cest	DETdem	MORPH=empty
païs	päis	NOMcom	MORPH=empty
tenoit	tenir1	VERcjg	MORPH=empty
Et	et	CONcoo	MORPH=empty
qui	qui	PROrel	MORPH=empty
mout	mout	ADVgen	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
i	i2	PROadv	MORPH=empty
avenoit	avenant	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
C'	ce1	PROdem	MORPH=empty
est	estre1	VERcjg	MORPH=empty
granz	grant	ADJqua	MORPH=empty
diax	duel	NOMcom	MORPH=empty
que	que4	CONsub	MORPH=empty
po	poi	ADVgen	MORPH=empty
a	avoir	VERcjg	MORPH=empty
vescu	vivre1	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Fame	feme	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
set	savoir	VERcjg	MORPH=empty
porter	porter	VERinf	MORPH=empty
escu	escu	NOMcom	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
set	savoir	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
lance	lance	NOMcom	MORPH=empty
ferir	ferir	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
Mout	mout	ADVgen	MORPH=empty
amander	amender	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
ancherir	encherir	VERinf	MORPH=empty
Se	soi1	PROper	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
panre	prendre	VERinf	MORPH=empty
.i.	un	DETndf	MORPH=empty
boen	bon	ADJqua	MORPH=empty
seignor	seignor	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Einz	ainz	ADVgen	MORPH=empty
mes	mais1	ADVgen	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
mestier	mestier	NOMcom	MORPH=empty
graignor	grant	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Loez	löer1	VERcjg	MORPH=empty
li	il	PROper	MORPH=empty
tuit	tot	PROind	MORPH=empty
que	que4	CONsub	MORPH=empty
seignor	seignor	NOMcom	MORPH=empty
praingne	prendre	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Einz	ainz	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
la	le	DETdef	MORPH=empty
costume	costume	NOMcom	MORPH=empty
