form	lemma	POS	morph
dit	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
Nains	nain	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
car	car	ADVgen	MORPH=empty
me	je	PROper	MORPH=empty
consoille	conseillier1	VERcjg	MORPH=empty
De	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
reïne	röine1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
tu	tu	PROper	MORPH=empty
sez	savoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
nains	nain	NOMcom	MORPH=empty
dit	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
Se	se	CONsub	MORPH=empty
tu	tu	PROper	MORPH=empty
tant	tant	ADVgen	MORPH=empty
te	tu	PROper	MORPH=empty
hez	häir	VERcjg	MORPH=empty
Con	come1	CONsub	MORPH=empty
cist	cest	DETdem	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
ci	ci	ADVgen	MORPH=empty
siet	sëoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Monte	monter	VERcjg	MORPH=empty
avoec	avuec	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
il	il	PROimp	MORPH=empty
te	tu	PROper	MORPH=empty
siet	sëoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
je	je	PROper	MORPH=empty
te	tu	PROper	MORPH=empty
manrai	mener	VERcjg	MORPH=empty
avoec	avuec	PRE	MORPH=empty
li	il	PROper	MORPH=empty
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
messire	seignor	NOMcom	MORPH=empty
Gauvains	Gauvain	NOMpro	MORPH=empty
l'	il	PROper	MORPH=empty
oï	öir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
le	il	PROper	MORPH=empty
tint	tenir1	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
mout	mout	ADVgen	MORPH=empty
grant	grant	ADJqua	MORPH=empty
folie	folie2	NOMcom	MORPH=empty
Et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
montera	monter	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
trop	trop	ADVgen	MORPH=empty
vilain	vilain	ADJqua	MORPH=empty
change	change	NOMcom	MORPH=empty
feroit	faire	VERcjg	MORPH=empty
Se	se	CONsub	MORPH=empty
charrete	charrete	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
cheval	cheval	NOMcom	MORPH=empty
chanjoit	changier	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
va	aler	VERcjg	MORPH=empty
quel	quel1	DETind	MORPH=empty
part	part1	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
tu	tu	PROper	MORPH=empty
voldras	voloir	VERcjg	MORPH=empty
Et	et	CONcoo	MORPH=empty
g'	je	PROper	MORPH=empty
irai	aler	VERcjg	MORPH=empty
la	là	ADVgen	MORPH=empty
ou	où	PROrel	MORPH=empty
tu	tu	PROper	MORPH=empty
iras	aler	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Atant	atant	ADVgen	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
voie	voie	NOMcom	MORPH=empty
se	soi1	PROper	MORPH=empty
metent	metre2	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Cil	cel	PROdem	MORPH=empty
chevalche	chevauchier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
cil	cel	DETdem	MORPH=empty
dui	deus	PROcar	MORPH=empty
charretent	charreter	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
ansanble	ensemble	ADVgen	MORPH=empty
une	un	DETndf	MORPH=empty
voie	voie	NOMcom	MORPH=empty
tindrent	tenir1	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
bas	bas	ADJqua	MORPH=empty
vespre	vespre	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
un	un	DETndf	MORPH=empty
chastel	chastel	NOMcom	MORPH=empty
vindrent	venir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
ce	ce1	PROdem	MORPH=empty
sachiez	savoir	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
li	le	DETdef	MORPH=empty
chastiax	chastel	NOMcom	MORPH=empty
Estoit	estre1	VERcjg	MORPH=empty
mout	mout	ADVgen	MORPH=empty
riches	riche	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
mout	mout	ADVgen	MORPH=empty
biax	bel1	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Tuit	tot	DETind	MORPH=empty
.iii.	3	PROcar	MORPH=empty
antrent	entrer	VERcjg	MORPH=empty
par	par	PRE	MORPH=empty
une	un	DETndf	MORPH=empty
porte	porte1	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Del	de+le	PRE.DETdef	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que2	PROrel	MORPH=empty
cil	cel	PROdem	MORPH=empty
aporte	aporter	VERcjg	MORPH=empty
Sor	sor2	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
charrete	charrete	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
se	soi1	PROper	MORPH=empty
mervoillent	merveillier	VERcjg	MORPH=empty
Les	le	DETdef	MORPH=empty
genz	gent1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
mie	mie	ADVneg	MORPH=empty
nel	ne1+il	ADVneg.PROper	MORPH=empty
consoillent	conseillier1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Einz	ainz	ADVgen	MORPH=empty
le	il	PROper	MORPH=empty
huient	huier	VERcjg	MORPH=empty
petit	petit	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
grant	grant	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	MORPH=empty
veillart	vieillart	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
li	le	DETdef	MORPH=empty
anfant	enfant	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Parmi	parmi	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
rues	rüe2	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
grant	grant	ADJqua	MORPH=empty
hui	hui	ADVgen	MORPH=empty
;	;	PONfbl	MORPH=empty
S'	si	ADVgen	MORPH=empty
ot	öir	VERcjg	MORPH=empty
mout	mout	ADVgen	MORPH=empty
li	le	DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
Vilenies	vilenie	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
despit	despit	NOMcom	MORPH=empty
dire	dire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Tuit	tot	PROind	MORPH=empty
demandent	demander	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
quel	quel1	DETrel	MORPH=empty
martire	martire2	NOMcom	MORPH=empty
Sera	estre1	VERcjg	MORPH=empty
cist	cest	DETdem	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
randuz	rendre	VERppe	MORPH=empty
?	?	PONfrt	MORPH=empty
Iert	estre1	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
escorchiez	escorchier	VERppe	MORPH=empty
ou	o3	CONcoo	MORPH=empty
panduz	pendre	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Noiez	noiier1	VERppe	MORPH=empty
ou	o3	CONcoo	MORPH=empty
ars	ardre	VERppe	MORPH=empty
an	en1	PRE	MORPH=empty
feu	feu	NOMcom	MORPH=empty
d'	de	PRE	MORPH=empty
espines	espine	NOMcom	MORPH=empty
?	?	PONfrt	MORPH=empty
Di	dire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
nains	nain	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
di	dire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
tu	tu	PROper	MORPH=empty
qui	qui	PROrel	MORPH=empty
le	il	PROper	MORPH=empty
traïnes	träiner	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
quel	quel1	DETrel	MORPH=empty
forfet	forfait	NOMcom	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
trovez	trover	VERppe	MORPH=empty
?	?	PONfrt	MORPH=empty
Est	estre1	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
de	de	PRE	MORPH=empty
larrecin	larrecin	NOMcom	MORPH=empty
provez	prover	VERppe	MORPH=empty
?	?	PONfrt	MORPH=empty
Est	estre1	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
murtriers	mordrier	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
chanpcheüz	champchëu	ADJqua	MORPH=empty
?	?	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	MORPH=empty
nains	nain	NOMcom	MORPH=empty
s'	soi1	PROper	MORPH=empty
est	estre1	VERcjg	MORPH=empty
adés	adès	ADVgen	MORPH=empty
teüz	taire	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
respont	respondre1	VERcjg	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
un	un	PROind	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
el	el1	PROind	MORPH=empty
.	.	PONfrt	MORPH=empty
Le	le	DETdef	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
mainne	mener	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
Gauvains	Gauvain	NOMpro	MORPH=empty
siut	sivre	VERcjg	MORPH=empty
adés	adès	ADVgen	MORPH=empty
le	le	DETdef	MORPH=empty
nain	nain	NOMcom	MORPH=empty
Vers	vers2	PRE	MORPH=empty
une	un	DETndf	MORPH=empty
tor	tor2	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
ert	estre1	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
plain	plain	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
delez	dalez	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
vile	vile	NOMcom	MORPH=empty
seoit	sëoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
D'	de	PRE	MORPH=empty
autre	autre	DETind	MORPH=empty
part	part1	NOMcom	MORPH=empty
praerie	präerie	NOMcom	MORPH=empty
avoit	avoir	VERcjg	MORPH=empty
Et	et	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
autre	autre	DETind	MORPH=empty
part	part1	NOMcom	MORPH=empty
par	par	PRE	MORPH=empty
delez	dalez	ADVgen	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
assise	asseoir	VERppe	MORPH=empty
La	le	DETdef	MORPH=empty
torz	tor2	NOMcom	MORPH=empty
sor	sor2	PRE	MORPH=empty
une	un	DETndf	MORPH=empty
roche	roche3	NOMcom	MORPH=empty
bise	bis	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
Haute	haut	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
tranchiee	trenchier1	VERppe	MORPH=empty
contreval	contreval	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Aprés	après	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
charrete	charrete	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
a	a3	PRE	MORPH=empty
cheval	cheval	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Entre	entrer	VERcjg	MORPH=empty
Gauvains	Gauvain	NOMpro	MORPH=empty
dedanz	dedenz	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
tor	tor2	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
An	en1	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
sale	sale1	NOMcom	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
bel	bel1	ADJqua	MORPH=empty
ator	ator	NOMcom	MORPH=empty
Une	un	DETndf	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
ancontree	encontrer	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
avoit	avoir	VERcjg	MORPH=empty
si	si	ADVgen	MORPH=empty
bele	bel1	ADJqua	MORPH=empty
an	en1	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
contree	contree	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
voient	vëoir	VERcjg	MORPH=empty
venir	venir	VERinf	MORPH=empty
.ii.	2	DETcar	MORPH=empty
puceles	pucele	NOMcom	MORPH=empty
Avoecques	avuec	PRE	MORPH=empty
li	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
gentes	gent2	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
beles	bel1	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Tot	tot	ADVgen	MORPH=empty
maintenant	maintenant	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
eles	il	PROper	MORPH=empty
virent	vëoir	VERcjg	MORPH=empty
Monseignor	seignor	NOMcom	MORPH=empty
Gauvain	Gauvain	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
li	il	PROper	MORPH=empty
firent	faire	VERcjg	MORPH=empty
Grant	grant	ADJqua	MORPH=empty
joie	joie	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
le	il	PROper	MORPH=empty
saluerent	salüer	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
del	de+le	PRE.DETdef	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
demanderent	demander	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
Nains	nain	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que3	PROint	MORPH=empty
a	avoir	VERcjg	MORPH=empty
cist	cest	DETdem	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
mesfet	mesfaire	VERppe	MORPH=empty
Que	que2	PROrel	MORPH=empty
tu	tu	PROper	MORPH=empty
mainnes	mener	VERcjg	MORPH=empty
come	come1	CONsub	MORPH=empty
contret	contrait	NOMcom	MORPH=empty
?	?	PONfrt	MORPH=empty
Cil	cel	PROdem	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
lor	il	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
vialt	voloir	VERcjg	MORPH=empty
reison	raison	NOMcom	MORPH=empty
rendre	rendre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Einz	ainz	ADVgen	MORPH=empty
fet	faire	VERcjg	MORPH=empty
le	le	DETdef	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
descendre	descendre	VERinf	MORPH=empty
De	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
charrete	charrete	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
va	aler	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
sorent	savoir	VERcjg	MORPH=empty
ou	où	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
ala	aler	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
messire	seignor	NOMcom	MORPH=empty
Gauvains	Gauvain	NOMpro	MORPH=empty
descent	descendre	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Atant	atant	ADVgen	MORPH=empty
vienent	venir	VERcjg	MORPH=empty
vaslet	vaslet	NOMcom	MORPH=empty
avant	avant	ADVgen	MORPH=empty
Qui	qui	PROrel	MORPH=empty
anbedeus	ambedos	PROcar	MORPH=empty
les	il	PROper	MORPH=empty
desarmerent	desarmer	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Deus	deus	DETcar	MORPH=empty
mantiax	mantel	NOMcom	MORPH=empty
veirs	vair1	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
afublerent	afubler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Fist	faire	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
aporter	aporter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
il	il	PROimp	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
ore	ore3	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
soper	soper	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Li	le	DETdef	MORPH=empty
mangiers	mangier	VERinf	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
atornez	atorner	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
La	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
sist	sëoir	VERcjg	MORPH=empty
delez	dalez	PRE	MORPH=empty
Monseignor	seignor	NOMcom	MORPH=empty
Gauvain	Gauvain	NOMpro	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
mangier	mangier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Por	por2	PRE	MORPH=empty
neant	nïent	PROind	MORPH=empty
volsissent	voloir	VERcjg	MORPH=empty
changier	changier	VERinf	MORPH=empty
Lor	lor2	DETpos	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
por	por2	PRE	MORPH=empty
querre	querre	VERinf	MORPH=empty
meillor	meillor	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
mout	mout	ADVgen	MORPH=empty
lor	il	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
fist	faire	VERcjg	MORPH=empty
grant	grant	ADJqua	MORPH=empty
enor	onor	NOMcom	MORPH=empty
Et	et	CONcoo	MORPH=empty
conpeignie	compagnie	NOMcom	MORPH=empty
boene	bon	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
bele	bel1	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
Tote	tot	DETind	MORPH=empty
la	le	DETdef	MORPH=empty
nuit	nuit	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
orent	avoir	VERcjg	MORPH=empty
assez	assez	ADVgen	MORPH=empty
mangié	mangier	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Dui	deus	DETcar	MORPH=empty
lit	lit1	NOMcom	MORPH=empty
furent	estre1	VERcjg	MORPH=empty
apareillié	apareillier1	VERppe	MORPH=empty
En	en1	PRE	MORPH=empty
une	un	DETndf	MORPH=empty
sale	sale1	NOMcom	MORPH=empty
haut	haut	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
lonc	lonc	ADJqua	MORPH=empty
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
s'	si	ADVgen	MORPH=empty
en	en2	PROadv	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
un	un	DETndf	MORPH=empty
autre	autre	PROind	MORPH=empty
selonc	selonc	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
bel	bel1	ADJqua	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
autres	autre	PROind	MORPH=empty
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
riche	riche	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
con	come1	CONsub	MORPH=empty
li	le	DETdef	MORPH=empty
contes	conte2	NOMcom	MORPH=empty
afiche	afichier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Il	il	PROimp	MORPH=empty
i	i2	PROadv	MORPH=empty
avoit	avoir	VERcjg	MORPH=empty
tot	tot	DETind	MORPH=empty
le	le	DETdef	MORPH=empty
delit	delit2	NOMcom	MORPH=empty
Qu'	que2	PROrel	MORPH=empty
an	on	PROind	MORPH=empty
seüst	savoir	VERcjg	MORPH=empty
deviser	deviser	VERinf	MORPH=empty
an	en1	PRE	MORPH=empty
lit	lit1	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
del	de+le	PRE.DETdef	MORPH=empty
couchier	couchier	VERinf	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
tans	tens	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
leus	lieu	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
La	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
prist	prendre	VERcjg	MORPH=empty
andeus	ambedos	DETcar	MORPH=empty
Ses	son4	DETpos	MORPH=empty
ostes	oste	NOMcom	MORPH=empty
qu'	que2	PROrel	MORPH=empty
ele	il	PROper	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
ostelez	osteler	VERppe	MORPH=empty
;	;	PONfbl	MORPH=empty
.II.	2	DETcar	MORPH=empty
liz	lit1	NOMcom	MORPH=empty
mout	mout	ADVgen	MORPH=empty
biax	bel1	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
lons	lonc	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
lez	lé	ADJqua	MORPH=empty
Lor	il	PROper	MORPH=empty
mostre	mostrer	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
oés	ues	NOMcom	MORPH=empty
voz	vostre	DETpos	MORPH=empty
cors	cors1	NOMcom	MORPH=empty
Sont	estre1	VERcjg	MORPH=empty
fet	faire	VERppe	MORPH=empty
cil	cel	DETdem	MORPH=empty
dui	deus	ADJcar	MORPH=empty
lit	lit1	NOMcom	MORPH=empty
ça	ça	ADVgen	MORPH=empty
defors	defors	ADVgen	MORPH=empty
;	;	PONfbl	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
an	en1	PRE	MORPH=empty
cest	cest	DETdem	MORPH=empty
lit	lit1	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
est	estre1	VERcjg	MORPH=empty
deça	deça	ADVgen	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
gist	jesir	VERcjg	MORPH=empty
qui	qui	PROrel	MORPH=empty
desservi	deservir	VERppe	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	MORPH=empty
a	avoir	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
fez	faire	VERppe	MORPH=empty
cist	cest	PROdem	MORPH=empty
a	a3	PRE	MORPH=empty
voz	vostre	DETpos	MORPH=empty
cors	cors1	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
li	il	PROper	MORPH=empty
respont	respondre1	VERcjg	MORPH=empty
lors	lors	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
Cil	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
sor	sor2	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
charrete	charrete	NOMcom	MORPH=empty
vint	venir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
desdaing	desdeing	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
despit	despit	NOMcom	MORPH=empty
tint	tenir1	VERcjg	MORPH=empty
La	le	DETdef	MORPH=empty
desfanse	defense	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Dites	dire	VERcjg	MORPH=empty
moi	je	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	MORPH=empty
querele	querele	NOMcom	MORPH=empty
Por	por2	PRE	MORPH=empty
coi	coi2	PROrel	MORPH=empty
cist	cest	DETdem	MORPH=empty
liz	lit1	NOMcom	MORPH=empty
est	estre1	VERcjg	MORPH=empty
an	en1	PRE	MORPH=empty
desfanse	defense	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Cele	cel	PROdem	MORPH=empty
respondi	respondre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
pas	pas	ADVneg	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
panse	penser	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
en	en2	PROadv	MORPH=empty
ere	estre1	VERcjg	MORPH=empty
apansee	apenser	VERppe	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
:	:	PONfbl	MORPH=empty
A	a3	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
ele	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
taint	taindre	VERcjg	MORPH=empty
rien	rien	PROind	MORPH=empty
Del	de+le	PRE.DETdef	MORPH=empty
demander	demander	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
anquerre	enquerre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Honiz	honir	VERppe	MORPH=empty
est	estre1	VERcjg	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
an	en1	PRE	MORPH=empty
terre	terre	NOMcom	MORPH=empty
Puis	puis	ADVgen	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
a	avoir	VERcjg	MORPH=empty
