form	lemma	POS	morph
.	.	PONfrt	MORPH=empty
Fuiés	fuir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
de	de	PRE	MORPH=empty
ci	ci	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=-
tost	tost1	ADVgen	DEGRE=-
!	!	PONfrt	MORPH=empty
Ainsi	ainsi	ADVgen	DEGRE=-
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mande	mander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prevost	prevost	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Ainsi	ainsi	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=n
com	come1	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
Nul	nul	PROind	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
là	là	ADVgen	DEGRE=-
endroit	endroit	ADVgen	DEGRE=-
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
lit	lit1	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
lors	lors	ADVgen	DEGRE=-
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
sathan	Satan	NOMcom	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
En	en1	PRE	MORPH=empty
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
criant	crïer2	VERppa	NOMB.=x|GENRE=x|CAS=x
:	:	PONfbl	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Or	or4	ADVgen	DEGRE=-
ça	ça	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
or	or4	ADVgen	DEGRE=-
ça	ça	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
Avec	avuec	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
tous	tot	PROind	NOMB.=p|GENRE=m|CAS=n
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
venrés	venir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
Trop	trop	ADVgen	DEGRE=-
longuement	longement2	ADVgen	DEGRE=-
ici	ici	ADVgen	DEGRE=-
avés	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
Esté	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
poise	peser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
forment	forment2	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
Pour	por2	PRE	MORPH=empty
actendre	atendre	VERinf	MORPH=empty
ce	ce2	DETdem	NOMB.=s|GENRE=m|CAS=r
jugement	jugement	NOMcom	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
adonc	adonc	ADVgen	DEGRE=-
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f|CAS=n
flote	flote3	NOMcom	NOMB.=s|GENRE=f|CAS=n
De	de	PRE	MORPH=empty
ceux	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
noire	noir	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
cote	cote2	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
fleütant	fläuter	VERppa	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	MORPH=empty
tabourant	taborer	VERppa	NOMB.=x|GENRE=x|CAS=x
Vindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
moult	mout	ADVgen	DEGRE=-
joyeux	joios	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
devant	devant	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Or	or4	ADVgen	DEGRE=-
ça	ça	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
disoient	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
alons	aler	VERcjg	MODE=imp|PERS.=1|NOMB.=p
,	,	PONfbl	MORPH=empty
Laissés	laissier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
chëoir	chëoir	VERinf	MORPH=empty
tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r
ses	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r
bourdons	bordon1	NOMcom	NOMB.=p|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
vous	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r
escherpes	escharpe	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
besoing	besoing	NOMcom	NOMB.=s|GENRE=m|CAS=n
Ne	ne1	ADVneg	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=c
d'	de	PRE	MORPH=empty
aler	aler	VERinf	MORPH=empty
plus	plus	ADVgen	DEGRE=c
loing	loing	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
Fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
avés	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vostre	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
voiage	voiage	NOMcom	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
pelerinage	pelerinage	NOMcom	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
à	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r
venus	venir	VERppe	NOMB.=p|GENRE=m|CAS=n
Dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=x
jamais	ja+mais1	ADVgen	DEGRE=-
ne	ne1	ADVneg	MORPH=empty
partira	partir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
nuls	nul	PROind	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Vous	vostre	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=n
gardians	gardiien	NOMcom	NOMB.=p|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
volé	voler	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
D'	de	PRE	MORPH=empty
eux	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
n'	ne1	ADVneg	MORPH=empty
arés	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
plus	plus	ADVgen	DEGRE=-
societé	socïeté	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
ferons	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
vouloir	voloir	NOMcom	NOMB.=s|GENRE=m|CAS=r
En	en1	PRE	MORPH=empty
enfer	enfer	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
chaut	chaut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
manoir	manoir2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Plourés	plorer	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
criés	crïer2	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
braiés	braire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
ullés	uller1	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
Disans	dire	VERppa	NOMB.=x|GENRE=x|CAS=x
:	:	PONfbl	MORPH=empty
'	'	PONfbl	MORPH=empty
Pourquoi	por2+coi2	ADVint	MORPH=empty
fusmes	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=p
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
nés	naistre	VERppe	NOMB.=p|GENRE=m|CAS=n
Pour	por2	PRE	MORPH=empty
parvenir	parvenir	VERinf	MORPH=empty
à	a3	PRE	MORPH=empty
tex	tel	DETind	NOMB.=p|GENRE=f|CAS=r
douleurs	dolor	NOMcom	NOMB.=p|GENRE=f|CAS=r
Où	où	PROrel	NOMB.=x|GENRE=x|CAS=x
ne	ne1	ADVneg	MORPH=empty
valent	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lermes	larme	NOMcom	NOMB.=p|GENRE=f|CAS=n
ne	ne2	CONcoo	MORPH=empty
pleurs	plor	NOMcom	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Où	où	PROrel	NOMB.=x|GENRE=x|CAS=x
n'	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nulle	nul	DETind	NOMB.=s|GENRE=f|CAS=r
redempcion	redemptïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Clarté	clarté	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
consolacion	consolacïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
?	?	PONfrt	MORPH=empty
'	'	PONfbl	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Or	or4	ADVgen	DEGRE=-
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
quiex	quel1	DETrel	NOMB.=p|GENRE=x|CAS=n
gens	gent1	NOMcom	NOMB.=p|GENRE=x|CAS=n
c'	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
Et	et	CONcoo	MORPH=empty
quiex	quel1	DETrel	NOMB.=p|GENRE=f|CAS=r
figures	figure	NOMcom	NOMB.=p|GENRE=f|CAS=r
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
:	:	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
uns	un	PROind	NOMB.=p|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
cornus	cornu	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=n
com	come1	CONsub	MORPH=empty
sengliers	sengler	NOMcom	NOMB.=p|GENRE=m|CAS=n
dentus	dentu	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
Aus	a3+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
yeux	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=n
sailloient	salir2	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
Et	et	CONcoo	MORPH=empty
leurs	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=n
pruneles	prunele	NOMcom	NOMB.=p|GENRE=f|CAS=n
issoient	issir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Aucuns	aucun	PROind	NOMB.=p|GENRE=m|CAS=n
grans	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
ongles	ongle	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
crochus	crochu	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
Avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
dois	doi	NOMcom	NOMB.=p|GENRE=m|CAS=r
tortus	tortu	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
Pluseurs	plusor	PROind	NOMB.=p|GENRE=m|CAS=n
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
ventres	ventre1	NOMcom	NOMB.=p|GENRE=m|CAS=r
gros	gros	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
Et	et	CONcoo	MORPH=empty
pluseurs	plusor	PROind	NOMB.=p|GENRE=m|CAS=n
tous	tot	ADVgen	DEGRE=-
pourris	porrir	VERppe	NOMB.=p|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
dos	dos	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
leurs	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
bouyaus	böel	NOMcom	NOMB.=p|GENRE=m|CAS=n
issoient	issir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
Et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
jus	jus1	ADVgen	DEGRE=-
chaoient	chëoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
autre	autre	PROind	NOMB.=p|GENRE=m|CAS=n
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
piés	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r
moussus	mossu	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
Et	et	CONcoo	MORPH=empty
liés	liier3	VERppe	NOMB.=p|GENRE=m|CAS=n
com	come1	CONsub	MORPH=empty
fussent	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
rompus	rompre	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=n
plus	plus	ADVgen	DEGRE=c
laide	lait1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Moult	mout	ADVgen	DEGRE=-
pou	poi	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
nombre	nombre	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
y	i2	PROadv	MORPH=empty
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
Qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
eussent	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
ou	o3	CONcoo	MORPH=empty
pluseurs	plusor	DETind	NOMB.=p|GENRE=f|CAS=r
Les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
dites	dire	VERppe	NOMB.=p|GENRE=f|CAS=r
ou	o3	CONcoo	MORPH=empty
autres	autre	DETind	NOMB.=p|GENRE=f|CAS=r
laideurs	laidor	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Orde	ort2	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n
et	et	CONcoo	MORPH=empty
orrible	orrible	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cueur	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
paour	pëor	NOMcom	NOMB.=s|GENRE=f|CAS=r
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
en	en2	PROadv	MORPH=empty
trembloit	trembler1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
pris	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
ange	angele	NOMcom	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
regarder	regarder	VERinf	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
vouloie	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
demander	demander	VERinf	MORPH=empty
Quel	quel1	DETrel	NOMB.=s|GENRE=f|CAS=n
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=n
c'	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
quant	cant1	CONsub	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
grace	grace	NOMcom	NOMB.=s|GENRE=f|CAS=r
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
Jhesucrist	Jésus+crist	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
t'	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
hors	hors	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
dessevré	dessevrer	VERppe	NOMB.=s|GENRE=m|CAS=r
D'	de	PRE	MORPH=empty
avec	avuec	PRE	MORPH=empty
ceux	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
là	là	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
dampné	damner	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Vois	vëoir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
com	come1	ADVsub	MORPH=empty
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
lais	lait1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
defformés	deformer	VERppe	NOMB.=p|GENRE=m|CAS=n
Et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
pechié	pechié	NOMcom	NOMB.=s|GENRE=m|CAS=r
deffigurés	desfigurer	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=n
cornus	cornu	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
là	là	ADVgen	DEGRE=-
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
orguilleux	orgoillos	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
Qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
esté	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
desdaigneux	desdeignos	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
Qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
nullui	nul	PROind	NOMB.=s|GENRE=m|CAS=r
fors	fors1	PRE	MORPH=empty
eux	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
prisié	prisier	VERppe	NOMB.=s|GENRE=m|CAS=r
Ne	ne2	CONcoo	MORPH=empty
nul	nul	PROind	NOMB.=s|GENRE=m|CAS=r
sage	sage	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
fors	fors1	PRE	MORPH=empty
eux	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cuidié	cuidier1	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Tous	tot	PROind	NOMB.=p|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
leur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fiere	fier	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
Ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
hurté	hurter	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
arriere	ariere	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
autre	autre	PROind	NOMB.=p|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
cui	qui	PROrel	NOMB.=p|GENRE=m|CAS=r
pendent	pendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
yex	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=n
Sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
meschans	meschëant	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
chetis	chaitif	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
envieux	envïos	NOMcom	NOMB.=p|GENRE=m|CAS=n
Qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
regarder	regarder	VERinf	MORPH=empty
fierement	fierement	ADVgen	DEGRE=-
Bien	bien2	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
autrui	autrui	PROind	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
avancement	avancement	NOMcom	NOMB.=s|GENRE=m|CAS=r
Ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bouté	boter1	VERppe	NOMB.=s|GENRE=m|CAS=r
hors	hors	ADVgen	DEGRE=-
leurs	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
yeux	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Onques	onque	ADVgen	DEGRE=-
bien	bien2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Envie	envie	NOMpro	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
quant	cant1	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
encontras	encontrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
,	,	PONfbl	MORPH=empty
À	a3	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
oublia	oblïer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
.	.	PONfrt	MORPH=empty
Ceux	cel	PROdem	NOMB.=p|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
dens	dent2	NOMcom	NOMB.=p|GENRE=f|CAS=r
com	come1	CONsub	MORPH=empty
sengliers	sengler	NOMcom	NOMB.=p|GENRE=m|CAS=n
