form	lemma	POS	morph
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
comanda	comander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
foiz	foie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
disoit	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Lieve	lever	VERcjg	MODE=imp|PERS.=2|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
seurement	sëurement	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
giete	jeter	VERcjg	MODE=imp|PERS.=2|NOMB.=s
la	là	ADVgen	DEGRE=-
ou	où	PROrel	NOMB.=s|GENRE=n|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
estre	estre1	VERinf	NOMB.=x|GENRE=x|CAS=x
trovez	trover	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Longuement	longement	ADVgen	DEGRE=-
atarja	atargier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
corbeaus	corbeil	NOMcom	NOMB.=s|GENRE=m|CAS=n
qe	que4	CONsub	MORPH=empty
prendre	prendre	VERinf	NOMB.=x|GENRE=x|CAS=x
ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
osa	oser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
comandement	comandement	NOMcom	NOMB.=s|GENRE=m|CAS=r
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
bec	bec	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esleva	eslever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
atout	atot	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
emporta	emporter2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Aprés	après	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
bien	bien1	ADVgen	DEGRE=-
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espace	espace	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
heures	ore3	NOMcom	NOMB.=p|GENRE=f|CAS=r
repera	repairier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
corbiaus	corbeil	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Beneoiz	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dona	doner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
provende	provende	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
tele	tel	ADJind	NOMB.=s|GENRE=f|CAS=r
com	come1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
acostumee	acostumer	VERppe	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
envie	envie	NOMcom	NOMB.=s|GENRE=f|CAS=r
qe	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
vers	vers2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
felonie	felonie	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
dolenz	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
por	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
prestre	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=r
qe	que4	CONsub	MORPH=empty
por	por2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
meïsmes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
qant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
porroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Beneoit	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=r
ocirre	ocire	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pensa	penser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
toudroit	tolir	VERcjg	MODE=con|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
ames	ame	NOMcom	NOMB.=p|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
deciples	desciple	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
envoieroit	envoiier	VERcjg	MODE=con|PERS.=3|NOMB.=s
devant	devant	PRE	MORPH=empty
eus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
damoiseles	damoisele	NOMcom	NOMB.=p|GENRE=f|CAS=r
totes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
nues	nu1	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
qui	que2	PROrel	NOMB.=p|GENRE=f|CAS=n
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
meins	main2	NOMcom	NOMB.=p|GENRE=f|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
entretendroient	entretenir	VERcjg	MODE=con|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
karoleroient	caroler	VERcjg	MODE=con|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
joeroient	jöer	VERcjg	MODE=con|PERS.=3|NOMB.=p
ensemble	ensemble	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
Einsint	ainsi	ADVgen	DEGRE=-
trestorneroient	trestorner	VERcjg	MODE=con|PERS.=3|NOMB.=p
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
pensees	pensee	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
enflameroient	enflamer	VERcjg	MODE=con|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
luxure	luxure	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
cremi	criembre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
jovenes	juene	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
freres	frere	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
establi	establir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
mist	metre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
partout	par	ADVgen	DEGRE=-
prevoz	prevost	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
freres	frere	NOMcom	NOMB.=p|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=p|GENRE=m|CAS=n
demorassent	demorer	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
puis	puis	ADVgen	DEGRE=-
si	si	ADVgen	DEGRE=-
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ensemble	ensemble	ADVgen	DEGRE=-
o	o4	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
petit	petit	NOMcom	NOMB.=s|GENRE=n|CAS=r
de	de	PRE	MORPH=empty
compagnie	compagnie	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
moines	moine1	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
voie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=-
qe	que4	CONsub	MORPH=empty
Florences	Florence	NOMpro	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
fesoit	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
se	se	CONsub	MORPH=empty
por	por2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
non	non	ADVneg	MORPH=empty
a	a3	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
freres	frere	NOMcom	NOMB.=p|GENRE=m|CAS=r
ces	cest	DETdem	NOMB.=p|GENRE=m|CAS=r
assauz	assaut	NOMcom	NOMB.=p|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
ces	cest	DETdem	NOMB.=p|GENRE=f|CAS=r
felonies	felonie	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
tantost	tantost	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
partiz	partir	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
venga	vengier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=-
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
la	là	ADVgen	DEGRE=-
ou	où	PROrel	NOMB.=s|GENRE=n|CAS=i
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
solier	solier	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esleeçoit	eslëecier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Beneoit	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
alez	aler	VERppe	NOMB.=s|GENRE=m|CAS=n
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
voie	voie	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
sot	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
mot	mot	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
cheï	chëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
soliers	solier	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
fondi	fondre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
desouz	desoz	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
ne	ne2	CONcoo	MORPH=empty
onqes	onque	ADVneg	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
meson	maison	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
remut	removoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
﻿partie	partie	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
La	là	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Florences	Florence	NOMpro	NOMB.=s|GENRE=m|CAS=n
mors	morir	VERppe	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Dont	dont	ADVgen	DEGRE=-
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
nonça	noncier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Maurus	Maurus	NOMpro	NOMB.=s|GENRE=m|CAS=n
meintenant	maintenant	ADVgen	DEGRE=-
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sout	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Beneoit	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
encore	encore	ADVgen	DEGRE=-
n'	ne1	ADVneg	MORPH=empty
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
alez	aler	VERppe	NOMB.=s|GENRE=m|CAS=n
loing	loing	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
liues	lieue	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
retorne	retorner	VERcjg	MODE=imp|PERS.=2|NOMB.=s
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prestres	prestre	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
haoit	häir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
morz	morir	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Beneoiz	Beneoit	NOMpro	NOMB.=s|GENRE=m|CAS=n
oï	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
comença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
doloser	doloser	VERinf	NOMB.=x|GENRE=x|CAS=x
mout	mout	ADVgen	DEGRE=-
durement	durement	ADVgen	DEGRE=s
et	et	CONcoo	MORPH=empty
a	a3	PRE	MORPH=empty
compleindre	complaindre	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
se	se	CONsub	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
qe	que4	CONsub	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
enemis	enemi	NOMcom	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=n
ou	o3	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
qe	que4	CONsub	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
deciples	desciple	NOMcom	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esleeçoit	eslëecier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
en	en2	PROadv	MORPH=empty
charcha	chargier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
peneance	penëance	NOMcom	NOMB.=s|GENRE=f|CAS=r
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
manda	mander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
liez	lié1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
joïeus	joios	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
.	.	PONfrt	MORPH=empty
Por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
ne	ne1	ADVneg	MORPH=empty
vout	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
retorner	retorner	VERinf	NOMB.=x|GENRE=x|CAS=x
arriere	ariere	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
einz	ainz	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
Cassius	Cassius	NOMpro	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
apelez	apeler	VERppe	NOMB.=s|GENRE=m|CAS=n
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
assis	asseoir	VERppe	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
costiere	costiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
d'	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
montaigne	montaigne	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
monteigne	montaigne	NOMcom	NOMB.=s|GENRE=f|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
loing	loing	ADVgen	DEGRE=-
estendue	estendre	VERppe	NOMB.=s|GENRE=f|CAS=n
en	en1	PRE	MORPH=empty
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
pres	près	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
liues	lieue	NOMcom	NOMB.=p|GENRE=f|CAS=r
