form	lemma	POS	morph
cause	cause	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
cette	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
grande	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
mortalité	mortalité	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
En	en1	PRE	MORPH=empty
quelques	quelque	DETind	NOMB.=p|GENRE=f|CAS=r
parts	part1	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
creust	croire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=n
Iuifs	jüif	NOMcom	NOMB.=p|GENRE=m|CAS=n
auoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
empoisonné	empoisoner	VERppe	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
monde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	DEGRE=-
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
tuoit	tüer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
En	en1	PRE	MORPH=empty
quelques	quelque	DETind	NOMB.=p|GENRE=f|CAS=r
autres	autre	PROind	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
que	que4	CONsub	MORPH=empty
c'	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
pauures	povre	NOMcom	NOMB.=p|GENRE=m|CAS=r
mutilez	mutiler	VERppe	NOMB.=p|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
chassoit	chacier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Ez	en1+le	PRE.DETdef	NOMB.=p|GENRE=f|CAS=r
autres	autre	PROind	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
que	que4	CONsub	MORPH=empty
c'	ce1	PROdem	NOMB.=p|GENRE=n|CAS=n
estoyent	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
nobles	noble1	NOMcom	NOMB.=p|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	DEGRE=-
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
craignoient	criembre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
d'	de	PRE	MORPH=empty
aller	aler	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
monde	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
