form	lemma	POS	morph
bataille	bataille	NOMcom	MORPH=empty
derote	derompre	VERppa	MORPH=empty
Que	que4	CONsub	MORPH=empty
.v.	5	DETcar	MORPH=empty
liues	lieue	NOMcom	MORPH=empty
dura	durer	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
rote	rote4	NOMcom	MORPH=empty
Des	de+le	PRE.DETdef	MORPH=empty
morz	morir	VERppe	MORPH=empty
contreval	contreval	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
riviere	riviere	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
cuens	conte1	NOMcom	MORPH=empty
Angrés	Angres	NOMpro	MORPH=empty
let	laiier2	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
baniere	baniere	NOMcom	MORPH=empty
An	en1	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
bataille	bataille	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
anble	embler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ses	son4	DETpos	MORPH=empty
conpaignons	compagnon	NOMcom	MORPH=empty
ansanble	ensemble	ADVgen	MORPH=empty
En	en2	PROadv	MORPH=empty
a	avoir	VERcjg	MORPH=empty
.vii.	7	PROcar	MORPH=empty
avoec	avuec	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
menez	mener	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Vers	vers2	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
chastel	chastel	NOMcom	MORPH=empty
est	estre1	VERcjg	MORPH=empty
retornez	retorner	VERppe	MORPH=empty
Par	par	PRE	MORPH=empty
une	un	DETndf	MORPH=empty
si	si	ADVgen	MORPH=empty
coverte	covrir	VERppe	MORPH=empty
voie	voie	NOMcom	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
cuident	cuidier1	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
nus	nul	DETind	MORPH=empty
les	il	PROper	MORPH=empty
voie	vëoir	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
Alixandres	Alixandre	NOMpro	MORPH=empty
l'	il	PROper	MORPH=empty
aparçoit	apercevoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
ost	ost	NOMcom	MORPH=empty
foïr	fuir	VERinf	MORPH=empty
l'	il	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
voit	vëoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
panse	penser	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
s'	se	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
anbler	embler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
ira	aler	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
aus	il	PROper	MORPH=empty
asanbler	assembler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
nus	nul	PROind	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
savra	savoir	VERcjg	MORPH=empty
s'	son4	PROpos	MORPH=empty
alee	alee	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
ainz	ainz	ADVgen	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
fust	estre1	VERcjg	MORPH=empty
an	en1	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
valee	valee	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Vit	vëoir	VERcjg	MORPH=empty
aprés	après	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
an	en1	PRE	MORPH=empty
une	un	DETndf	MORPH=empty
sante	sente2	NOMcom	MORPH=empty
Chevaliers	chevalier	NOMcom	MORPH=empty
venir	venir	VERinf	MORPH=empty
jusqu'	jusque	PRE	MORPH=empty
a	a3	PRE	MORPH=empty
trante	trente	PROcar	MORPH=empty
,	,	PONfbl	MORPH=empty
Don	dont	PROrel	MORPH=empty
li	le	DETdef	MORPH=empty
.vi.	6	PROcar	MORPH=empty
estoient	estre1	VERcjg	MORPH=empty
grezois	Gregois	NOMcom	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	MORPH=empty
.xxiiii.	24	DETcar	MORPH=empty
galois	Galois	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
,	,	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
venist	venir	VERcjg	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
besoing	besoing	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Le	il	PROper	MORPH=empty
cuidoient	cuidier1	VERcjg	MORPH=empty
siudre	sivre	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
loing	loing	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Alixandres	Alixandre	NOMpro	MORPH=empty
les	il	PROper	MORPH=empty
aparçut	apercevoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Por	por2	PRE	MORPH=empty
aus	il	PROper	MORPH=empty
atandre	atendre	VERinf	MORPH=empty
s'	soi1	PROper	MORPH=empty
arestut	arester	VERcjg	MORPH=empty
Et	et	CONcoo	MORPH=empty
prant	prendre	VERcjg	MORPH=empty
garde	garde	NOMcom	MORPH=empty
quel	quel1	DETrel	MORPH=empty
part	part1	NOMcom	MORPH=empty
cil	cel	PROdem	MORPH=empty
tornent	torner	VERcjg	MORPH=empty
Qui	qui	PROrel	MORPH=empty
vers	vers2	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
chastel	chastel	NOMcom	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
retornent	retorner	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Tant	tant	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
dedanz	dedenz	ADVgen	MORPH=empty
les	il	PROper	MORPH=empty
vit	vëoir	VERcjg	MORPH=empty
antrer	entrer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
se	soi1	PROper	MORPH=empty
comance	comencier	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
porpanser	porpenser	VERinf	MORPH=empty
D'	de	PRE	MORPH=empty
un	un	DETndf	MORPH=empty
hardemant	hardement	NOMcom	MORPH=empty
mout	mout	ADVgen	MORPH=empty
perilleus	perillos	ADJqua	MORPH=empty
Et	et	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
un	un	DETndf	MORPH=empty
vice	vice1	NOMcom	MORPH=empty
mout	mout	ADVgen	MORPH=empty
merveilleus	merveillos	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
tot	tot	DETind	MORPH=empty
son	son4	DETpos	MORPH=empty
pansé	pensé	NOMcom	MORPH=empty
fet	faire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
est	estre1	VERcjg	MORPH=empty
vers	vers2	PRE	MORPH=empty
ses	son4	DETpos	MORPH=empty
conpaignons	compagnon	NOMcom	MORPH=empty
tret	traire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
lor	il	PROper	MORPH=empty
a	avoir	VERcjg	MORPH=empty
reconté	reconter	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
dit	dire	VERppe	MORPH=empty
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Seignor	seignor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
sanz	sans	PRE	MORPH=empty
contredit	contredit	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Se	se	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
volez	voloir	VERcjg	MORPH=empty
m'	mon1	DETpos	MORPH=empty
amor	amor	NOMcom	MORPH=empty
avoir	avoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Ou	où	PROrel	MORPH=empty
face	faire	VERcjg	MORPH=empty
folie	folie2	NOMcom	MORPH=empty
ou	où	PROrel	MORPH=empty
savoir	savoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Creantez	crëanter	VERcjg	MORPH=empty
moi	je	PROper	MORPH=empty
ma	mon1	DETpos	MORPH=empty
volanté	volenté	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Et	et	CONcoo	MORPH=empty
cil	cel	PROdem	MORPH=empty
li	il	PROper	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
acreanté	acreanter	VERppe	MORPH=empty
Que	que4	CONsub	MORPH=empty
ja	ja	ADVgen	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	MORPH=empty
seront	estre1	VERcjg	MORPH=empty
contraire	contraire1	ADJqua	MORPH=empty
De	de	PRE	MORPH=empty
chose	chose	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
vuelle	voloir	VERcjg	MORPH=empty
faire	faire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
«	«	PONpga	MORPH=empty
Chanjons	changier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
noz	nostre	DETpos	MORPH=empty
conuissances	conoissance	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Prenons	prendre	VERcjg	MORPH=empty
les	le	DETdef	MORPH=empty
escuz	escu	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
les	le	DETdef	MORPH=empty
lances	lance	NOMcom	MORPH=empty
As	a3+le	PRE.DETdef	MORPH=empty
traïtors	träitor	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
ci	ci	ADVgen	MORPH=empty
veons	vëoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Ensi	ainsi	ADVgen	MORPH=empty
vers	vers2	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
chastel	chastel	NOMcom	MORPH=empty
irons	aler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
cuideront	cuidier1	VERcjg	MORPH=empty
li	le	DETdef	MORPH=empty
traïtor	träitor	NOMcom	MORPH=empty
De	de	PRE	MORPH=empty
nos	nos1	PROper	MORPH=empty
que	que4	CONsub	MORPH=empty
nos	nos1	PROper	MORPH=empty
soiens	estre1	VERcjg	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
lor	lor2	PROpos	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
quiex	quel1	PROrel	MORPH=empty
que	que2	PROrel	MORPH=empty
soient	estre1	VERcjg	MORPH=empty
les	le	DETdef	MORPH=empty
dessertes	deserte2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Les	le	DETdef	MORPH=empty
portes	porte1	NOMcom	MORPH=empty
nos	nos1	PROper	MORPH=empty
seront	estre1	VERcjg	MORPH=empty
overtes	ovrir	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
savez	savoir	VERcjg	MORPH=empty
que	que2	PROrel	MORPH=empty
nos	nos1	PROper	MORPH=empty
lor	il	PROper	MORPH=empty
randrons	rendre	VERcjg	MORPH=empty
?	?	PONfrt	MORPH=empty
Ou	o3	CONcoo	MORPH=empty
morz	morir	VERppe	MORPH=empty
ou	o3	CONcoo	MORPH=empty
pris	prendre	VERppe	MORPH=empty
toz	tot	ADVgen	MORPH=empty
les	il	PROper	MORPH=empty
prandrons	prendre	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Se	se	CONsub	MORPH=empty
Damedex	Damnedeu	NOMpro	MORPH=empty
le	il	PROper	MORPH=empty
nos	nos1	PROper	MORPH=empty
consant	consentir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
nus	nul	PROind	MORPH=empty
de	de	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
repant	repentir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Sachiez	savoir	VERcjg	MORPH=empty
qu'	que4	CONsub	MORPH=empty
an	en1	PRE	MORPH=empty
trestot	trestot	DETind	MORPH=empty
mon	mon1	DETpos	MORPH=empty
aage	ëage	NOMcom	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	MORPH=empty
amerai	amer1	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
boen	bon	ADJqua	MORPH=empty
corage	corage	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Tuit	tot	PROind	MORPH=empty
li	il	PROper	MORPH=empty
otroient	otroiier	VERcjg	MORPH=empty
son	son4	DETpos	MORPH=empty
pleisir	plaisir	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Les	le	DETdef	MORPH=empty
escuz	escu	NOMcom	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
morz	morir	VERppe	MORPH=empty
vont	aler	VERcjg	MORPH=empty
seisir	saisir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
se	soi1	PROper	MORPH=empty
metent	metre2	VERcjg	MORPH=empty
an	en1	PRE	MORPH=empty
tel	tel	DETind	MORPH=empty
ator	ator	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
desfanses	defense	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
tor	tor2	NOMcom	MORPH=empty
Les	le	DETdef	MORPH=empty
genz	gent1	NOMcom	MORPH=empty
del	de+le	PRE.DETdef	MORPH=empty
chastel	chastel	NOMcom	MORPH=empty
monté	monter	VERppe	MORPH=empty
furent	estre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
les	le	DETdef	MORPH=empty
escuz	escu	NOMcom	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
reconurent	reconoistre	VERcjg	MORPH=empty
Et	et	CONcoo	MORPH=empty
cuident	cuidier1	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
lor	lor2	DETpos	MORPH=empty
gent	gent1	NOMcom	MORPH=empty
soient	estre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
aguet	agait	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
s'	soi1	PROper	MORPH=empty
apansoient	apenser	VERcjg	MORPH=empty
Qui	qui	PROrel	MORPH=empty
desoz	desoz	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
escuz	escu	NOMcom	MORPH=empty
se	soi1	PROper	MORPH=empty
cuevre	covrir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	MORPH=empty
portiers	portier2	NOMcom	MORPH=empty
les	le	DETdef	MORPH=empty
portes	porte1	NOMcom	MORPH=empty
oevre	ovrir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
les	il	PROper	MORPH=empty
a	avoir	VERcjg	MORPH=empty
dedanz	dedenz	ADVgen	MORPH=empty
receüz	recevoir	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
c'	ce1	PROdem	MORPH=empty
est	estre1	VERcjg	MORPH=empty
gabez	gaber	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
deceüz	decevoir	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
rien	rien	PROind	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
les	il	PROper	MORPH=empty
areisone	araisnier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
uns	un	PROind	MORPH=empty
de	de	PRE	MORPH=empty
cez	ce2	DETdem	MORPH=empty
mot	mot	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	MORPH=empty
sone	soner	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
vont	aler	VERcjg	MORPH=empty
outre	outre1	ADVgen	MORPH=empty
mu	mu1	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
teisant	taire	VERppa	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
tel	tel	DETind	MORPH=empty
sanblant	semblant	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
duel	duel	NOMcom	MORPH=empty
feisant	faire	VERppa	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
aprés	après	PRE	MORPH=empty
aus	il	PROper	MORPH=empty
lor	lor2	DETpos	MORPH=empty
lances	lance	NOMcom	MORPH=empty
traïnent	träiner	VERcjg	MORPH=empty
Et	et	CONcoo	MORPH=empty
desoz	desoz	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
escuz	escu	NOMcom	MORPH=empty
s'	soi1	PROper	MORPH=empty
anclinent	encliner	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
mout	mout	ADVgen	MORPH=empty
sanble	sembler	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
se	soi1	PROper	MORPH=empty
duellent	doloir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Por	por2	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
vont	aler	VERcjg	MORPH=empty
quel	quel1	DETind	MORPH=empty
part	part1	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
vuelent	voloir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Tant	tant	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
les	le	DETdef	MORPH=empty
.iii.	3	ADJcar	MORPH=empty
murs	mur	NOMcom	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
passez	passer1	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Lessus	là	ADVgen	MORPH=empty
truevent	trover	VERcjg	MORPH=empty
sergenz	serjant	NOMcom	MORPH=empty
assez	assez	ADVgen	MORPH=empty
Et	et	CONcoo	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
avoec	avuec	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
conte	conte1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Don	dont	PROrel	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
vos	vos	PROper	MORPH=empty
sai	savoir	VERcjg	MORPH=empty
dire	dire	VERinf	MORPH=empty
le	le	DETdef	MORPH=empty
conte	conte2	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
desarmé	desarmer	VERppe	MORPH=empty
estoient	estre1	VERcjg	MORPH=empty
tuit	tot	PROind	MORPH=empty
,	,	PONfbl	MORPH=empty
Fors	fors1	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
tant	tant	ADVgen	MORPH=empty
seulemant	solement2	ADVgen	MORPH=empty
li	le	DETdef	MORPH=empty
huit	uit	PROcar	MORPH=empty
Qui	qui	PROrel	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
ost	ost	NOMcom	MORPH=empty
repeirié	repairier	VERppe	MORPH=empty
estoient	estre1	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
cil	cel	PROdem	MORPH=empty
meïsmes	mëisme	ADJind	MORPH=empty
s'	soi1	PROper	MORPH=empty
aprestoient	aprester	VERcjg	MORPH=empty
De	de	PRE	MORPH=empty
lor	lor2	DETpos	MORPH=empty
armeüres	armëure	NOMcom	MORPH=empty
oster	oster2	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
trop	trop	ADVgen	MORPH=empty
se	soi1	PROper	MORPH=empty
pueent	pöoir	VERcjg	MORPH=empty
ja	ja	ADVgen	MORPH=empty
haster	haster	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
cil	cel	PROdem	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	MORPH=empty
celeront	celer1	VERcjg	MORPH=empty
plus	plus	ADVgen	MORPH=empty
Qui	qui	PROrel	MORPH=empty
sor	sor2	PRE	MORPH=empty
aus	il	PROper	MORPH=empty
sont	estre1	VERcjg	MORPH=empty
venu	venir	VERppe	MORPH=empty
lessus	là	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
Einz	ainz	ADVgen	MORPH=empty
lessent	laissier	VERcjg	MORPH=empty
corre	corir	VERinf	MORPH=empty
les	le	DETdef	MORPH=empty
destriers	destrier1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Mout	mout	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
afichent	afichier	VERcjg	MORPH=empty
sor	sor2	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
estriés	estrieu	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Ses	si+il	ADVgen.PROper	MORPH=empty
anvaïrent	enväir	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
requistrent	requerre	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
qu'	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
mort	mort	NOMcom	MORPH=empty
.xxi.	21	PROcar	MORPH=empty
an	en2	PROadv	MORPH=empty
mistrent	metre2	VERcjg	MORPH=empty
Ençois	ainçois	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
desfiez	desfïer	VERppe	MORPH=empty
les	il	PROper	MORPH=empty
aient	avoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
traïtor	träitor	NOMcom	MORPH=empty
mout	mout	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
esmaient	esmaiier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
escrïent	escrïer	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Traï	träir	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
traï	träir	VERppe	MORPH=empty
!	!	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
,	,	PONfbl	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
cil	cel	PROdem	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
sont	estre1	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
esbahi	esbäir	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
tant	tant	ADVgen	MORPH=empty
con	come1	CONsub	MORPH=empty
desarmez	desarmer	VERppe	MORPH=empty
les	il	PROper	MORPH=empty
truevent	trover	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Lor	lor2	DETpos	MORPH=empty
espees	espee	NOMcom	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
i	i2	PROadv	MORPH=empty
espruevent	esprover	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
les	le	DETdef	MORPH=empty
.iii.	3	PROcar	MORPH=empty
en	en2	PROadv	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
si	si	ADVgen	MORPH=empty
charmez	charmer	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
ces	ce2	PROdem	MORPH=empty
qu'	que2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
troverent	trover	VERcjg	MORPH=empty
armez	armer	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
an	en2	PROadv	MORPH=empty
i	i2	PROadv	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
que	que4	ADVgen	MORPH=empty
.v.	5	PROcar	MORPH=empty
lessiez	laissier	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
cuens	conte1	NOMcom	MORPH=empty
Angrés	Angres	NOMpro	MORPH=empty
s'	soi1	PROper	MORPH=empty
est	estre1	VERcjg	MORPH=empty
eslessiez	eslaissier	VERppe	MORPH=empty
Et	et	CONcoo	MORPH=empty
vet	aler	VERcjg	MORPH=empty
sor	sor2	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
escu	escu	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
or	or1	NOMcom	MORPH=empty
Veant	vëoir	VERppa	MORPH=empty
toz	tot	PROind	MORPH=empty
ferir	ferir	VERinf	MORPH=empty
Macedor	Macedor	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
terre	terre	NOMcom	MORPH=empty
mort	morir	VERppe	MORPH=empty
le	il	PROper	MORPH=empty
ruie	rüer	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Alixandre	Alixandre	NOMpro	MORPH=empty
mout	mout	ADVgen	MORPH=empty
en	en2	PROadv	MORPH=empty
enuie	enoiier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
son	son4	DETpos	MORPH=empty
conpaignon	compagnon	NOMcom	MORPH=empty
voit	vëoir	VERcjg	MORPH=empty
ocis	ocire	VERppe	MORPH=empty
;	;	PONfbl	MORPH=empty
Par	par	PRE	MORPH=empty
po	poi	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
anrage	enragier	VERcjg	MORPH=empty
vis	vif	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
mautalant	mautalent	NOMcom	MORPH=empty
li	le	DETdef	MORPH=empty
