form	lemma	POS	morph
celz	cel	PROdem	MORPH=empty
à	a3	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
li	le	DETdef	MORPH=empty
lai	lais	NOMcom	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
laisié	laissier	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
li	le	DETdef	MORPH=empty
oirs	oir	NOMcom	MORPH=empty
doit	devoir	VERcjg	MORPH=empty
randre	rendre	VERinf	MORPH=empty
aucune	aucun	DETind	MORPH=empty
chose	chose	NOMcom	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
conmandement	comandement	NOMcom	MORPH=empty
à	a3	PRE	MORPH=empty
celui	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
fet	faire	VERcjg	MORPH=empty
le	le	DETdef	MORPH=empty
testament	testament	NOMcom	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
autres	autre	ADJind	MORPH=empty
personnes	persone	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
jointes	joindre	VERppe	MORPH=empty
à	a3	PRE	MORPH=empty
elz	il	PROper	MORPH=empty
que	que4	CONsub	MORPH=empty
eles	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
puissent	pöoir	VERcjg	MORPH=empty
porter	porter	VERinf	MORPH=empty
tesmoingnage	tesmoignage	NOMcom	MORPH=empty
es	en1+le	PRE.DETdef	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ains	ainz	ADVgen	MORPH=empty
avons	avoir	VERcjg	MORPH=empty
ce	ce1	PROdem	MORPH=empty
otroié	otroiier	VERppe	MORPH=empty
espiciaument	especïaument	ADVgen	MORPH=empty
en	en1	PRE	MORPH=empty
.i.	un	PROind	MORPH=empty
de	de	PRE	MORPH=empty
noz	nostre	DETpos	MORPH=empty
establisemenz	establissement	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
milor	meillor	ADJqua	MORPH=empty
raison	raison	NOMcom	MORPH=empty
en	en2	PROadv	MORPH=empty
donnonz	doner	VERcjg	MORPH=empty
nous	nos1	PROper	MORPH=empty
congié	congié	NOMcom	MORPH=empty
à	a3	PRE	MORPH=empty
celz	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
en	en1	PRE	MORPH=empty
lor	lor2	DETpos	MORPH=empty
poesté	pöesté	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
celz	cel	PROdem	MORPH=empty
an	en1	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
poesté	pöesté	NOMcom	MORPH=empty
il	il	PROper	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Il	il	PROimp	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MORPH=empty
point	point	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
disferance	diference	NOMcom	MORPH=empty
se	se	CONsub	MORPH=empty
li	le	DETdef	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
est	estre1	VERcjg	MORPH=empty
faiz	faire	VERppe	MORPH=empty
en	en1	PRE	MORPH=empty
tablez	table	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
parchemin	parchemin	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
autre	autre	DETind	MORPH=empty
maniere	maniere	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Aucunz	aucun	PROind	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
escrire	escrire	VERinf	MORPH=empty
.i.	un	DETndf	MORPH=empty
meismez	mëisme	ADJind	MORPH=empty
testament	testament	NOMcom	MORPH=empty
en	en1	PRE	MORPH=empty
plusors	plusor	DETind	MORPH=empty
lieuz	lieu	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
totez	tot	DETind	MORPH=empty
choses	chose	NOMcom	MORPH=empty
i	i2	PROadv	MORPH=empty
soient	estre1	VERcjg	MORPH=empty
faites	faire	VERppe	MORPH=empty
selonc	selonc	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
ancienne	anciien	ADJqua	MORPH=empty
forme	forme	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ce	ce1	PROdem	MORPH=empty
est	estre1	VERcjg	MORPH=empty
aucune	aucun	DETind	MORPH=empty
foiz	foiz	NOMcom	MORPH=empty
necessaire	necessaire	ADJqua	MORPH=empty
chose	chose	NOMcom	MORPH=empty
se	se	CONsub	MORPH=empty
aucuns	aucun	PROind	MORPH=empty
vuet	voloir	VERcjg	MORPH=empty
par	par	PRE	MORPH=empty
aventure	aventure	NOMcom	MORPH=empty
aler	aler	VERinf	MORPH=empty
outre	outre1	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
mer	mer	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
porter	porter	VERinf	MORPH=empty
o	o4	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
son	son4	DETpos	MORPH=empty
testament	testament	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
laisier	laissier	VERinf	MORPH=empty
le	il	PROper	MORPH=empty
à	a3	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
plusors	plusor	DETind	MORPH=empty
autres	autre	ADJind	MORPH=empty
causes	chose	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
avienent	avenir	VERcjg	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
humains	umain	ADJqua	MORPH=empty
besoins	besoing	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
noz	nos1	PROper	MORPH=empty
disonz	dire	VERcjg	MORPH=empty
ce	ce1	PROdem	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
fet	faire	VERppe	MORPH=empty
par	par	PRE	MORPH=empty
escriz	escrit	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
aucunz	aucun	PROind	MORPH=empty
vuet	voloir	VERcjg	MORPH=empty
ordoner	ordener	VERinf	MORPH=empty
son	son4	DETpos	MORPH=empty
testament	testament	NOMcom	MORPH=empty
sanz	sans	PRE	MORPH=empty
escrit	escrit	NOMcom	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
droit	droit	NOMcom	MORPH=empty
citeain	citëain	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
amaine	amener	VERcjg	MORPH=empty
.vii.	set	DETcar	MORPH=empty
tesmoins	tesmoin	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
dist	dire	VERcjg	MORPH=empty
sa	son4	DETpos	MORPH=empty
volenté	volenté	NOMcom	MORPH=empty
par	par	PRE	MORPH=empty
devant	devant	PRE	MORPH=empty
elz	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
sachés	savoir	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
cil	cel	DETdem	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
est	estre1	VERcjg	MORPH=empty
parfaiz	parfaire	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
fers	ferm	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
estables	stable	ADJqua	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
droit	droit	NOMcom	MORPH=empty
citeain	citëain	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Cist	cest	DETdem	MORPH=empty
titres	titre	NOMcom	MORPH=empty
est	estre1	VERcjg	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
La	le	DETdef	MORPH=empty
devant	devant	ADVgen	MORPH=empty
dite	dire	VERppe	MORPH=empty
forme	forme	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
doner	doner	VERinf	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
est	estre1	VERcjg	MORPH=empty
pardonnee	pardoner	VERppe	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
par	par	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
establissemenz	establissement	NOMcom	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
princes	prince	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
sevent	savoir	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
droit	droit	NOMcom	MORPH=empty
conme	come1	CONsub	MORPH=empty
li	le	DETdef	MORPH=empty
autre	autre	PROind	MORPH=empty
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
ja	ja	ADVgen	MORPH=empty
soit	estre1	VERcjg	MORPH=empty
ce	ce1	PROdem	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
amainent	amener	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
le	le	DETdef	MORPH=empty
loial	lëal	ADJqua	MORPH=empty
nombre	nombre	NOMcom	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
tesmoins	tesmoin	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
garde	garder	VERcjg	MORPH=empty
l'	le	DETdef	MORPH=empty
autre	autre	ADJind	MORPH=empty
solenpnité	solemnité	NOMcom	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
remaint	remanoir	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
que	que4	CONsub	MORPH=empty
lor	lor2	DETpos	MORPH=empty
testament	testament	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
soient	estre1	VERcjg	MORPH=empty
à	a3	PRE	MORPH=empty
droit	droit	NOMcom	MORPH=empty
fet	faire	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	MORPH=empty
est	estre1	VERcjg	MORPH=empty
asavoir	assavoir	ADVgen	MORPH=empty
quant	cant1	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
en	en1	PRE	MORPH=empty
bataille	bataille	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
nostre	nostre	DETpos	MORPH=empty
establisemenz	establissement	NOMcom	MORPH=empty
a	avoir	VERcjg	MORPH=empty
par	par	PRE	MORPH=empty
droit	droit	NOMcom	MORPH=empty
ce	ce1	PROdem	MORPH=empty
amené	amener	VERppe	MORPH=empty
avant	avant	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Coment	coment1	ADVsub	MORPH=empty
que	que4	CONsub	MORPH=empty
l'	le	DETdef	MORPH=empty
on	on	PROind	MORPH=empty
sache	savoir	VERcjg	MORPH=empty
dont	donc	ADVgen	MORPH=empty
sa	son4	DETpos	MORPH=empty
darreniere	derrenier	ADJqua	MORPH=empty
volenté	volenté	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ou	o3	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
escrit	escrit	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
sanz	sans	PRE	MORPH=empty
escrit	escrit	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
li	le	DETdef	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
vaut	valoir	VERcjg	MORPH=empty
por	por2	PRE	MORPH=empty
sa	son4	DETpos	MORPH=empty
volonté	volenté	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
paz	pas	ADVneg	MORPH=empty
tel	tel	DETind	MORPH=empty
previlege	privilege	NOMcom	MORPH=empty
es	en1+le	PRE.DETdef	MORPH=empty
autres	autre	ADJind	MORPH=empty
tanz	tens	NOMcom	MORPH=empty
en	en1	PRE	MORPH=empty
coi	coi2	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
hors	hors	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
bataille	bataille	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ou	o3	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
lor	lor2	DETpos	MORPH=empty
maisonz	maison	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
ailleurs	aillors	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
lor	il	PROper	MORPH=empty
est	estre1	VERcjg	MORPH=empty
otroié	otroiier	VERppe	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
chevalerie	chevalerie	NOMcom	MORPH=empty
que	que4	CONsub	MORPH=empty
li	il	PROper	MORPH=empty
il	il	PROper	MORPH=empty
facent	faire	VERcjg	MORPH=empty
testament	testament	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ja	ja	ADVgen	MORPH=empty
soit	estre1	VERcjg	MORPH=empty
ce	ce1	PROdem	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
soient	estre1	VERcjg	MORPH=empty
ou	o4	PRE	MORPH=empty
bail	bail2	NOMcom	MORPH=empty
lor	lor2	DETpos	MORPH=empty
pere	pere	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
que	que4	CONsub	MORPH=empty
ce	ce1	PROdem	MORPH=empty
soit	estre1	VERcjg	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
conmun	comun	ADJqua	MORPH=empty
droit	droit	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
icele	icel	DETdem	MORPH=empty
forme	forme	NOMcom	MORPH=empty
soit	estre1	VERcjg	MORPH=empty
gardee	garder	VERppe	MORPH=empty
en	en1	PRE	MORPH=empty
lor	lor2	DETpos	MORPH=empty
testament	testament	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
noz	nos1	PROper	MORPH=empty
avonz	avoir	VERcjg	MORPH=empty
dite	dire	VERppe	MORPH=empty
es	en1+le	PRE.DETdef	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
autres	autre	PROind	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
Tinianuz	Trajan	NOMpro	MORPH=empty
Trejanus	Trajan	NOMpro	MORPH=empty
escrist	escrire	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
Savoirs	Sevoir	NOMpro	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
testamenz	testament	NOMcom	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
en	en1	PRE	MORPH=empty
tel	tel	DETind	MORPH=empty
maniere	maniere	NOMcom	MORPH=empty
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Li	le	DETdef	MORPH=empty
previleges	privilege	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
est	estre1	VERcjg	MORPH=empty
donnés	doner	VERppe	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
que	que4	CONsub	MORPH=empty
lor	lor2	DETpos	MORPH=empty
testament	testament	NOMcom	MORPH=empty
soient	estre1	VERcjg	MORPH=empty
tenable	tenable	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
conmemt	coment1	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
soient	estre1	VERcjg	MORPH=empty
fait	faire	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
doit	devoir	VERcjg	MORPH=empty
estre	estre1	VERinf	MORPH=empty
ainsis	ainsi	ADVgen	MORPH=empty
entenduz	entendre	VERppe	MORPH=empty
que	que4	CONsub	MORPH=empty
l'	le	DETdef	MORPH=empty
on	on	PROind	MORPH=empty
doit	devoir	VERcjg	MORPH=empty
premierement	premierement	ADVgen	MORPH=empty
estre	estre1	VERinf	MORPH=empty
certain	certain	ADJqua	MORPH=empty
que	que4	CONsub	MORPH=empty
li	le	DETdef	MORPH=empty
testamens	testament	NOMcom	MORPH=empty
a	avoir	VERcjg	MORPH=empty
esté	estre1	VERppe	MORPH=empty
faiz	faire	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
estre	estre1	VERinf	MORPH=empty
faiz	faire	VERppe	MORPH=empty
sanz	sans	PRE	MORPH=empty
escrit	escrit	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
autresi	autresi	ADVgen	MORPH=empty
conme	come1	CONsub	MORPH=empty
cil	cel	PROdem	MORPH=empty
à	a3	PRE	MORPH=empty
celz	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
li	le	DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
bien	bien2	NOMcom	MORPH=empty
on	on	PROind	MORPH=empty
plaide	plaidier1	VERcjg	MORPH=empty
par	par	PRE	MORPH=empty
devant	devant	PRE	MORPH=empty
toi	tu	PROper	MORPH=empty
apele	apeler	VERcjg	MORPH=empty
home	ome	NOMcom	MORPH=empty
por	por2	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
sa	son4	DETpos	MORPH=empty
volenté	volenté	NOMcom	MORPH=empty
par	par	PRE	MORPH=empty
devant	devant	PRE	MORPH=empty
elz	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
parla	parler	VERcjg	MORPH=empty
si	si	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
esclaira	esclairier	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
voloit	voloir	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
fust	estre1	VERcjg	MORPH=empty
ses	son4	DETpos	MORPH=empty
oirs	oir	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
à	a3	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
il	il	PROper	MORPH=empty
voloit	voloir	VERcjg	MORPH=empty
doner	doner	VERinf	MORPH=empty
franchise	franchise	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROper	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
sambler	sembler	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
a	avoir	VERcjg	MORPH=empty
fait	faire	VERppe	MORPH=empty
en	en1	PRE	MORPH=empty
ceste	cest	DETdem	MORPH=empty
maniere	maniere	NOMcom	MORPH=empty
testament	testament	NOMcom	MORPH=empty
sanz	sans	PRE	MORPH=empty
escrit	escrit	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
sa	son4	DETpos	MORPH=empty
volentés	volenté	NOMcom	MORPH=empty
doit	devoir	VERcjg	MORPH=empty
estre	estre1	VERinf	MORPH=empty
ferme	ferm	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
dist	dire	VERcjg	MORPH=empty
à	a3	PRE	MORPH=empty
aucun	aucun	PROind	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
conme	come1	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
seut	soloir	VERcjg	MORPH=empty
avenir	avenir	VERinf	MORPH=empty
aucune	aucun	DETind	MORPH=empty
foiz	foiz	NOMcom	MORPH=empty
:	:	PONfbl	MORPH=empty
je	je	PROper	MORPH=empty
te	tu	PROper	MORPH=empty
faz	faire	VERcjg	MORPH=empty
mon	mon1	DETpos	MORPH=empty
oir	oir	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ou	o3	CONcoo	MORPH=empty
je	je	PROper	MORPH=empty
te	tu	PROper	MORPH=empty
laz	laissier	VERcjg	MORPH=empty
toz	tot	DETind	MORPH=empty
mes	mon1	DETpos	MORPH=empty
bienz	bien2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROimp	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
convient	covenir	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
que	que4	CONsub	MORPH=empty
ce	ce1	PROdem	MORPH=empty
soit	estre1	VERcjg	MORPH=empty
gardé	garder	VERppe	MORPH=empty
en	en1	PRE	MORPH=empty
lieu	lieu	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
testament	testament	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
apartient	apartenir	VERcjg	MORPH=empty
paz	pas	ADVneg	MORPH=empty
pluz	plus	ADVgen	MORPH=empty
à	a3	PRE	MORPH=empty
elz	il	PROper	MORPH=empty
que	que4	CONsub	MORPH=empty
à	a3	PRE	MORPH=empty
celz	cel	PROdem	MORPH=empty
à	a3	PRE	MORPH=empty
qui	cui	PROrel	MORPH=empty
cis	cest	DETdem	MORPH=empty
previleges	privilege	NOMcom	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
donnéz	doner	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
il	il	PROimp	MORPH=empty
fust	estre1	VERcjg	MORPH=empty
autrement	autrement	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROimp	MORPH=empty
avenit	avenir	VERcjg	MORPH=empty
legierement	legierement	ADVgen	MORPH=empty
apréz	après	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
mort	mort	NOMcom	MORPH=empty
à	a3	PRE	MORPH=empty
aucun	aucun	DETind	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
que	que4	CONsub	MORPH=empty
tesmoing	tesmoin	NOMcom	MORPH=empty
venissent	venir	VERcjg	MORPH=empty
avant	avant	ADVgen	MORPH=empty
qui	qui	PROrel	MORPH=empty
afremassent	afermer	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
eussent	avoir	VERcjg	MORPH=empty
oï	öir	VERppe	MORPH=empty
dire	dire	VERinf	MORPH=empty
à	a3	PRE	MORPH=empty
aucun	aucun	PROind	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
laisoit	laissier	VERcjg	MORPH=empty
toz	tot	DETind	MORPH=empty
sez	son4	DETpos	MORPH=empty
bienz	bien2	NOMcom	MORPH=empty
à	a3	PRE	MORPH=empty
aucun	aucun	PROind	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
fussent	estre1	VERcjg	MORPH=empty
mestorné	mestorner	VERppe	MORPH=empty
li	le	DETdef	MORPH=empty
verai	verai	ADJqua	MORPH=empty
jugement	jugement	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Li	le	DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
est	estre1	VERcjg	MORPH=empty
mus	mu1	ADJqua	MORPH=empty
ou	o3	CONcoo	MORPH=empty
sors	sort2	ADJqua	MORPH=empty
puet	pöoir	VERcjg	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
faire	faire	VERinf	MORPH=empty
testament	testament	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Maiz	mais1	CONcoo	MORPH=empty
se	ce1	PROdem	MORPH=empty
ce	ce1	PROdem	MORPH=empty
lor	il	PROper	MORPH=empty
est	estre1	VERcjg	MORPH=empty
otroié	otroiier	VERppe	MORPH=empty
par	par	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
establissement	establissement	NOMcom	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
princez	prince	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
conme	come1	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
chevauchent	chevauchier	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
en	en1	PRE	MORPH=empty
ost	ost	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
li	le	DETdef	MORPH=empty
ancien	anciien	ADJqua	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
cil	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
sunt	estre1	VERcjg	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
ost	ost	NOMcom	MORPH=empty
font	faire	VERcjg	MORPH=empty
testament	testament	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROper	MORPH=empty
le	il	PROper	MORPH=empty
doivent	devoir	VERcjg	MORPH=empty
faire	faire	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
droit	droit	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
